sample_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.75348276,0.6126635,0.27442724,0.011533739,-0.6520491,-0.28155082,-0.2643603,0.33209184,-0.41659832,-0.44612405,-0.6439579,0.6902023,-0.27174106,0.27007493,0.33192068,-0.03467377,0.3354471,-0.032555718,-0.4053998,0.34681624,0.51780564,-0.16519856,-0.46189436,-1.0781647,0.09404212,-0.22461389,1.0599321,-0.17377168,-0.63536114,0.09180795,-0.86182964,-0.84163576,-0.39539662,-0.20768136,-0.6057684,0.066252515,-0.22478248,0.004590076,0.09610734,-0.78165114,-0.53542113,-0.025345696,-0.701274,0.5570626,0.40013,0.24665129,-0.29593593,-0.41863018,0.008949359,-0.7340685,0.72246855,0.8883422,0.20983109,0.74794316,0.20313519,0.6970006,0.51427096,-0.8534149,-0.021338299,0.34230685,-0.21118747,0.31542543,0.1321365,0.4720995,0.6651821,0.50061345,-0.12843618,0.28432888,0.52272266,0.096447475,-0.5794572,-0.93039066,0.2330936,0.14675528,0.18814595,-0.45768648,-0.5697909,-0.25340104,-0.4413996,-0.30797687,-0.67916775,-0.09534044,-0.7318742,-0.4662501,-0.090428986,1.007401,0.17941682,-0.37799475,0.3189999,-0.4486431,0.4268503,-0.45770544,-0.5200009,0.65506065,-0.19900224,0.38261113,-0.24860662,-0.04273853,0.36088592,-0.63223577,0.14805232,-0.48528022,0.18545543,0.18835373,0.78847665,-0.039426066,0.48255104,-0.7109342,-0.5168171,-0.6069987,-0.18162891,-0.084725656,-0.14881943,-0.051230364,-0.03638627,0.30403072,-0.33053166,0.9214513,0.8743342,-0.66947645,0.28105643,0.24274611,0.40414336,0.86217463,-0.09742876,0.80665094,0.0621296,-0.08044522
1,0.7185451,0.830387,-0.6323799,0.035713952,0.34643418,-0.32381272,-0.041762415,-0.021336176,-0.52407825,-0.27908397,0.52294886,0.08575335,-0.27152354,-0.5671778,0.33384758,0.16880172,0.21248059,-0.766309,0.007317958,-0.045388345,-0.87029797,0.13049878,0.20264454,-0.39613876,-0.57683694,-0.4245521,-0.3892716,-0.7164566,0.47339174,-0.34240216,-0.14922892,-0.7801586,0.80121714,-0.021420987,-0.8370785,-0.37577286,-0.36716998,0.23926432,0.45021778,-0.1863249,-0.044107225,0.76975906,0.31659624,0.14763811,0.39140368,0.6785634,-0.008973304,0.07946018,-0.28637448,-0.72994393,0.67608225,0.41365463,1.2831342,-0.72350913,0.5610086,0.13405849,0.0013550688,0.23969357,-0.28432846,1.1956965,0.24703014,0.08399371,0.61184347,0.19314094,0.94555813,0.0431258,-0.75295407,0.38424075,0.17779651,-0.74536717,-0.34232166,0.46467727,0.48432952,-0.0076416116,0.81603605,-1.3489487,-0.069362156,-0.28796953,-0.15097083,0.65727293,0.6097504,0.35297307,-0.04054883,-0.13866143,0.23296356,-0.07579323,-0.21635051,0.43943158,0.6856248,-0.9738986,-0.32963264,0.38422018,-0.16796787,-0.49353924,0.33907327,0.26985073,0.47562462,0.020890143,1.7975658,-1.413028,0.4752834,-0.24625987,-0.54000425,-0.6036589,0.82663256,-1.0956705,0.76248336,0.13613425,0.48287365,-0.008155556,-0.6471764,0.027309671,0.033391867,-0.13460363,-0.5402427,-0.52186185,-0.6291353,0.66436803,0.21384333,0.3215914,-0.22916049,0.18136543,3.0204426e-05,0.56946653,-0.5439414,0.108745635,0.08493438,-0.21843374
2,1.0565453,0.114561245,-0.5479625,0.64468515,0.5832933,-0.85973066,0.38522127,-0.4087008,-0.79204905,-0.36672482,-1.0387893,-0.14984971,0.0057553635,0.29719877,0.57374233,0.13007274,0.9216354,-0.2517275,-0.32890385,-0.37360576,-0.64486545,-0.047257666,0.26343083,-0.727292,-0.2699568,-0.1213185,0.53965396,-0.28052586,-0.0527709,-0.28567007,-0.001660086,0.083659075,0.4891856,-0.33479947,-0.40040347,0.53837204,0.22667764,-0.18958825,0.19551583,-0.7421568,-0.22902434,0.63124317,0.33981252,-0.19851136,0.4583918,-0.16457607,0.12541884,0.356003,-0.6916056,0.3720592,1.3905103,0.30394843,0.021925006,-0.3272973,0.39273188,0.5296003,-0.18634167,0.36496344,-0.47611347,0.18021202,-0.31078562,-0.3514591,0.50588757,0.25505945,0.09222312,-0.22843154,-0.64779717,-0.55676585,0.21639574,0.28373435,-0.7268904,0.1528159,-0.3857855,0.66864985,0.007560941,-1.3615667,-0.31748635,0.5142387,0.52589667,0.24257393,-0.9436563,-0.87821865,-1.371311,-0.32484752,-0.16028045,0.8968076,0.6621662,-0.11676781,0.019484425,-1.3037418,-0.18324444,-0.21069393,0.52744436,-0.12644371,-0.5620039,0.72378206,0.72290224,-0.43320903,0.57918787,-0.97107,-0.34447518,-0.6415284,-0.14306782,-0.22089894,-0.31960523,-0.49921694,0.2916866,-0.75331587,0.016941652,-0.5341343,-0.37888023,-0.025199844,0.4117295,0.2762752,0.5658625,0.18329719,-1.3444948,-0.5212898,0.5379017,-0.32180142,-0.47840056,-0.7762465,-0.22213201,0.07808817,0.40499824,-0.73707205,-0.3986429,0.24829185
3,0.9492557,-0.25031555,-0.41768458,-0.2859817,-0.415348,0.1074297,0.49928015,-0.4067201,-0.7582564,-0.23868693,0.61283094,0.6406098,-0.31501693,0.395299,-0.006486581,-0.050441895,0.24365382,-0.31455445,-0.044898514,0.49159095,-0.9117839,-0.24322312,-0.036422763,0.084226556,-0.38789016,-0.55906427,0.9959468,-0.25144044,-0.6615784,0.1487793,0.36265904,0.25256374,0.0039598285,-0.2358971,-0.39242652,0.08173488,0.40752986,-0.0063284184,0.42024776,-0.14297812,-0.20588207,-0.4858476,-0.95215404,0.9964513,0.6012057,-0.2103255,-0.18617806,0.0803256,0.42145163,-1.0572907,0.9192397,-0.30218416,-0.0150766745,0.61832666,0.24421808,1.1908482,-0.22198908,0.6042222,-0.69058037,0.5271841,0.50201166,-0.18472433,0.37586126,-0.28007722,-0.06528583,0.8348471,-0.8323459,-0.43411353,0.51138735,-0.09973978,0.2925083,-0.013479385,0.24998489,-0.48925626,0.0047892123,-1.2171487,0.26040635,-0.51933455,0.44473624,0.15108646,1.0410542,-0.33157423,-0.8547967,0.59816736,-0.0025677516,0.28130504,0.09079303,0.29923567,0.36381668,0.045709696,0.2864926,-0.1755049,-0.47832954,0.6593687,0.1936374,0.7063867,0.5469328,0.0532807,1.1840048,-0.55430776,-0.3071565,-0.50901204,-0.77298945,-0.6140365,1.0262176,-0.87260574,-0.41234076,0.08926558,0.44241014,0.14259668,0.4737073,-0.28704506,0.702371,0.6131478,0.17167446,-0.3102078,-1.1719433,-0.31645572,0.82801837,-0.34865478,-0.081961975,0.14714924,-0.36394742,-0.5437434,-0.22985105,0.5695377,-0.621646,-0.22373658
4,0.61955696,-0.3379232,-0.8389293,0.2193325,0.105285674,-0.11952333,0.2098911,-0.26241323,0.18649945,-0.65700376,0.55143625,-0.04596921,0.377529,0.59408486,0.20704544,-0.012777783,0.6350635,-0.3289867,-0.46022877,-0.31394234,-0.03582913,-0.42574394,-0.016734814,-0.79185975,0.57067746,-0.5231802,0.8879042,0.2613497,-0.035874885,0.2323125,-0.23335785,-0.5337394,-0.3022285,0.111158416,0.008161077,0.6114934,0.1194171,-0.33719257,0.59229153,0.41220412,-0.65438086,-0.07816113,-0.067353666,0.5033691,0.040178124,-0.27445856,0.3346513,-0.7277752,0.03669267,-0.27490324,-0.14988633,0.1826221,0.6699178,0.5292019,0.0955622,0.14562367,-0.8661887,-0.08083006,-0.30804798,0.37417206,-0.045402423,-0.20629226,0.523153,0.5939921,0.20935772,-0.535035,-0.78065974,-0.7021462,0.23975182,0.4661769,-0.46926427,-0.14427708,0.19266258,0.42717674,-0.40213966,-0.34577015,-0.224193,0.32259446,-0.4645468,0.28161013,0.4822217,-0.44930825,-0.8094397,-0.7661456,-0.01226391,0.40178216,-0.22664136,0.38210687,-0.17565401,-0.9130316,-0.21018358,-0.03805474,-0.102017276,0.17386016,0.15180172,-0.31368992,-0.017416911,0.50516295,1.078619,-0.35737926,0.58488303,-0.023997588,-0.57766974,-0.2953204,0.05674577,-0.632201,-0.24776073,-0.2551943,-0.38118434,-0.2877931,0.11699485,-0.03200542,0.30149212,0.02810872,-0.13332884,0.5463327,0.27801052,0.76295024,1.0678909,-0.20141204,-0.56043017,-0.08865423,-0.3831427,0.77121437,0.511417,-0.0808511,-0.40883362,-0.49882147
5,1.0435715,-0.0032582823,-0.58865976,0.046979483,-0.39478257,0.11670502,0.03269011,-0.57252526,0.53838396,0.31749928,-0.46760604,0.53726083,-0.30284768,0.38947502,-0.15147333,-0.17743984,0.5663552,-0.94941247,-0.40271434,0.44019186,-0.011209448,-0.6275308,-0.19180913,-0.66107374,-0.09454668,-0.18349163,0.4322678,0.45639858,0.24868026,-0.41559276,-0.9158752,0.31227702,0.21877415,-0.17141195,-0.6500339,0.14983666,0.2285292,0.0032640498,0.5268252,0.10878814,-0.28962165,0.16679662,-0.10348053,1.0010976,-0.31709766,-0.6873052,0.7001107,-0.47011632,0.2871673,-0.038697753,-0.5302505,0.7925627,0.2166589,0.6030779,0.08103116,0.07552118,0.16555117,-0.4117926,-0.7574772,0.13025722,-0.5678117,-0.109139,0.7368326,0.10592696,1.1320351,-0.6282798,-0.14949197,-0.021899236,-0.14088486,-0.75971305,0.2712101,-0.28927904,0.28110218,0.45779482,0.059851818,-1.0015124,-1.0018024,0.10094183,-0.24733862,-0.009456415,0.21692479,0.16549258,-0.082120486,0.027211066,0.1424977,0.16613892,0.576613,0.5479101,0.40651265,-0.88759565,-0.14196004,0.11745866,-0.34476045,-0.2064075,-0.27714327,0.035954535,0.42241493,-0.3761838,0.7398128,-0.86141527,-0.03387784,-0.42129147,-0.298535,0.8245212,0.19617236,-0.5508615,0.6372011,0.24193318,-0.5257008,-0.37538958,0.54919547,-0.16171405,0.40223926,0.12286287,0.4271831,0.3316565,-0.8408257,-0.21513739,0.65620095,-0.1098129,-0.14399835,-0.54696745,0.19966796,-0.19462831,-0.10300325,-0.44385758,0.20566785,-0.785008
6,0.49288487,-0.452585,-0.8340021,0.33677274,-0.74726474,0.2814534,0.4818761,0.09170078,0.73384833,-0.6680999,-0.27330032,0.18147217,-0.63636667,0.12580517,0.8562241,0.07331207,0.3195625,-0.36121386,-0.3955479,-0.7711402,-0.23512244,-0.018443083,-0.6317774,0.25052574,-0.14691631,-0.56747,0.71616894,-0.7479662,-0.011757143,0.4706095,-0.4311492,-0.4983645,0.24781817,-0.30738968,-0.94925886,-0.8202784,0.80705214,-0.20857623,-0.62192005,0.5050635,0.077230334,-0.33608818,-0.57007694,0.35003993,-0.6341702,-0.21945858,-1.1846238,0.42067558,-0.14980097,0.10470679,1.0065804,-0.15725657,1.1977426,0.75029176,-0.42527822,0.6983782,0.49516588,0.5690053,-1.6341568,0.4654219,-0.6206734,0.79571974,-0.0725195,0.11524238,-0.2609951,-0.41583177,0.033357102,0.20066229,0.2712046,0.29908586,-0.39857534,-0.3399215,0.27057666,0.59665996,0.42283058,-1.0175871,0.17663276,0.11913398,0.1309579,0.08569309,0.07782001,-1.3938992,-0.62199146,-0.049925793,0.980018,-0.3821232,0.43478,0.7571562,0.9922562,-0.9115416,0.5182404,0.77789885,-0.47565362,0.045098606,-0.34044373,0.79947835,-0.4041004,0.048970737,1.5979822,-1.1260477,0.61989135,-0.45200214,-0.36021674,-0.014729397,0.6184819,-0.36022526,0.8737447,-0.42396736,-0.43137753,-0.06805661,0.25107142,-0.08607123,-0.43450677,0.95097893,0.045333266,-0.12481367,-1.1287956,0.5505872,0.1781814,-0.054130968,-0.3329777,-0.45710728,0.3140306,0.5804543,0.020425526,0.33823815,0.19828069,0.31248033
7,0.53937244,-0.5187409,0.03432284,0.13244309,-0.26192638,0.30911207,-0.06531936,0.19665675,0.47955915,0.1663542,0.50905657,-0.3200718,-0.22539945,1.0906439,-0.3047626,-0.619764,0.99577796,-0.9883632,-0.09127896,-0.733964,-0.037979137,0.070801035,-0.2033057,0.05706675,-0.27237812,-0.4650251,0.65912783,-0.45124295,-0.21833844,-0.7859823,-0.92381376,-0.08903052,0.4228336,0.41439044,-0.752657,0.10858063,-0.04581531,0.47609824,0.883181,-0.1295658,-0.9279327,0.18548457,-0.53695065,1.0096847,1.0569708,0.6596958,0.40182984,0.16791756,0.2694896,0.10435845,0.6435487,-0.19283313,0.24948603,-0.12738715,0.46142063,-0.21546033,1.1026703,0.15775867,-0.1651246,0.5023136,0.10185781,0.3734149,0.49348983,0.15156886,-0.356707,0.38817874,0.05894452,-0.55586475,-0.3360637,0.215694,-0.8704839,-0.46430904,0.6327987,0.6834432,0.52850217,-0.91216165,-0.58511883,0.4236467,-0.76197934,-0.010924098,0.70632106,-0.5136274,-0.86781913,0.36105788,0.11265877,0.1531738,0.035547264,-0.5605408,-0.31421196,-0.76549673,-0.8317815,0.029354226,0.546129,0.71694016,-0.60576093,0.21202849,-0.5584758,0.8986044,0.5794276,-0.38028586,0.39942536,-0.37380165,0.109866574,0.21859369,0.93292326,-0.49787456,0.15259793,0.011703957,0.15802968,0.07980649,0.041997213,0.4642237,-0.3764546,0.9621216,0.16464908,0.64588094,-0.41163084,-0.4125312,0.8918264,-0.26288313,0.062223293,-0.18456344,0.78594357,-0.1407562,-0.46979147,0.42646068,0.03922279,-0.52435404
8,0.8970104,0.17706837,-0.5477353,-0.37698135,-0.5324772,0.0362693,0.3540931,-0.005064446,0.3385608,-0.12491606,0.33389106,0.3426161,-0.91379523,0.41184294,0.23137832,0.55449736,0.41591233,-0.34848484,-0.18717188,0.77926457,0.013593921,0.6562304,0.31823802,0.4503346,-0.5826949,-0.081491224,0.30379516,-0.52288294,-0.04574104,-0.4944365,-0.41157156,-0.25562683,-0.16300112,0.37827277,-0.42451087,-0.14039189,0.47462836,-0.5663789,0.6254075,-0.2882397,-0.49016905,0.34501025,-0.46710274,0.6091305,0.018692005,0.27889037,-0.54494447,-0.06706678,-0.6311804,-0.058055926,0.45273933,0.7421023,0.2475082,0.2824201,0.76477957,0.3455475,0.035517577,-0.6216188,-0.4465857,0.7617185,-0.3484401,-0.08367838,0.42261592,-0.2328553,0.8072484,-0.025111813,-0.53446543,-0.29231894,0.18314846,0.25039294,-0.53182447,0.21563247,0.46861562,0.6176731,0.42470104,-0.44274482,-0.104382224,0.67532456,0.005592371,0.35245416,0.467525,-0.59248465,-0.8545655,0.40036684,0.25814304,0.89428747,-0.2792581,0.7252524,0.28279865,-0.26347622,-0.3399676,-0.54091954,-0.7297718,0.25439093,-0.8861409,-0.45695466,0.52670985,-0.17206712,0.6914486,-0.2471883,-0.5151184,0.37640536,-0.587195,-0.14498897,0.5103483,0.49723452,-0.08661292,0.041942924,-0.7981761,0.24520506,-0.23148108,0.80889744,0.14390853,0.43118906,-0.14267446,-0.5084217,-0.0963638,0.48195174,0.59927166,-0.9553938,-0.5408374,-0.6106502,-0.5534858,-0.35667118,-0.16592836,0.8633583,-0.49733183,-0.5858325
9,0.84972453,0.3788942,-0.5346956,-0.059070077,0.6916755,0.10341856,0.023366297,-0.8467154,0.46679878,-1.0204008,0.4029357,-0.7193073,-0.16106352,0.7319591,-0.015066853,0.608303,-0.036720075,-0.1901285,0.48072857,0.43393528,-1.0060642,-0.501266,-0.71578664,-0.24937457,0.3875123,0.11188846,0.6861902,-0.22866051,-0.27118945,-0.0862138,-0.5103581,-1.1480438,-0.35122916,-0.66628414,-0.9781485,0.26485798,0.14953054,0.15622391,-0.4563853,-0.3053664,-0.2547743,-0.28683388,0.14509863,0.32168493,0.24755351,-0.16324103,-0.39911625,-0.052689724,-0.23260626,-0.5634183,0.38131085,0.046910003,0.48431423,-0.25292015,0.23158891,-0.31332728,0.19349223,-0.38135543,-0.7680175,0.80552083,-0.96812946,0.604073,0.6108925,0.43657675,-0.31611678,0.7316534,-0.2003057,0.14681168,-0.35793617,-0.4508842,0.6973723,0.0081955595,0.67271644,0.68602854,-0.11707499,-1.5565219,-0.70855576,0.1569549,-0.035895806,0.5668366,-0.41853753,-0.9112281,-0.20160274,-0.3406503,-0.14972337,0.5996172,-0.20437065,0.3628224,0.53291494,-0.49114004,-0.10892265,0.5028734,0.34011066,0.7660238,-0.19965918,0.19698426,0.16233036,1.092316,0.66981995,-0.9726129,0.05205103,-0.16469534,0.07251739,-0.33764842,0.29012012,-0.7985241,-0.03848868,0.13804713,0.14068745,-0.58167887,-0.6412006,0.004069981,0.4020793,0.8332185,-0.5113546,0.052584883,-0.3936999,0.11036734,1.1690797,-0.7629611,0.77268755,-0.44099286,-0.41933134,-0.12057355,-0.52578783,-0.28556398,0.4411664,-0.0047320845
