sample_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.6959082,0.5109307,0.32500777,0.03892583,-0.59127235,-0.20845005,-0.1106939,0.34515303,-0.4265361,-0.43309617,-0.7801938,0.6054735,-0.10947318,0.14351963,0.12321926,0.054671206,0.28179303,-0.04956065,-0.34337568,0.38139537,0.47511253,-0.15206826,-0.30425966,-0.9089805,0.055518113,-0.18367852,0.7897849,0.0052993707,-0.5000149,0.107719615,-0.72129816,-0.7456812,-0.29663196,-0.2158412,-0.54813063,0.20637178,-0.18246208,-0.043960817,0.113578774,-0.6062117,-0.39941105,-0.016706994,-0.58945143,0.4051363,0.28762326,0.14071314,-0.313552,-0.46487123,-0.085156925,-0.70716965,0.68012804,0.75213003,0.35032415,0.54861414,0.30208144,0.66823816,0.36306727,-0.7913238,-0.06661223,0.208863,-0.05648284,0.27583897,0.13600998,0.3813841,0.48506048,0.48962384,-0.08031712,0.28494897,0.45043623,0.14953415,-0.6075618,-0.8308541,0.23484991,0.14363515,0.10981757,-0.5024414,-0.48731875,-0.17335643,-0.44869506,-0.23469697,-0.5277723,-0.16591889,-0.70911086,-0.46703613,-0.05237347,0.7958802,0.23058961,-0.2639065,0.30835035,-0.33689228,0.36840788,-0.27456734,-0.46510863,0.519388,-0.173682,0.29521143,-0.23408929,-0.09327481,0.2968518,-0.5013018,0.06689307,-0.32993752,0.21423537,0.24369863,0.7413997,-0.009022318,0.488129,-0.64024013,-0.35691702,-0.55267954,-0.23098025,-0.07647761,-0.1518335,0.021042755,-0.055122297,0.25981265,-0.29633266,0.83970124,0.8707647,-0.4773108,0.19858928,0.20610635,0.301763,0.7227582,-0.032910217,0.7645572,0.02199696,-0.12313133
1,0.48941278,0.63827425,-0.5203231,-0.11262104,0.22113004,-0.31477982,0.09446756,0.006827316,-0.38581178,-0.45263195,0.47231397,0.047811963,-0.17380445,-0.43329456,0.26260114,0.014139598,0.12093992,-0.6226196,0.073805265,-0.005444636,-0.65669334,0.1265242,0.074845836,-0.4830863,-0.3795446,-0.18551894,-0.28200293,-0.6421209,0.50104177,-0.3020349,-0.20100315,-0.688866,0.64141923,-0.03840673,-0.6227579,-0.38901424,-0.50377166,0.13702051,0.3240284,-0.21207298,0.05114485,0.4917497,0.34420183,0.06500155,0.2626885,0.50370693,-0.064498186,0.20193794,-0.29055277,-0.5920754,0.79745394,0.2241139,1.1754258,-0.46594986,0.42634067,0.20157936,0.11035736,0.14558566,-0.2597313,1.0701613,0.0864276,0.027347054,0.53158736,0.05909462,0.8945604,-0.11500054,-0.45439202,0.5354752,0.14785469,-0.62564856,-0.2435998,0.29093048,0.46739897,-0.039620355,0.72727144,-1.2187347,-0.0644458,-0.3504098,0.003566876,0.49133807,0.3650332,0.19235398,0.030279508,-0.2501902,0.2110843,-0.30764875,-0.037328575,0.291506,0.7424045,-0.8537395,-0.23891667,0.45657095,-0.24712902,-0.5766164,0.31898132,0.07250574,0.39006513,-0.03395671,1.649985,-1.343964,0.5430868,-0.23800701,-0.46475035,-0.61743766,0.54239506,-1.0286429,0.81176734,-0.14887725,0.31053796,-0.23168035,-0.48990434,-0.10801982,0.10429303,-0.22158355,-0.576043,-0.2823003,-0.58114487,0.5367401,0.07848914,0.34934074,-0.28118446,0.14909717,0.04553053,0.7234173,-0.5522899,0.0489278,0.14068672,-0.10692769
2,0.85635364,0.03845673,-0.53627247,0.6128631,0.54619086,-0.75974536,0.3770213,-0.35677648,-0.56105375,-0.3363905,-0.9953013,-0.07610901,-0.02641556,0.2631816,0.4474551,0.073042594,0.8714737,-0.1216289,-0.19963805,-0.34738955,-0.537064,-0.06165265,0.16256066,-0.68488806,-0.19752117,0.01131894,0.58979726,-0.22836101,0.080724776,-0.20294356,0.033505168,0.20512955,0.32845455,-0.1729741,-0.407109,0.5126597,0.20589112,-0.14606495,0.17256539,-0.6617009,-0.04897256,0.5117533,0.14033197,-0.21388495,0.3826024,-0.21859294,0.024173776,0.37004513,-0.6804363,0.3593441,1.243591,0.26486582,0.11252915,-0.2420381,0.24504213,0.38472295,-0.13012077,0.3847233,-0.4951846,0.09936139,-0.24932374,-0.3096038,0.47709906,0.17777093,0.04982835,-0.14611769,-0.42546177,-0.46954188,0.20065308,0.27622098,-0.5557139,0.13104022,-0.268385,0.5130414,0.07993791,-1.2985497,-0.40982288,0.41977593,0.39392364,0.29295796,-0.8628376,-0.78266454,-1.1277761,-0.36598837,-0.16684188,0.7960572,0.5417957,-0.049233057,0.016609732,-1.1921728,-0.15531746,-0.33453935,0.4449311,-0.08395368,-0.3539723,0.6058702,0.59093255,-0.37728435,0.47052807,-0.8020268,-0.35892668,-0.5334276,-0.061562102,-0.205802,-0.27884448,-0.51862955,0.2686275,-0.6409623,-0.057023313,-0.49185,-0.37696463,-0.015478327,0.34219244,0.2210027,0.5083103,0.2003364,-1.1520082,-0.6012839,0.483336,-0.2563832,-0.4272009,-0.605612,-0.3060312,0.11148629,0.32395935,-0.70607704,-0.34251836,0.3050774
3,0.7384585,-0.2585008,-0.33686894,-0.18635803,-0.36167574,0.06397965,0.47543174,-0.37758833,-0.60952467,-0.33685535,0.48143375,0.60574234,-0.2908877,0.2820155,0.007817328,-0.20073856,0.21947643,-0.32705298,-0.0545318,0.5341651,-0.9008233,-0.19510786,0.057660718,0.18268438,-0.30319783,-0.40082195,0.8339227,-0.45658436,-0.76768094,0.16150318,0.27349365,0.29077375,-0.0030149983,-0.320162,-0.18362392,-0.1456404,0.36076322,0.054692566,0.60061467,-0.12901685,-0.22580492,-0.38026586,-0.7685704,0.7312154,0.5737356,-0.29607144,-0.069781795,0.17259482,0.4073676,-1.0236107,0.939125,-0.21956019,0.06695865,0.51509935,0.31499097,1.0526769,-0.22344692,0.60563266,-0.7103324,0.48303878,0.5110001,-0.19131663,0.32105535,-0.14649022,-0.07214417,0.64653355,-0.7611523,-0.23477662,0.41013741,-0.07825556,0.107365,0.0055990177,0.122668415,-0.36567396,-0.011564229,-1.036519,0.23182781,-0.34588158,0.42053244,0.108944796,0.8397692,-0.40732592,-0.63303816,0.5952365,-0.06819842,0.2843827,0.1789234,0.3024053,0.35316658,-0.0037381223,0.23099887,-0.15543094,-0.39834762,0.6407124,0.20091954,0.5433913,0.477212,0.022955885,1.1333799,-0.56771636,-0.25195736,-0.44598812,-0.5440491,-0.6254767,1.0394108,-0.78453827,-0.20318238,0.15006316,0.37322822,0.066323854,0.35948217,-0.11469596,0.678434,0.45699418,0.07239905,-0.32672787,-1.0061128,-0.04497462,0.6970929,-0.17614757,0.01698313,0.12611854,-0.36889917,-0.3741729,-0.24829988,0.47296536,-0.5473474,-0.31296495
4,0.57840645,-0.31522807,-0.74183595,0.18212265,0.078667924,-0.06253754,0.10460562,-0.24516307,0.17847817,-0.53063494,0.4759572,-0.017170776,0.2857336,0.5250422,0.12647568,0.07850642,0.5229975,-0.2745565,-0.42419046,-0.2782531,-0.10064031,-0.30094263,-0.036653746,-0.57292116,0.45418033,-0.46708047,0.6165412,0.2523726,0.03007403,0.119970806,-0.15545717,-0.44658393,-0.21175456,0.1118804,0.023601713,0.61189914,0.14542086,-0.19867139,0.5585088,0.28365645,-0.5415342,-0.012582474,-0.09118096,0.4176434,0.041919626,-0.20200709,0.26698077,-0.66335046,0.09185955,-0.18996869,-0.18930969,0.21817195,0.5477639,0.37702522,0.1271786,0.1402229,-0.79253733,-0.119531415,-0.24394439,0.38085842,0.055079862,-0.10261202,0.4396144,0.62406373,0.2310873,-0.39724517,-0.7684181,-0.6058498,0.07859136,0.4334399,-0.40569958,-0.054277122,0.16917062,0.41654953,-0.28628516,-0.34564185,-0.17073014,0.2505504,-0.4651863,0.27747145,0.4569088,-0.3272172,-0.7767902,-0.6229712,-0.00053423556,0.39965835,-0.16063231,0.378913,-0.20334494,-0.7428177,-0.18284231,-0.049559448,-0.09016373,0.07434645,0.16331814,-0.22741137,-0.01505561,0.47378984,0.88845426,-0.33313137,0.43249404,-0.03753365,-0.35465887,-0.16958626,0.058033843,-0.5116739,-0.21547462,-0.11816402,-0.23330884,-0.25130618,0.08685491,-0.010023092,0.2228157,0.06736286,-0.1298448,0.392056,0.23986484,0.6542586,0.9338392,-0.15001184,-0.5424944,-0.04804004,-0.4407033,0.5397628,0.35999638,-0.048463665,-0.39129245,-0.44345787
5,0.8283995,0.07502533,-0.5992493,0.034241598,-0.32494044,0.05773955,0.002336975,-0.4548062,0.37420556,0.3302197,-0.38797563,0.4245479,-0.24352773,0.37862274,-0.12954892,-0.09317411,0.42453793,-0.9301113,-0.35686746,0.39767212,-0.07315708,-0.50459176,-0.13435619,-0.5325881,-0.14616664,-0.22243866,0.25278416,0.4744769,0.22166237,-0.28479868,-0.734384,0.20374213,0.1995812,-0.18324788,-0.6071328,0.18324105,0.22765568,0.024675706,0.44534364,0.046821192,-0.1802879,0.20002191,-0.22345246,0.87568766,-0.30749846,-0.50875163,0.60725063,-0.39688873,0.27398604,-0.054091178,-0.5273933,0.803349,0.1905629,0.5891709,0.091545135,0.12832491,0.13949603,-0.27990043,-0.70083296,0.23062591,-0.42769197,-0.11461323,0.6546484,0.19000706,0.9714477,-0.39683515,-0.20018794,0.041222546,-0.15906045,-0.52362597,0.21900795,-0.18847007,0.32654327,0.32330278,0.07652513,-0.8521124,-0.84902185,-0.02142483,-0.2631986,0.0034643316,0.21528432,0.24900287,-0.19472969,0.058875173,0.14107955,0.12093195,0.44585395,0.50153476,0.2362308,-0.6901609,-0.08667399,0.058041286,-0.2872794,-0.14525762,-0.25866452,0.036761492,0.49086392,-0.25561097,0.5976744,-0.72202426,-0.08443368,-0.38674927,-0.068332955,0.83006,0.1658307,-0.4595282,0.42871508,0.23626134,-0.42849684,-0.300303,0.55650455,-0.13207893,0.3606764,0.16330177,0.42776304,0.24117044,-0.745964,-0.19224823,0.54064536,-0.0742881,0.021429095,-0.42256892,0.1837638,-0.28936592,-0.16921385,-0.28659007,0.14708392,-0.71202344
6,0.40352762,-0.56848174,-0.84403604,0.44284487,-0.69436455,0.31829494,0.60765475,0.25713003,0.52881646,-0.44811538,-0.40710247,0.19083829,-0.49302956,0.13378914,0.5567321,0.14130862,0.13903293,-0.16986094,-0.23001735,-0.86921364,-0.24595937,-0.14822778,-0.65174603,0.33136693,-0.075802915,-0.5856412,0.53021705,-0.3919403,-0.011863779,0.7133301,-0.5166307,-0.2653586,0.23832515,-0.26386157,-0.76688826,-0.542843,0.7465374,-0.26290676,-0.52300316,0.6177541,0.1142326,-0.3674804,-0.6150845,0.36769444,-0.52195686,-0.31090364,-1.1895801,0.32585612,-0.13005552,0.16972741,0.8909021,-0.07880092,1.104579,0.77600276,-0.60026354,0.6602957,0.38746864,0.4845676,-1.3453125,0.30519107,-0.51440185,0.6421726,-0.025380123,0.105077416,-0.45203435,-0.3036752,0.2599616,0.0073868544,0.3507627,0.34439093,-0.30386317,-0.3365929,0.2831744,0.505397,0.36981168,-0.6993555,0.24080348,0.20164402,0.042112276,0.023079915,0.22000289,-1.3506181,-0.7725969,-0.11942575,0.99030477,-0.5356648,0.2716908,0.66270256,0.8330099,-0.90752053,0.5508412,0.7245479,-0.32506213,0.026021812,-0.40624475,0.72922355,-0.38577533,0.013832282,1.358068,-0.9477831,0.55290425,-0.2538099,-0.14979114,0.05483421,0.4964049,-0.22000982,0.7860987,-0.37387854,-0.39062265,0.0750341,0.3785554,-0.14826638,-0.342244,1.025457,0.19408949,-0.05946991,-1.0373319,0.47261003,0.25071773,-0.034127973,-0.4021815,-0.36468092,0.22709084,0.5602654,0.14401656,0.27644718,0.37014574,0.45593458
7,0.46511912,-0.4232034,0.032860707,0.18855797,-0.2595433,0.18262523,-0.14938894,0.13790175,0.5164176,0.23059472,0.39884833,-0.23631969,-0.19705896,0.9489493,-0.30718696,-0.6821861,0.8659165,-1.0116866,-0.12987088,-0.6112954,0.061328925,0.0028953177,-0.09434608,0.06720586,-0.18394102,-0.4215239,0.5524172,-0.5673555,-0.23107253,-0.6618145,-0.85435194,-0.072605155,0.47170472,0.33580962,-0.5761862,0.02817103,-0.14125267,0.27030343,0.78463906,-0.13960585,-0.88953453,0.18909816,-0.37080908,0.77346236,0.87983716,0.6696727,0.3253459,0.20661873,0.26014587,0.012318752,0.6320836,-0.24056655,0.21733604,-0.11629581,0.3476306,-0.1920986,0.85364354,0.13359746,-0.28893077,0.38342172,0.05418123,0.3971816,0.47015813,0.123618096,-0.38865542,0.34683684,0.085804544,-0.4479756,-0.23228079,0.045112535,-0.7655807,-0.3342119,0.4899403,0.63626206,0.4447902,-0.88124704,-0.56604034,0.39815795,-0.55477154,-0.15672582,0.4298441,-0.53597856,-0.7378435,0.2474183,0.093536265,0.13657583,0.0823461,-0.5322806,-0.19858898,-0.7281975,-0.7735885,0.08621444,0.43307465,0.59767336,-0.38123208,0.04054796,-0.51474893,0.74787235,0.46941128,-0.408039,0.44922793,-0.44351605,0.13533269,0.18019633,0.8876368,-0.4460398,0.22039497,0.05140054,0.01874292,0.07941318,-0.052451454,0.36629048,-0.29692757,0.78622746,0.13733305,0.53354,-0.37865052,-0.3626738,0.69934154,-0.24667163,0.16281351,-0.18061693,0.71227974,0.01502622,-0.3716084,0.35381708,-0.0022751354,-0.49691123
8,0.7603237,0.1379535,-0.37148398,-0.3691157,-0.44301355,-0.07575558,0.40091076,-0.0067621535,0.43593803,-0.18119478,0.23879418,0.30515158,-0.85248166,0.30002397,0.3254025,0.38555616,0.4581014,-0.30213502,-0.23545496,0.71179736,0.0046835057,0.56656927,0.20039202,0.527713,-0.55937576,0.025905088,0.23850678,-0.6685491,-0.04966784,-0.42286187,-0.3481312,-0.15564631,-0.18638436,0.24605209,-0.2813564,-0.26999256,0.41267094,-0.53403974,0.5072036,-0.24821682,-0.5044589,0.34070003,-0.26988637,0.4126327,0.040685132,0.30059153,-0.3787843,0.06655146,-0.6087908,0.019370371,0.45835865,0.6611973,0.25280604,0.18762667,0.65807384,0.24877878,0.0911742,-0.4357461,-0.5398178,0.7700849,-0.30099538,-0.026819302,0.39743912,-0.17970823,0.61005765,-0.06835168,-0.48253632,-0.1975169,0.15518709,0.12956215,-0.49618238,0.21767682,0.32043734,0.6277154,0.33911517,-0.4356941,-0.12535925,0.6007045,0.05870091,0.23762994,0.27227724,-0.6456201,-0.6935885,0.34758955,0.13325594,0.77348953,-0.14666313,0.7843581,0.22992201,-0.31618178,-0.3503162,-0.33147332,-0.65584886,0.22477853,-0.7392089,-0.47769856,0.43101078,-0.03311475,0.71714604,-0.30052844,-0.4238802,0.19021687,-0.43119788,-0.22418931,0.46176842,0.46768102,0.12569506,0.053126425,-0.6583488,0.22031659,-0.32751957,0.7929804,0.12674224,0.21509123,-0.11832294,-0.40499204,-0.14103863,0.40399805,0.48512226,-0.7286131,-0.39691603,-0.5922438,-0.37421438,-0.23469654,-0.10550045,0.68413734,-0.38106278,-0.52880365
9,0.7644921,0.33482307,-0.5036137,0.023164699,0.6270542,-0.04803321,-0.013964036,-0.69127136,0.36806872,-0.94099164,0.21458977,-0.5177398,-0.13908628,0.6965215,-0.07423778,0.61537963,-0.15890077,0.02386156,0.49950996,0.31301045,-0.91139704,-0.313475,-0.607141,-0.23641188,0.4099346,0.0731015,0.5570634,-0.27537245,-0.17397918,0.028274056,-0.5263752,-0.9818884,-0.3434024,-0.5136844,-0.77178085,0.12396549,0.18023138,0.13095102,-0.36767662,-0.21036635,-0.2110956,-0.21189104,0.02837095,0.25855193,0.1626692,-0.25522193,-0.520954,-0.086600736,-0.113365754,-0.601945,0.4489228,0.026392382,0.41836783,-0.21840484,0.20410882,-0.26064116,0.28713354,-0.42384496,-0.75144804,0.63853693,-0.8275365,0.59979975,0.52622825,0.39655772,-0.3289412,0.5446141,-0.13806577,0.12087728,-0.22432286,-0.43007594,0.691098,-0.1930518,0.61044514,0.52634704,-0.106581174,-1.357746,-0.66925746,0.10041623,-0.017001158,0.4240511,-0.28620294,-0.90563637,-0.14174592,-0.28727004,-0.05548026,0.5542563,-0.095308006,0.28916425,0.38415208,-0.43576187,0.02436318,0.5011359,0.14165643,0.6801598,-0.06526838,0.13119543,0.16116168,0.9222951,0.57870305,-0.85888374,0.056736715,-0.023382299,0.01905862,-0.19354509,0.27799365,-0.8098021,-0.1266429,0.13647707,0.12169851,-0.45675486,-0.6057465,-0.09968016,0.24618636,0.7850211,-0.4518241,0.11880354,-0.39088422,0.06268278,1.0507225,-0.75385696,0.6928404,-0.3141938,-0.42692,0.010009997,-0.5077089,-0.3049216,0.4617192,0.02732251
