sample_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.8551781,0.6714226,0.30567977,0.076004714,-0.7446807,-0.3767738,-0.3273008,0.31326726,-0.0948986,-0.52269363,-0.4241109,0.62218446,-0.60298496,0.20842238,0.6718715,-0.046215177,0.46887547,-0.087390475,-0.40602586,0.21646327,0.4705503,-0.26246873,-0.56443226,-1.1599144,0.068863,-0.22197744,1.267777,-0.3354413,-0.8207304,0.18839678,-0.8061136,-0.8964194,-0.5012267,-0.4102281,-0.5857488,0.084954366,-0.21841706,0.09221876,-0.021436695,-0.84218353,-0.60691416,-0.083849296,-0.6308507,0.8573598,0.4805819,0.43591607,-0.22444052,-0.3676108,0.11387564,-0.70327663,0.6128435,0.9110716,0.124830015,0.8819496,0.063984506,0.68308485,0.554482,-0.9426457,0.020879969,0.4944723,-0.42009032,0.36259478,0.16238533,0.5288155,0.63878345,0.6338883,-0.3486514,0.28310874,0.5330755,-0.108036205,-0.4911124,-0.94359016,0.20608917,0.42757607,0.041806053,-0.3570972,-0.77297515,-0.11694313,-0.5189145,-0.32656127,-0.68436235,-0.049536772,-0.8512119,-0.5154394,-0.07004387,1.2115762,0.14019555,-0.45530036,0.33539966,-0.5049018,0.36059052,-0.71770835,-0.48456523,0.86225635,-0.48297602,0.4555953,-0.32710806,0.07029007,0.47766447,-0.6160621,0.113286704,-0.59362406,0.09765079,0.2641454,0.6701992,-0.03199932,0.46817064,-0.8195128,-0.8614107,-0.59432185,-0.13671711,-0.042043608,-0.11930089,-0.08195044,-0.020693688,0.33642283,-0.45046228,1.0260118,0.8530448,-0.58800405,0.224017,-0.09457786,0.3125525,1.0940284,-0.10710917,0.8406941,-0.007626339,0.04988518
1,1.039816,0.66337514,-0.8937825,0.390553,0.20504367,-0.3947039,-0.05787719,-0.13488723,-0.44447362,-0.04562189,0.13057928,0.00511269,-0.49937147,-0.38326177,0.46406063,0.17495804,0.2964425,-0.83082795,0.042077128,-0.1331153,-0.82167625,0.011932696,0.078633964,-0.1953652,-0.5436121,-0.62931204,-0.3309503,-0.38840806,0.29687887,-0.124806,-0.21364267,-0.754797,0.62642616,0.03211207,-0.90725374,0.008745853,-0.10632483,0.16095781,0.1225152,-0.11377776,-0.23101543,0.82551235,0.047031723,0.6368593,0.2610652,0.47543532,0.020055063,-0.09490753,-0.37847742,-0.7784536,0.45288152,0.49819133,1.3261826,-0.46225744,0.50729156,0.1081384,-0.027378201,0.33204997,-0.25249517,0.8699863,0.2661464,-0.020187108,0.7958416,0.38344485,0.63672477,0.3008598,-0.8884923,0.024793867,0.15182734,-0.8723432,-0.08171692,0.4275176,0.4642921,0.38272893,0.6006023,-1.5815793,-0.2810168,-0.123365074,-0.03688582,0.58037096,0.6090671,0.3483939,-0.23874977,-0.14456597,0.35764104,0.21511342,-0.3971602,0.6348873,0.68359506,-0.96551687,-0.07362602,0.227264,-0.24243227,-0.25555956,0.1432646,0.5771905,0.41674668,0.038404025,1.527025,-1.0751562,0.31860867,-0.33189595,-0.6351007,-0.36563843,0.67840654,-1.018257,0.5533139,0.2475695,0.38608703,0.3117047,-0.562916,0.15252987,0.12584718,0.18024398,-0.4191686,-0.68517464,-0.9132017,0.6016443,0.58220536,-0.09583448,-0.024483856,-0.1916758,-0.10868062,0.5480552,-0.23813374,0.16378923,-0.13602507,-0.33733395
2,1.3252255,0.016860796,-0.58816826,0.7159386,0.26942074,-0.8132103,0.38283023,-0.44065967,-0.8819812,-0.30521858,-0.96988255,-0.18573013,0.007687879,0.3846991,0.5240473,0.28817472,0.91601044,-0.41061187,-0.5541875,-0.5015282,-0.7690443,-0.13316871,0.15633765,-0.6864275,-0.23016122,-0.3634461,0.44210067,0.05303218,-0.19005552,-0.2463034,-0.25223514,-0.09491714,0.45481452,-0.27769303,-0.45594898,0.5180988,0.2464661,-0.2528332,0.088937856,-0.67375976,-0.4778447,0.7287988,0.21329404,0.24603483,0.3119261,-0.16006815,0.35025784,0.18354441,-0.5316087,0.13342144,1.1154033,0.49841535,0.22520298,-0.25535792,0.35523117,0.6301387,-0.30774367,0.21112122,-0.40703082,0.26768515,-0.2852812,-0.24902378,0.63523465,0.4479807,0.028171621,-0.18292357,-0.77500075,-0.6403234,0.12545943,0.11635067,-0.7065962,-0.03418999,-0.19708167,0.6879636,-0.09704517,-1.4011662,-0.3901022,0.48662114,0.57142824,0.1590549,-0.5964944,-0.6931449,-1.4893298,-0.27457815,-0.134013,0.92083824,0.47279415,0.124391735,0.058896754,-1.3819257,-0.14872745,-0.030505795,0.32388693,-0.28314307,-0.43135217,0.8899568,0.74083817,-0.65699303,0.7292046,-0.96015096,-0.057331145,-0.63844377,-0.30798692,-0.082717985,-0.22354731,-0.6758396,0.26017138,-0.72938865,-0.011397106,-0.3719407,-0.4650658,-0.15624486,0.49432603,0.28865734,0.46493942,0.02037072,-1.3107694,-0.2890843,0.8365118,-0.4177925,-0.3394436,-0.8831572,-0.10267474,0.3278431,0.46220338,-0.76683164,-0.5351871,0.057229545
3,1.0246145,-0.12691528,-0.5001934,-0.2493121,-0.45893857,0.1472178,0.4959562,-0.16827503,-0.62355435,-0.20824352,0.6870238,0.42417344,-0.53462577,0.4332462,0.16008158,0.034746945,0.4156003,-0.42341074,-0.010729146,0.24434856,-0.75932294,-0.25759843,-0.124212295,0.06158559,-0.50864047,-0.6549691,1.0057739,-0.0966083,-0.42260087,0.21763714,0.21889926,0.082760446,-0.08898193,-0.17215589,-0.45457727,0.07761741,0.53061783,-0.23190391,0.19352035,-0.07922144,-0.3888225,-0.31428072,-0.83286315,1.1641809,0.49626365,0.051054567,-0.23306303,0.11287185,0.22141317,-0.96147424,0.67119026,-0.2740199,0.04134916,0.7012259,0.21982525,1.052617,-0.22179812,0.54879254,-0.4488672,0.7457575,0.39594314,-0.08676503,0.41143084,-0.12504181,0.0732697,0.71176183,-0.85827196,-0.5918591,0.48358697,-0.24065283,0.3578394,-0.034010142,0.47272882,-0.15004982,0.096981496,-1.2855871,0.09998217,-0.4033229,0.3484998,0.28864294,1.0633858,-0.28001946,-1.0385118,0.46225256,0.24812385,0.33781776,-0.14109005,0.27915558,0.30328876,-0.116232686,0.21757756,-0.28624997,-0.48692262,0.40971828,0.066488504,0.67397064,0.44948754,-0.021818507,1.1274375,-0.5443846,-0.111560315,-0.5647569,-0.96960235,-0.4682787,0.8539434,-0.7047518,-0.50935805,0.008358699,0.23802514,0.2343981,0.31815192,-0.22953926,0.35875398,0.75496405,0.121862695,-0.2370385,-1.0425724,-0.2639522,0.94367236,-0.48353136,-0.20174855,-0.061251387,-0.26202267,-0.2576746,-0.15044275,0.5584139,-0.6783262,-0.12440745
4,0.72976345,-0.29763806,-0.92771566,0.16959016,0.27400848,-0.06835988,0.31706825,-0.20194301,0.3254888,-0.6286378,0.728897,-0.0764204,0.4842427,0.65415704,0.24267098,-0.011841966,0.64141196,-0.3615478,-0.54610944,-0.3742742,0.056080036,-0.50624996,-0.023446023,-1.0635558,0.6616062,-0.5365673,1.1193792,0.46745422,-0.104579896,0.1948442,-0.22636335,-0.5205005,-0.45078224,0.17058945,-0.041876916,0.76691735,-0.015434359,-0.44489926,0.6093975,0.3701984,-0.79358625,-0.14051369,0.006640651,0.61894834,-3.8426017e-05,-0.35509056,0.45795554,-0.75706893,-0.07126785,-0.21082382,-0.055497307,0.15967855,0.8171704,0.71850866,-0.0007634784,0.046329938,-0.93117994,-0.14689916,-0.35584664,0.39803612,-0.17937477,-0.3099923,0.54035306,0.6799874,0.15530641,-0.6479071,-0.8832579,-0.77041644,0.29987708,0.5140182,-0.5827238,-0.25527635,0.22424951,0.46973598,-0.47904027,-0.2837492,-0.25542915,0.37881434,-0.36747885,0.3961206,0.59662426,-0.6401498,-0.88188905,-0.9935995,-0.0004783296,0.44714734,-0.28322038,0.3493153,-0.30995545,-1.0347546,-0.3171117,-0.10841233,-0.000551986,0.3017568,0.09388762,-0.23609504,-0.060943123,0.5346831,1.0937803,-0.44850013,0.6227796,-0.03379706,-0.7921835,-0.4584822,0.023037642,-0.7131547,-0.3096121,-0.3472981,-0.5093548,-0.33494914,0.18880731,-0.061480552,0.5009767,0.056619838,-0.15719046,0.66243154,0.3130798,0.7374564,1.1740019,-0.28888696,-0.67548025,-0.12541334,-0.5107911,0.96841276,0.6073443,-0.15951358,-0.44013745,-0.4725739
5,1.170394,-0.04273009,-0.6520613,0.028647298,-0.4037497,0.12087522,0.04389101,-0.66011876,0.61503226,0.37308365,-0.42607614,0.7092593,-0.51250875,0.394416,0.04043019,-0.02842179,0.66851306,-1.0149364,-0.4530513,0.42148498,-0.054225806,-0.6492272,-0.2969772,-0.7989158,0.10176563,-0.2379742,0.4618467,0.48129573,0.38776764,-0.61653215,-1.0064559,0.37007004,0.22295311,-0.1697387,-0.8048821,0.17193347,0.41685915,0.11485757,0.5079909,0.111598164,-0.2758995,0.09904747,-0.053849503,1.1596389,-0.21339786,-0.7322304,0.77721316,-0.47423425,0.3157643,-0.0041476726,-0.54849815,0.88171333,0.24130487,0.6836269,0.19063377,0.033884175,0.25744238,-0.43945405,-0.73473454,0.16697484,-0.61102235,-0.17495067,0.8908226,0.110614076,1.2622008,-0.89521,-0.1456934,-0.0412635,-0.0870807,-0.7874856,0.290808,-0.37274456,0.27380747,0.7007162,-0.088570505,-0.9992322,-1.0896446,0.24399921,-0.3725815,0.07352106,0.23540877,0.1277504,-0.08232459,0.12455295,0.0689152,0.2534915,0.66504246,0.62572503,0.45613542,-1.0573272,-0.21481413,0.08702588,-0.3561108,-0.28544325,-0.46157494,0.042257942,0.3525922,-0.3986855,0.8906387,-0.8635787,0.017391423,-0.5468731,-0.36340877,0.8095606,0.058206495,-0.49008873,0.7367795,0.3021766,-0.3972545,-0.4986,0.62488604,-0.19239293,0.3723004,0.115976,0.500513,0.4364641,-0.917491,-0.20136388,0.6938787,-0.11740095,-0.22314897,-0.69436896,0.15428175,-0.26263377,-0.0033152178,-0.5899037,0.31513038,-0.8443069
6,0.7700674,-0.18693636,-0.8037675,0.33508036,-0.5783884,-0.033157032,0.22498786,-0.023899417,0.5661343,-0.341995,-0.32370088,0.15111704,-0.55813956,0.10241643,0.69819957,0.20353259,0.5966076,-0.6658837,-0.23474865,-0.61187106,-0.33629707,0.007928768,-0.33781192,0.11614076,-0.3316025,-0.73348075,0.7037358,-0.45560881,0.09933617,0.001088195,-0.23698941,-0.6360742,0.13089913,-0.2289653,-0.7536073,-0.31343743,0.5282675,-0.10406355,-0.35534707,0.12622274,-0.14620622,-0.08224215,-0.7685741,0.59954315,-0.60969514,-0.11434584,-0.6481708,0.10935242,-0.23287717,-0.20745075,0.6749259,0.07361699,0.9152713,0.63604325,-0.0028179667,0.58080566,0.3106394,0.53629994,-1.3614169,0.29967237,-0.35689735,0.5106088,0.29319188,0.14768487,-0.0031795076,-0.08576885,-0.25373548,0.001316111,0.089854166,0.05477947,-0.24768601,-0.26391676,0.3805681,0.42191443,0.36249226,-1.3953173,-0.23985043,0.09963868,0.13155514,0.31061867,0.13854584,-0.81777394,-0.53684944,-0.09074178,0.5714747,0.113363035,0.15459754,0.6663262,0.5210072,-0.85585,0.19179057,0.47289258,-0.5157917,0.1542281,-0.09007128,0.6809947,-0.0843823,-0.018009333,1.374027,-0.9511078,0.39881718,-0.45206937,-0.5640063,0.23718777,0.48900163,-0.5528132,0.48952886,-0.25282165,-0.30232695,-0.22519201,0.04124204,0.22898975,-0.2009949,0.6227578,-0.21093065,-0.28761587,-0.91414535,0.42027363,0.42777726,-0.277275,-0.13498442,-0.3554645,0.11878639,0.4428375,-0.17361343,0.3359157,-0.39681828,-0.085839935
7,0.55293286,-0.3402654,0.03568403,0.104776725,-0.26992005,0.37599108,-0.073625304,0.27304,0.37776294,0.010066113,0.6275939,-0.42048,-0.18395135,1.0820667,-0.24951513,-0.34826544,1.1027554,-0.9418268,-0.009492901,-0.64931387,-0.33873597,0.1793247,-0.2981982,-0.04816503,-0.36580265,-0.3493752,0.8008766,-0.24611488,0.018818654,-0.8994159,-0.8957616,-0.08237078,0.1982628,0.42606384,-0.96054494,0.26082486,-0.11529105,0.46475127,0.8341859,-0.17956038,-0.8660438,-0.012406716,-0.80524695,1.1655174,1.0528879,0.5024837,0.23520306,-0.06631886,0.25563565,0.1285202,0.5258168,-0.084944695,0.19561306,0.010093072,0.42580622,-0.15620893,1.2157513,0.08070543,-0.27247706,0.60169727,0.10248365,0.46382737,0.5985558,0.117341965,-0.17674845,0.44984728,0.11580925,-0.38156718,-0.41308412,0.4438942,-0.9448387,-0.6099573,0.6901132,0.664247,0.58299166,-1.0870919,-0.78056085,0.3432885,-0.73039484,0.16801023,0.79943,-0.5898668,-0.889266,0.42019328,0.13164683,0.24708119,0.008075222,-0.4304164,-0.30923754,-0.8422127,-0.84575415,-0.2192484,0.45434436,0.86752594,-0.8460325,0.25463057,-0.60822606,0.8916162,0.7498109,-0.39697617,0.20106377,-0.2890969,0.21972057,0.2840255,0.7790848,-0.51486313,0.121656984,0.0812655,0.17496406,-0.25515285,-0.00031705952,0.37555417,-0.3551449,1.094568,0.00949103,0.6391731,-0.569443,-0.53167963,1.0724312,-0.254896,0.12939766,-0.34950167,0.58937734,-0.1609343,-0.68533266,0.25984916,-0.043528397,-0.5758895
8,0.90692973,0.27072465,-0.681861,-0.4001418,-0.5141381,0.15493394,0.3026425,0.060117267,0.2288937,-0.21316984,0.42799777,0.42763743,-1.157531,0.52622175,0.14851436,0.66561836,0.5240841,-0.3518341,-0.12078489,0.81570303,-0.05221318,0.6399444,0.24074905,0.3036276,-0.5708381,-0.20268898,0.3892749,-0.32424033,0.02269856,-0.48794448,-0.5292998,-0.21567059,-0.17497464,0.48632172,-0.57795256,-0.07744394,0.6200227,-0.5507135,0.66035116,-0.30071357,-0.50739896,0.3545762,-0.71883523,0.7705857,-0.05085736,0.23086627,-0.7483032,-0.06559837,-0.6708051,-0.19533293,0.44147274,0.6961451,0.29427132,0.47270674,0.8015007,0.40854883,0.078080416,-0.63770115,-0.2919611,0.82171124,-0.25071827,-0.13911478,0.5184113,-0.43949357,0.96545464,0.0025917918,-0.44281355,-0.29499593,0.23867927,0.14748405,-0.5662497,0.20025198,0.5728054,0.53953606,0.48126233,-0.586971,0.016309163,0.5750021,-0.036777668,0.44723755,0.6353587,-0.4353159,-1.1439779,0.3838215,0.36479962,0.82842505,-0.3237051,0.7090799,0.328373,-0.25587568,-0.32309315,-0.7297997,-0.8898505,0.19208835,-0.8652244,-0.42030424,0.59250015,-0.3268237,0.6941253,-0.14561385,-0.5073258,0.53491455,-0.7752464,-0.059385784,0.51288396,0.22176765,-0.25196186,-0.07478966,-0.93572146,0.24496818,-0.13507536,0.65994304,-0.009618386,0.6060613,-0.2308167,-0.4511152,-0.13054727,0.4753526,0.6682153,-1.020808,-0.7835688,-0.59854454,-0.5703619,-0.27861446,-0.12007669,1.0031409,-0.6640815,-0.49651965
9,0.8669838,0.1890608,-0.4958109,-0.05590254,0.5062683,0.19861653,0.06970577,-0.8172126,0.26611763,-0.8944357,0.29947695,-0.5772792,-0.18910918,0.6089799,0.006676365,0.27193278,0.39164498,-0.5209697,0.27915525,0.34356123,-0.84058815,-0.6277138,-0.87219065,-0.30057546,0.21422951,-0.1782177,0.77817154,-0.0026000612,-0.26883927,-0.13734989,-0.47395954,-1.1026471,-0.32924825,-0.62453145,-0.9658624,0.3577204,0.13166161,-0.033939295,-0.4802498,-0.3160551,-0.37724575,-0.25386396,0.15562825,0.6375099,0.40426427,-0.07670974,-0.051444486,-0.040883068,-0.26833838,-0.6658639,0.19351892,0.039760336,0.73921734,-0.05913184,0.137544,-0.29160848,0.03025349,-0.10498342,-0.38245043,0.88273305,-0.7338594,0.44220808,0.69214576,0.5320432,-0.13819462,0.7064089,-0.4228183,0.09542238,-0.41867065,-0.635361,0.60331154,0.030319177,0.7136985,0.7971314,0.13969879,-1.6776956,-0.9179132,0.018473571,-0.14334416,0.51176727,-0.2760276,-0.58579415,-0.4676824,-0.40990677,-0.013235634,0.43944052,-0.3121244,0.18413162,0.67164344,-0.7259974,-0.12322451,0.39457735,0.34785458,0.5251922,-0.4030613,0.07878489,0.11551051,0.99065495,0.84452045,-0.97712487,0.14120924,-0.34505787,0.08105832,-0.45978877,0.3527179,-0.71849793,0.09987922,0.101987995,0.03365704,-0.42775303,-0.62422174,0.17650467,0.33159035,0.8459347,-0.41351652,0.13159077,-0.27138785,0.2412244,1.363658,-0.7814937,0.56354284,-0.53781676,-0.27610794,0.022974484,-0.37170517,-0.06617996,0.5037165,-0.061232887
