,ABCB1,ACTN4,AHR,AKT1,ALDOA,ANGPT2,ANXA2,APLP2,AR,AVPR2,BAP1,CCND1,CD274,CD44,CDKN2A,CRP,CTNNB1,CXCL12,DNMT1,DNMT3A,DOK4,EPAS1,EPHA2,EPO,ERBB2,ERBB3,FN1,GATA3,HIF1A,HNF4A,INSR,JADE1,KPNA2,MAP3K5,MAPK3,MMP9,MTOR,MUL1,NDRG2,PATZ1,PIK3CB,PRKCE,PTEN,PTPRU,RBX1,RNF139,SOD2,STAT3,STK11,TEK,TFAP2A,TGFA,TGFB1,TICAM2,TRIM33,VCAM1,VDR,VHL,VIM,WWOX,Y
129,34.82317667,37.41031514,34.2059804,35.47905836,40.69305809,31.29974699,37.73193018,36.49962189,30.58121555,29.31984091,34.27007127,33.63507234,29.46114623,35.00680717,31.70405284,34.30449,36.26265,33.98971,35.29221,32.74824,31.97876,38.79035,32.10944,23.85768,34.21747,33.6196,37.6329,33.62806,35.00545,26.61707,35.2601,33.54637,33.81549,31.95898,33.88448,29.94641,33.06156,30.5836,32.73686,31.08307,33.65282,29.85326,35.26078,33.06261,32.32344,31.293,38.00517,37.33886,33.69801,30.45114,34.01326,32.76184,37.19193,21.8037,34.77968,30.51517,31.68447,33.00361,39.32881,34.10495,0
130,36.17662881,38.14298418,33.81220706,34.60835698,38.89369169,32.44814508,37.29494058,36.32857741,33.02711432,29.76793282,33.56043816,35.47953796,26.20832687,36.09488999,32.05016319,24.37934,36.30664,32.36049,35.01207,32.89656,33.64941,38.86848,32.75901,20.98119,33.44585,36.02888,38.87596,30.06754,34.97561,35.91815,35.91342,33.41951,31.85975,33.29737,34.22524,34.2699,34.13382,29.8784,33.41663,30.71249,33.5275,30.72732,35.52357,32.52413,33.51853,32.61463,38.97909,37.08581,34.07839,32.25435,30.98957,32.28129,36.66724,21.8037,34.58556,35.55287,30.7433,32.3342,40.42706,34.08343,0
131,32.42012254,38.36251579,33.56885508,34.78893395,39.11646124,32.6252739,37.68975092,35.81692725,31.44575659,28.74418313,33.61220415,36.12072211,30.97388252,36.19778447,33.7210478,21.05396,36.59515,34.26309,34.07259,33.68629,33.44528,38.62162,32.20634,26.30338,34.23024,34.76451,40.60027,29.75938,35.17432,32.68656,35.70908,32.70558,33.49982,32.22469,34.78115,34.00967,33.58751,30.50578,33.18518,31.29505,32.71165,29.84568,36.0275,33.76823,33.1909,31.44245,38.18595,36.81597,33.7239,32.42139,29.80212,31.3749,36.73899,26.81643,34.1973,36.16252,32.33077,31.96082,40.39234,33.20285,1
132,35.24273682,36.69990175,35.3549443,33.56482928,37.78580111,33.01439232,36.53321938,35.14831338,32.3173465,28.11830961,33.02325325,35.17963148,32.30195848,35.2609832,31.73325655,27.90965,36.02386,32.84636,34.78148,32.04298,32.1057,37.05952,32.55408,20.98119,31.90182,35.68646,38.52115,30.47686,37.32332,32.75653,35.15065,32.40814,32.36759,32.40268,33.7412,33.48407,32.93561,28.84657,33.54487,29.86091,34.47875,31.80453,36.74495,32.50304,32.66553,32.6896,37.95916,35.4784,32.60322,31.10321,29.42334,31.43102,34.45943,21.8037,34.26663,34.77695,30.46796,32.07053,40.21076,33.61817,0
133,33.37981766,37.46100921,34.4348481,34.43621764,38.36959758,32.97713177,36.00758178,35.58612601,31.74179945,29.75717416,33.12673855,36.90744966,30.10005861,34.53410832,30.19096126,26.58767,36.54661,33.05494,35.66176,32.84823,32.91087,39.26052,34.73384,25.19784,33.74558,35.04212,37.4524,30.55957,37.15946,32.16236,36.13852,32.82742,32.53322,32.30558,34.51158,29.12232,33.64637,29.71894,35.40635,30.65698,34.56716,31.6886,36.79048,32.66274,32.23535,32.68966,36.43474,35.9158,33.30821,33.43105,25.06487,29.43026,33.36543,21.8037,34.8433,35.4405,31.45236,30.87483,39.22606,34.71263,1
134,34.45534435,37.71554948,34.86887967,34.03603952,38.40939682,32.73264268,36.17254759,35.91369509,32.80268631,28.30879755,34.03352911,37.78678747,29.28047723,35.30383432,33.36919255,25.75676,35.50751,32.33752,35.2444,32.43757,33.90918,38.91987,33.6686,20.98119,35.18857,37.21261,37.40865,31.26058,36.56082,33.4274,35.72081,32.56459,32.5158,32.3606,34.92481,26.20275,32.94606,28.49325,34.4552,31.10811,34.6808,31.43129,36.45352,31.56505,33.27186,31.57645,37.00075,36.20359,34.00015,32.04046,31.27766,31.21446,34.01243,27.5727,34.65591,36.16118,30.91063,29.4119,39.09761,33.90767,1
135,32.16338084,36.25219352,35.8537505,34.74809285,38.85221622,34.54845434,38.76595714,35.66482225,29.71003111,21.26056827,31.77915233,34.99132437,29.95765972,38.18748417,31.84488648,26.64785,35.39495,37.16463,35.84155,32.11929,31.03769,38.65278,30.90716,28.40533,31.1882,28.31408,40.41629,32.80031,37.89054,22.2805,34.68086,31.51022,35.05231,32.0832,34.95255,35.15802,34.06351,30.70628,33.24543,28.82885,34.50021,31.66705,38.90838,30.11989,34.82529,34.23333,38.5874,36.40651,30.02864,31.84159,32.904,30.00324,33.65513,21.8037,35.69279,33.89928,31.4154,30.21203,41.15109,33.58463,1
136,34.37735227,37.75916875,34.17980288,34.25923722,38.20139034,31.16170423,37.17021649,35.95949763,32.56527487,28.40520373,33.14150817,35.60238168,30.85279439,36.52932342,30.04020231,24.51218,35.75155,35.81382,35.0256,32.39012,32.41659,37.87763,33.07014,20.98119,33.84516,35.14978,38.8197,32.74334,36.33612,33.23876,33.99644,32.80378,32.37792,32.81162,34.12054,31.01535,33.62405,29.88791,34.36641,30.50033,33.89446,30.92485,36.77402,32.57608,32.87241,32.45119,37.87188,36.37143,32.96368,32.4172,30.48887,30.14101,34.10925,23.86067,34.88416,35.33366,30.67849,32.26589,39.02992,34.13867,1
137,35.09435392,38.31575787,35.63711747,34.49977719,39.42467179,34.13121613,37.49919204,36.72734846,33.07892448,26.85585177,32.8925538,37.88261343,30.31943837,35.70568986,30.84847381,20.0364,36.41971,34.30057,34.8555,32.0146,33.249,38.7551,33.63387,20.45331,34.04153,35.77426,38.82208,29.54952,36.31652,33.64639,36.17309,32.84393,32.99244,33.23048,35.16021,29.43672,33.50037,31.62412,35.19434,30.6402,33.97703,31.54803,37.065,32.87827,34.31583,32.97148,38.36105,36.42813,32.88852,33.09388,28.33306,32.7496,34.90636,25.92318,34.43764,35.78951,31.56292,32.21194,41.25015,33.96985,1
138,32.46649339,36.85244898,34.5138045,34.07397923,38.93103357,32.10979847,38.11564782,34.41096928,29.676298,28.47177107,32.77407632,36.17849969,31.11214005,36.62423752,32.01699477,31.53799,35.9527,33.66121,34.76321,32.92448,33.24006,37.57177,31.94522,30.31659,31.76968,33.23104,39.16308,29.24184,36.65146,31.72261,33.84641,32.31643,34.13311,31.87818,33.90151,32.34658,33.65675,29.90381,31.49596,30.01497,34.36597,31.13877,36.9981,32.32403,34.17004,33.77523,39.10554,36.81229,32.94922,31.01806,32.42268,32.02074,36.33869,24.83233,34.30946,33.91571,30.52836,31.8472,41.03473,33.32538,1
139,33.22328644,37.15359208,34.08704843,34.03503834,37.56754982,32.87975966,35.27809677,34.99125724,31.54354354,27.34075809,32.92969412,36.21060187,31.31429805,34.86049047,30.35202941,20.0364,35.94679,33.56031,35.35282,33.11661,32.45785,38.3032,33.09651,20.45331,33.68881,35.63689,37.93469,30.79027,36.16418,33.22203,36.10157,32.4601,31.82654,32.90837,34.22084,27.83466,33.79225,29.7527,34.8365,30.5879,34.76194,31.78195,36.63263,30.57376,33.00482,33.23338,36.23115,35.61194,33.28906,33.11161,27.40682,29.79312,34.13884,27.8467,34.15895,35.5373,29.37789,32.10331,39.31071,34.9656,1
140,35.26184106,37.78938562,34.38207732,34.90493819,38.3175972,32.91492832,36.82833571,35.66347152,32.07087818,28.63797465,34.2412321,36.86805217,32.22006822,35.89555824,32.03129138,23.92644,36.37931,36.36465,36.55032,32.17379,31.4182,38.05036,33.9154,20.98119,35.22091,34.98308,38.5277,33.99132,37.28073,33.61077,35.17956,33.59042,33.5916,33.01415,35.32826,29.74314,33.15428,30.0612,34.09363,31.48744,34.02387,30.51265,36.82525,31.91581,32.45497,32.72296,37.92024,36.85663,33.15017,33.77285,25.45053,31.77471,35.52309,21.8037,35.68268,36.05635,31.79815,32.94352,39.92161,35.27511,1
141,32.92556319,37.67494069,33.71165257,34.69578071,38.49792068,33.19601774,38.10810463,36.25959592,30.93253096,28.81138281,33.77063252,36.25142506,32.54792529,35.94815012,33.10742088,30.24689,36.06469,34.44256,36.16148,32.81653,33.49725,37.91295,33.2145,20.98119,32.44092,33.99665,39.3116,30.17332,36.45603,32.54256,35.83991,33.09661,33.3154,32.81746,33.63348,31.73089,33.38621,29.56978,33.53177,31.03337,34.38762,31.5339,36.90906,33.95139,32.99457,33.07783,39.28865,36.97311,32.91098,32.91768,23.17734,30.75806,35.71461,21.8037,34.85099,36.45246,29.40508,32.23903,40.62186,34.57167,0
142,32.80010107,37.11285441,34.68783134,33.68315608,38.49309357,32.39159508,37.19579755,35.32656105,30.72443805,28.79347856,32.03187541,35.32560251,32.28738362,36.87322088,30.09732058,21.05396,35.75568,34.26694,36.21933,32.01246,31.89996,36.30102,30.75677,20.98119,33.41492,33.4802,38.60581,30.90656,37.28685,31.16842,33.42475,32.68239,33.39868,33.00297,33.28259,32.66132,33.16136,29.18415,33.10571,29.93399,35.40977,30.9506,37.95243,31.32015,33.17393,33.04827,38.65137,35.57252,33.05589,30.8526,30.11792,31.23664,35.34773,24.8108,35.01455,34.10106,27.70888,30.72246,41.73587,34.27673,1
143,35.26723505,37.47542414,34.22454534,34.71243173,39.15309843,31.70102864,39.01573692,35.7213821,29.23445351,26.17553531,32.15310428,35.72271514,30.98030648,38.37231989,31.23392119,20.0364,36.0728,33.9049,35.77532,32.25937,31.65125,37.12478,33.34706,20.45331,31.54766,29.5431,40.25499,30.20839,36.91921,24.17758,34.52911,33.0036,33.97483,34.1343,34.97531,29.72864,33.88527,30.7703,34.61997,30.84413,33.83916,30.76538,37.51162,32.67072,34.35883,33.26381,40.062,36.86398,32.78979,31.33645,31.74907,31.23555,35.16214,28.01691,34.44183,37.5504,31.73379,32.94954,41.78509,32.8083,0
144,35.03514013,36.53868267,35.03828999,33.65506741,37.56542193,32.89580256,36.13328034,34.59525932,32.30944166,27.54603339,32.69979761,35.3566161,31.62473676,34.95886211,31.81762179,28.45571,35.98584,32.78976,34.52845,31.77342,32.10844,37.29073,32.51311,20.45331,32.29007,35.63861,38.19627,29.86118,37.58525,32.99744,35.32112,32.44888,32.29461,32.45318,33.57163,32.63658,32.63143,28.13792,33.64543,29.78101,34.5445,31.72045,36.84141,32.53431,32.20644,32.72778,37.66251,35.2518,31.8707,30.80932,28.66841,31.49397,34.50847,17.76468,33.27099,34.56404,28.96512,31.36942,40.28991,33.23346,1
145,32.08344175,37.19085982,35.17994631,34.71083808,38.37108267,30.8243081,37.88326681,35.79975861,26.68165013,24.62262517,32.40708232,34.01868595,33.55998756,36.16137299,28.37200193,21.05396,36.41504,36.32936,35.89922,34.4997,31.57542,37.25287,30.63191,20.98119,32.5362,33.25154,40.73009,33.08597,37.48273,22.89586,34.57045,33.79193,35.2046,33.20876,35.05456,35.18106,33.4987,27.02535,32.93887,31.26856,32.50399,34.5448,37.48099,31.06575,32.14853,33.18109,38.42595,37.01916,32.33157,32.42034,31.37508,21.62449,34.37796,21.8037,35.3248,33.79084,30.61176,33.42649,39.45004,34.57752,1
146,33.6546419,37.8432406,33.88602959,34.02594501,38.51026596,33.53652767,36.56993344,36.1741098,33.3936576,26.88708168,32.67614938,36.64029754,30.6333197,35.31442786,31.73604363,20.0364,36.19467,34.76593,34.42215,32.2658,32.30786,39.0574,31.84664,20.45331,34.2641,36.58529,37.77591,32.72044,36.36495,34.87812,35.95065,33.75783,31.75924,32.93757,34.80271,29.60057,33.26544,30.35579,35.42614,31.30753,34.10065,31.10954,37.81229,32.27415,33.05816,32.80846,37.11875,35.88207,32.9543,33.57587,29.31052,31.14293,34.11119,22.13192,34.50819,34.92835,29.59736,31.81819,40.26261,34.02118,1
147,33.65710407,35.93188625,34.71787957,34.39071161,37.32642795,31.01061191,36.81232674,34.55727831,31.58226542,29.22863277,32.94072226,33.80909748,32.16488003,36.16260577,31.73236725,20.0364,35.50748,34.97905,36.10292,32.31455,32.30585,37.12998,31.01157,29.32615,32.21942,34.13473,37.84129,32.19934,36.41848,33.58425,33.68544,32.10802,33.21568,32.98189,33.50427,30.53664,33.89463,28.5126,32.0723,30.0697,34.21393,31.17529,36.64473,31.41783,33.33787,32.80751,37.89508,35.73523,32.25649,31.92287,29.5729,29.49232,33.83631,26.79432,34.09354,34.78332,30.40009,32.78187,39.0774,33.70722,1
148,35.21467627,37.77041711,34.06280289,35.04585413,39.81855622,31.32208592,37.08089532,36.22812339,32.86910023,21.26056827,33.1534069,36.39920279,29.30463406,36.131387,33.2887626,24.9417,35.60654,34.30122,34.78847,33.19555,34.36663,37.15047,32.69417,20.98119,34.18125,37.11244,38.97395,28.61161,35.78709,34.18675,33.84566,33.55011,33.48354,32.50425,34.30724,33.77809,34.13204,30.43216,33.46272,31.1819,34.30097,32.34399,36.1582,31.84724,33.21601,32.58552,38.28305,36.45324,33.49216,31.21176,30.62332,32.47366,36.50141,27.63782,34.00122,34.63678,31.43208,31.67908,40.36668,33.19379,1
149,37.02179326,36.5430351,34.37391727,34.20948822,37.58623047,30.10310982,37.88800313,35.2119038,25.45663748,28.35799886,33.6756914,33.56135253,29.84635193,37.70137888,28.89621448,23.42175,35.14181,29.64548,35.20697,31.52401,31.60045,35.00093,33.72955,20.45331,34.05259,33.84202,37.70681,30.3091,36.55083,21.25018,32.32901,33.67002,34.8286,32.06708,33.62492,30.40401,33.90316,30.01144,32.35415,31.20095,33.62689,29.74302,36.37985,29.9084,33.37458,34.47188,37.83624,35.72695,33.29546,26.87855,33.73724,29.64063,33.95035,26.56674,35.17756,35.95629,30.24154,33.42758,39.8392,31.98332,1
150,37.1642368,37.74305,35.31407582,34.36852287,38.90321143,30.17398965,36.00414516,36.99132892,31.92107799,27.81205782,33.18774128,34.11915105,29.53566151,36.1652359,32.62543529,26.94637,34.64137,33.4266,35.21843,32.06752,33.15484,36.58449,32.06242,20.98119,33.85234,35.63485,38.35777,31.7439,36.99885,32.26232,34.06956,32.68767,33.18069,32.742,34.28877,30.17986,33.28648,29.44777,34.77,30.58419,33.89755,30.81695,36.06082,30.84279,32.62297,32.57983,39.82783,36.51124,33.46242,30.4969,28.83936,29.45971,34.4996,25.89043,34.24049,35.99813,31.13366,32.42761,39.35097,34.391,1
151,33.15560576,38.24996817,36.74259322,35.6433642,39.721854,32.80855635,38.20854852,35.89449664,31.14116504,27.48036302,34.09291748,35.77436598,33.97881522,39.42445445,34.35000095,20.0364,34.62558,31.85886,34.82904,32.26169,32.84673,38.11065,35.36748,20.45331,32.50225,33.76209,38.01347,27.40843,37.26696,30.78428,34.77483,33.59757,33.26269,31.51712,35.63534,33.51913,33.22208,31.32094,34.8182,31.4478,34.13416,32.61095,36.13747,33.84866,33.29996,32.13971,37.26663,36.69529,33.01614,30.88062,33.59919,32.97087,35.77576,28.08363,33.96458,37.16675,29.69827,30.37936,40.46002,34.86214,1
152,34.17757429,37.05788377,34.56031574,34.79746272,39.41194307,31.68839629,38.83688678,36.81478476,30.20184513,28.64578916,32.48168416,34.76151047,28.85999173,36.2942165,31.47905161,26.83464,36.03145,33.34254,35.5144,33.28509,32.12173,36.5278,31.1269,20.98119,34.08623,35.87065,40.81324,28.91212,36.33122,32.62161,34.77228,32.071,34.57087,32.08973,34.38945,31.3325,33.81666,30.60308,33.3763,31.03478,33.41873,31.18464,36.85509,32.38991,33.83176,32.92632,41.75615,37.13027,33.45319,30.35001,29.23526,29.12678,35.38364,27.67974,34.90786,37.71903,30.32194,32.57092,39.45248,33.2858,0
153,31.5977493,37.00869249,34.45377987,34.38923877,38.91004508,30.87162774,38.02277734,36.1805719,31.34126225,29.70932857,32.7781361,33.38736279,31.88534438,38.65063351,33.2861183,27.93504,35.54129,33.63676,35.04101,32.51131,31.87836,38.51488,31.65549,20.98119,34.69893,35.58279,39.14906,33.58174,36.4628,26.62606,34.05857,32.41922,34.00792,33.27219,34.64068,34.19491,33.54318,29.96734,32.46535,30.98531,33.51448,31.32739,36.84917,33.17333,32.59908,32.59456,39.01142,37.05405,33.27754,32.1385,34.16422,32.03163,35.85746,21.8037,34.78903,32.38651,31.62184,32.64742,39.51001,33.61835,0
154,35.9656672,37.21902736,36.3344856,33.69270853,36.45307156,31.98418569,37.14957692,35.22843447,31.94025101,21.26056827,33.02478408,33.39196697,31.6194763,36.84835217,30.87751035,21.05396,36.26882,37.19452,35.35618,30.15967,32.45555,38.52523,27.06343,20.98119,32.11593,33.89565,38.43154,29.64154,36.72286,25.51808,33.57107,33.207,34.65187,35.06547,34.71944,26.22542,34.15395,26.31217,36.06398,30.29782,34.50929,31.52561,38.6934,33.31763,33.51057,34.35968,37.6327,36.27982,33.43639,33.35072,29.61398,29.94027,34.13018,27.01301,35.04323,34.30394,31.40217,33.25149,40.23351,33.01906,1
155,35.57471346,37.26240475,35.07228492,33.80498377,38.52810301,33.14139411,38.97637789,36.74181343,31.28443716,25.64623404,32.52432022,35.34830099,30.55150519,39.24558471,31.69676519,21.05396,36.00578,35.41405,35.03827,31.62177,32.03747,38.38029,31.85632,29.38807,31.92753,33.88297,40.7478,30.90311,37.57369,33.06052,34.70162,32.6992,33.6613,33.43198,34.69955,30.07591,32.88509,29.11782,33.3966,29.45427,34.97931,30.90987,38.25746,32.61507,34.28139,33.55349,40.57686,36.2414,32.39978,32.4026,30.34926,30.06391,34.48266,26.62608,35.07055,36.88319,31.0791,30.66794,41.65838,33.70885,0
156,33.60699928,37.09663615,34.07671551,34.15162435,36.06361983,32.61566651,35.38563677,34.69230082,32.0868637,29.27328763,32.98298534,34.47585142,30.31129436,34.74927348,30.97531814,21.05396,36.72925,34.45847,35.33908,33.1109,32.18636,38.17688,33.85277,20.98119,32.85074,34.42422,37.87504,31.43597,36.27345,31.48553,35.90193,32.46569,31.72751,33.11,34.11488,27.87485,34.23417,29.78433,34.30614,30.44508,34.22282,31.63761,36.4032,32.60148,32.45933,32.92793,35.13762,35.58886,33.62394,33.69683,29.65255,30.05885,33.81352,21.8037,34.9058,33.40277,28.60242,32.11148,38.18319,34.49792,1
157,35.41237582,37.64455576,34.52546221,34.32068093,38.53532406,32.93016583,37.18458197,35.22290852,32.86383679,26.94924179,33.3292746,34.89313932,28.19987149,34.54137499,31.62584442,21.05396,36.00966,32.70582,35.07401,32.70439,33.06874,37.65692,32.53678,20.98119,33.29502,36.2804,38.17714,30.99587,36.33567,34.06309,34.59252,32.46418,33.05295,32.39083,34.50458,36.84736,33.48296,29.2443,33.36239,30.86812,34.11633,30.54016,36.62402,31.85553,33.59215,33.24595,37.76297,35.44276,33.05126,31.48341,29.36793,31.69076,35.20588,26.36228,34.40108,34.82021,30.03949,32.08989,40.59124,34.02055,0
158,34.66194105,37.3307543,32.91501439,34.51743419,38.42380539,31.67664097,36.21380893,35.56338745,32.55247633,29.78093081,33.54357175,36.02072458,30.36285768,35.01649562,31.67198771,24.04486,35.47764,34.10377,35.35651,32.41983,33.14074,38.28107,32.94616,28.93465,34.26541,36.08615,37.56258,31.15229,35.78394,34.36132,35.67079,32.64811,32.31848,32.14649,34.36938,30.61237,33.36498,28.46436,33.82679,31.14834,33.3013,31.04598,35.43727,31.73619,31.68506,31.51756,37.92876,36.00576,34.64728,31.83449,30.50442,31.03033,35.33839,25.26159,34.36963,35.07521,30.73703,30.90626,40.06064,33.91197,0
159,35.21232374,36.9462377,33.08539205,34.80656107,38.9363661,32.0250359,35.00127895,35.29615412,32.23542073,30.21741788,33.21599261,36.38404786,29.2426063,33.35977997,31.47537895,28.55598,35.30672,34.88539,34.43877,33.48997,33.62432,37.33006,33.63372,23.63797,33.62865,36.15356,35.39688,29.44975,36.77766,34.18061,35.7533,32.60149,30.8367,32.22971,34.77054,28.34304,33.19219,28.82554,34.56413,31.29856,34.38788,32.63606,35.27898,33.01777,30.02958,32.53884,37.75184,35.40885,34.44763,30.79617,31.82028,30.81275,34.47932,25.8278,33.98396,35.9977,31.49629,31.3271,39.43668,35.05387,1
160,34.62014011,37.73966712,32.13616917,35.61654559,38.93342465,30.96798428,36.72391907,35.67922845,31.55502469,26.992057,33.70913229,36.77410474,30.0737995,36.5000139,37.0109904,30.80221,35.46868,32.89248,35.15957,33.64399,33.28935,37.521,33.47535,30.75057,33.59523,36.54601,40.69546,26.34807,34.4121,34.32158,36.6378,31.32808,30.29803,33.57647,33.1679,31.81929,33.4204,30.61945,33.13507,31.4646,32.72421,32.52861,32.62036,34.06335,30.44673,30.39399,38.50589,36.58903,35.27643,24.38695,29.13947,32.38585,37.5498,26.04201,32.81893,34.02871,31.22136,30.96515,39.24867,29.95194,1
161,32.6827031,37.06134087,34.02426907,34.63609332,38.46009515,31.10630577,36.42604011,35.58806649,31.55021274,29.16268358,32.84733637,36.53817515,30.18605213,35.40386646,27.3019918,29.73981,35.24185,34.07584,35.19835,32.56565,32.54473,37.16699,34.13009,24.91081,34.0452,35.15522,36.13601,29.69075,37.05806,34.31255,34.51709,33.1299,32.55633,32.33901,33.88542,31.8997,33.43809,30.01072,33.33816,31.53863,33.71658,32.6579,36.12823,33.37031,32.89677,32.36573,37.34648,36.0585,33.00101,31.7241,23.5783,31.05499,33.40291,21.8037,34.58317,34.07695,30.18343,32.85534,38.8511,33.19432,0
162,35.56839608,37.94241212,34.88887115,34.61618404,38.83084106,34.10696614,36.99776904,36.51061764,31.97883123,26.16499058,33.13121156,36.55153269,31.83316713,35.9247316,29.11536703,21.05396,36.15556,32.89694,35.40969,31.83908,33.2549,38.39118,33.98463,20.98119,32.72194,36.00464,39.00997,29.2814,37.15602,30.97659,35.94352,33.18816,32.33725,32.84351,35.12503,34.00958,33.0237,30.89814,35.69591,29.76555,33.67205,32.23907,37.1176,32.4128,33.07004,33.21121,39.22768,36.60008,33.12298,31.55345,27.24168,31.84036,34.82806,21.8037,34.29203,36.31806,30.50084,32.2787,40.71456,34.83248,1
163,33.86030216,37.40366066,34.46836806,34.67478091,38.25303535,34.1774138,36.2560362,36.12368992,32.31328238,25.79647871,32.98998278,36.00845423,29.95220444,36.07640811,31.75750333,24.79068,36.17455,33.78228,35.32436,31.67275,32.33396,38.61251,34.14199,25.97129,32.84912,35.18597,38.50168,29.96657,37.606,33.60062,36.2905,33.16463,32.69781,33.07261,34.39501,30.22088,33.12043,30.79844,35.90691,30.56736,34.2707,31.93972,36.95032,32.49934,32.37661,32.44673,38.97469,36.53584,33.43778,32.13571,27.36726,31.0807,34.95364,25.8754,34.94925,35.33474,28.82278,31.52947,39.9126,34.16884,0
164,33.91089534,36.37582515,35.24615586,34.17948437,35.94618299,32.15950746,35.49289558,34.73250886,28.56487265,28.30133584,32.92721606,34.83622347,32.64958479,37.29074354,31.45112904,21.05396,35.87602,34.96558,36.7644,32.82259,31.32337,37.85943,33.19816,20.98119,31.25195,29.58494,37.73236,33.69125,36.34575,28.66284,34.36408,32.20048,33.51735,33.39417,34.36633,31.46916,34.39027,29.59299,33.77495,30.56909,34.67353,31.50991,37.61499,29.42581,33.0293,33.7194,37.14875,35.60454,33.01805,33.15256,30.39821,30.10243,34.46114,28.76673,35.48425,35.17935,31.14855,33.03129,38.68162,34.76349,0
165,33.78689897,38.22671023,32.94088119,34.53742174,39.55986514,33.3464312,36.31406684,34.99036149,30.88255019,31.41496919,34.32398963,36.57911241,28.96200929,35.1046571,33.08642248,25.13638,35.68839,34.82245,34.91951,32.87181,33.42581,38.52064,33.99651,25.47295,34.33714,36.66788,38.56854,30.69589,34.91743,33.48925,36.34512,32.9416,32.16196,31.78786,35.18846,33.47648,33.55807,30.56671,35.23922,31.43958,33.6,30.40465,35.90204,33.05198,32.99058,30.8537,36.988,35.74235,34.42621,32.17545,29.3641,30.33368,35.86425,24.43454,35.29825,34.85853,30.84007,31.4547,40.64332,34.11332,1
166,35.71274037,37.27178469,34.41224552,34.34545902,39.08815215,32.13531585,38.27307087,36.27024064,33.23691769,25.37736964,34.04725434,34.4267999,28.52576149,35.97575362,26.57295965,20.35498,35.63905,33.06595,35.20139,32.59819,33.22733,36.79424,33.46624,21.6393,35.8256,36.65942,39.25441,31.21501,37.67388,34.4477,34.24806,33.34574,33.04759,32.13334,34.79086,31.94204,33.68501,31.35723,33.59631,31.27691,34.2164,31.85827,36.54647,32.38574,32.76351,33.21443,39.82475,36.52326,33.51814,30.9138,32.99791,28.05697,34.03171,23.70477,34.25705,37.32075,31.53217,32.71924,40.11473,34.7197,0
167,33.01978048,37.58287408,34.88713811,34.62173205,37.46628252,32.74629066,36.38071151,35.27854193,31.09898938,31.16539353,32.85747964,36.15886201,30.46911969,35.38262862,26.57295965,25.26625,36.42124,35.50912,35.35059,32.47304,32.59591,38.9794,33.14074,21.6393,33.39628,34.228,38.59162,31.13076,36.52721,32.0703,35.83844,32.92579,31.9173,32.92447,34.49216,28.86257,33.56888,29.0638,34.81939,30.49737,33.69752,31.50452,36.7019,32.56637,31.90921,32.08977,37.06388,36.00938,32.8177,33.82116,25.03096,31.69505,34.55274,23.8848,34.92424,34.89034,31.57175,32.5293,39.43823,32.4006,1
168,35.93482481,36.84156782,34.00911954,34.33906161,37.05785755,31.38975789,36.73651612,36.74111171,32.22720243,29.19920164,32.52294843,34.88887067,29.36005052,35.29739222,31.28198088,20.35498,35.53452,34.69281,33.96744,33.44687,33.04027,37.19439,33.00147,21.6393,33.68875,36.60627,38.86423,29.76014,36.6226,33.56971,34.81629,32.66202,33.06347,32.3563,34.00836,32.52344,32.91388,28.12528,33.37235,30.50056,34.22451,31.931,36.36035,31.37058,31.91176,32.25236,37.76298,36.16688,33.39114,32.16934,31.58615,28.84538,33.56491,25.06221,34.25513,36.03431,29.59508,33.338,38.98388,34.5409,0
169,35.5496081,37.45408014,32.75683216,34.43380771,38.6363068,31.83246578,36.34631623,35.17225469,31.06774051,25.37736964,33.92076518,35.59342647,30.46061495,34.61152951,32.67041018,26.9971,34.88755,33.09509,36.08635,31.99033,33.17194,36.77437,33.17755,21.6393,34.13628,35.54568,38.22575,31.6147,34.69636,34.11554,34.82584,33.16685,32.38005,32.88574,34.47069,28.67879,34.02893,30.54064,34.83304,31.00436,34.02345,31.90322,35.36049,31.58375,32.83827,32.01984,38.02661,36.19692,34.26344,30.77765,29.44281,28.98865,35.12172,24.4203,33.65715,36.10142,31.01444,32.18815,39.65028,34.07745,0
170,35.11443062,37.27782414,34.99292214,34.54646199,38.7369322,31.98124081,36.90281996,35.52497103,31.94910653,25.37736964,32.76569397,35.25171607,31.05331494,35.94405046,31.48087539,26.41183,35.26696,32.16544,36.30712,31.68731,33.75805,37.10062,31.83368,30.57899,33.24008,36.64514,37.1642,32.66705,36.08925,34.07392,35.096,33.06624,32.42564,33.10761,33.97082,31.2437,33.34004,30.28196,32.33506,31.03254,34.35896,32.20129,37.57667,32.16269,33.27644,32.62659,38.85948,36.37014,33.56078,30.93144,25.03096,31.36195,34.90754,26.16778,33.82905,35.27968,31.11772,31.28225,39.36262,35.33799,1
