sample_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,0.27445742,0.32342032,0.3879674,-0.26927558,-0.45150527,-0.34177625,-0.3188183,0.46387312,-0.4329015,-0.36596957,-0.28174645,0.68615085,-0.09642379,0.20277506,0.1085577,0.41649157,0.024381375,0.32806706,-0.31025833,0.31103587,-0.03319911,-0.084997706,0.03307256,-0.29235417,0.2072967,-0.19926141,0.59045815,-0.31705758,-0.10882671,-0.06378026,-0.61809117,-0.40438887,0.0068418705,-0.15512355,-0.225877,-0.15730785,-0.012654402,0.103298575,0.28706577,-0.6183706,-0.45325193,0.10390153,-0.37020722,0.16985673,0.29748887,0.22910741,-0.25200573,-0.086580865,-0.04677514,-0.40412208,0.48462185,0.567038,-0.0024837824,0.36259565,0.14402997,0.3742459,0.33579102,-0.418786,-0.10220826,0.05953941,0.0026899318,0.48828506,0.3852182,-0.30930933,0.36829484,0.20241834,-0.15776452,0.4859497,0.42400354,0.13200496,-0.4507573,-0.4994934,0.28189674,0.24001841,-0.18409781,-0.032031722,-0.3026855,-0.34356472,-0.40265873,-0.23761994,-0.6721557,-0.18826374,-0.2871946,-0.26524922,-0.06728346,0.049328197,-0.004463213,0.048499554,0.28849077,-0.03445457,0.39480102,-0.5058748,-0.11302513,0.59939426,-0.029726068,0.3190677,-0.43915898,0.1337154,0.30601948,-0.24274682,-0.15836366,-0.5828178,0.27730525,0.5106356,0.11682519,0.46526945,0.3932851,-0.48053297,-0.29371738,-0.38265133,-0.22932403,0.0022033972,-0.09391592,-0.18892938,0.268461,0.2816779,-0.1154561,0.6200247,0.19643487,-0.42450032,0.53624004,-0.24226145,0.0199707,0.2556469,-0.086342715,0.19818103,0.06786715,0.32813948,0.0002681549,0.5263817,0.12290873,-0.21802081,0.21951045,-0.108786374,-0.057529107,-0.08329047,-0.28909305,0.07738465,0.2727134,-0.03853839,0.09535587,-0.3646595,0.0517887,-0.10189543,-0.06503194,-0.24535099,-0.20562933,0.084409334,-0.45104668,0.22192843,0.08254457,0.011699686,-0.34628788,-0.2454046,-0.32139367,-0.46630254,0.35863125,-0.0488216,0.010947375,-0.36288604,0.33189505,-0.17374319,-0.10829902,-0.19478305,-0.28549427,0.24301282,0.4542599,0.19803831,0.016773375,0.43194783,0.55195594,-0.028416542,0.32871443,0.47414443,-0.14170922,-0.136377,-0.1573387,-0.33737063,0.02026935,-0.07868152,0.6050104,-0.23452555,0.38324615,-0.08783738,-0.0013390754,0.0058257366,-0.039383527,0.6637275,0.28122115,-0.015300024,0.32758516,0.15859541,0.18103191,-0.07453891,-0.47470233,0.35149103,0.20450066,-0.54206043,-0.09298873,0.49905023,0.37913153,-0.14065698,0.1840465,-0.41293627,-0.18469182,-0.084666766,-0.11932514,0.5095628,0.35421786,0.0052934093,0.33511373,-0.0059164204,0.058903534,0.009053989,-0.2318508,0.073260464,0.2602567,-0.14049686,-0.27686608,0.3787647,0.32241714,-0.24692497,0.094772354,0.039693225,0.35759243,0.14674547,0.71047163,-0.47384915,0.43030363,0.10384219,-0.33165604,-0.36398482,0.34877726,-0.3099715,0.37806925,0.19737923,0.52942324,0.1548697,-0.44846204,-0.322885,-0.054672204,-0.21603881,-0.09900594,-0.50077,0.035160407,0.41674942,-0.14213079,0.16621807,0.1141748,0.38794345,0.15589248,0.08268339,-0.60420465,-0.30374807,-0.04725283,-0.18520263
1,0.5822192,-0.22454365,-0.58116204,0.5891921,0.10776106,-0.6981808,0.35824415,0.2704042,-0.6272965,-0.23889993,-0.056856837,0.06813953,0.27032977,0.16337022,0.14142393,0.34445682,0.6258705,-0.08386213,-0.13863954,-0.22384316,-0.22844164,-0.038964357,0.32365987,-0.607967,-0.11428189,-0.016163232,0.5531743,-0.25696343,-0.18408754,0.16775316,-0.2335806,0.11035559,0.5246096,-0.44456643,-0.15721491,0.36689872,0.080686405,-0.30081746,-0.18884028,-0.6569486,-0.38545918,-0.12560573,0.08525982,0.26570934,0.071893744,0.0507369,-0.15622497,0.39113164,-0.7582279,0.25698635,0.61297673,0.17932476,-0.31759658,-0.20457041,-0.02933025,0.40694287,0.06804188,-0.036879584,-0.66618514,0.02872221,-0.17855921,0.012739648,0.2865188,0.20209295,0.18920794,-0.016159536,-0.38271555,0.20329554,0.7097399,0.38183114,-0.94464564,0.14751156,-0.26488352,0.67661494,0.09211733,-0.38647592,0.035459783,0.27891335,0.25818056,-0.00097133743,-0.31612796,-0.7134473,-0.8080944,-0.26227677,-0.0898891,0.32836425,0.37162888,-0.2848377,0.14276466,-0.42618242,-0.18314153,-0.5850003,0.47790548,0.115608454,-0.3432169,0.52345,-0.06120808,-0.3078695,0.5494814,-0.6792696,-0.22525215,-0.76516867,-0.13217963,-0.04282903,-0.40138322,-0.112573676,0.27292162,-0.59137654,-0.20322144,-0.4178589,-0.14545386,0.2272181,0.09815898,0.21635357,0.27527124,0.14720151,-0.3066882,-0.031035421,-0.14189224,-0.018919706,-0.42461082,-0.73577046,-0.47475347,0.021335742,0.21554159,-0.44113082,-0.39371097,0.74847543,0.43296432,-0.18682864,-0.21785818,-0.10337967,0.011730246,0.041022,0.20780583,-0.62566006,-0.24293804,-0.29957622,0.43420288,0.4087002,0.043781392,0.53095776,-0.40806448,-0.23718405,-0.08899667,-0.21797115,-0.39821544,0.52544564,-0.44716296,-0.21551703,-0.30627292,0.33504996,-0.005175683,-0.1960574,0.4881626,-0.3266802,-0.064740755,0.20955831,0.42961046,0.05513656,0.058553576,-0.022484139,0.09888603,-0.39230287,0.018305123,0.44103482,0.28413388,-0.2172319,0.12757075,-0.34806514,-0.38821366,0.50800925,0.40854308,-0.16583697,0.08562743,0.18764092,0.12205776,-0.42338988,0.03265481,-0.397197,0.2692984,0.39413863,0.108215086,0.052606944,-0.23614316,0.67832404,-0.21315648,0.5549338,0.5893159,-0.27027276,0.16988851,-0.03814434,0.0988194,0.38798937,-0.3469964,-0.3920344,0.41407737,-0.022843948,0.30853125,0.23062721,0.31428766,-0.64876074,-0.23578586,-0.44354054,0.040139016,0.075548545,0.173919,0.16978844,0.7140226,0.045768358,-0.25106594,0.5995823,0.3933792,-0.19713809,0.3048974,0.39953288,0.29312754,0.20028844,0.04910507,-0.024821244,-0.250654,0.36435422,0.18342753,-0.065643705,0.3967545,-0.19532241,0.594869,-0.039632056,-0.15456668,-0.13365336,-0.3371352,-0.7091166,0.42200944,-0.5212768,-0.37927336,0.3136819,0.36719504,-0.06926894,0.44774753,-0.338724,0.3405109,0.25814748,0.31117803,-0.2439782,-0.39436075,-0.05022165,0.47397658,-0.21269506,0.06393089,0.032285564,-0.36587203,-0.59966695,-0.38325623,0.15280017,-0.20081437,0.040874217
2,0.4713417,-0.34078953,-0.4365758,0.023026757,-0.26988655,-0.15119655,0.09977074,-0.18312925,-0.07264697,-0.36164612,0.49232137,-0.14432904,0.5237301,0.38630188,0.031032624,0.275596,0.18235452,0.14753498,-0.68218005,-0.11537628,-0.036711354,0.033950422,0.3859508,-0.6251715,0.43590343,-0.1322101,0.687402,-0.042362608,0.26334628,-0.1636005,-0.41401437,-0.547515,0.29192734,0.11705636,-0.058383442,0.39783084,0.073387355,-0.038030114,0.38357002,0.1188278,-0.5659934,-0.01973929,0.09252488,0.41781574,-0.1905943,-0.013298147,0.2520223,-0.46481997,-0.2000725,0.058284752,-0.12840585,0.07312358,0.2352626,0.5630278,0.27486733,0.008742659,-0.29115382,-0.33209783,-0.57036465,0.16859451,-0.22251517,0.13816912,0.73826987,-0.19345886,0.08961499,-0.59739333,-0.32463995,-0.21780491,0.2076029,0.53292984,-0.54773587,-0.22162646,0.24514468,0.3774057,-0.32391137,-0.1978651,-0.22203754,-0.07964116,-0.6424845,0.16420089,-0.03769963,-0.5882518,-0.7859615,-0.5622712,0.13739038,-0.21561942,-0.2053548,0.6688652,0.013799201,-0.56491846,0.01959957,-0.014084598,0.009910191,0.43233794,0.028815802,-0.14536548,0.028253527,0.6157007,0.7078681,-0.18466792,0.27511567,-0.158287,-0.44300094,-0.13400728,-0.08924724,0.06103088,-0.0654238,-0.4935835,-0.26726025,-0.15151718,-0.22165778,0.046121497,0.16742752,0.11188584,0.27761742,0.5806936,0.08080591,0.6092551,0.40602317,-0.106052496,0.0017895815,-0.55405074,-0.19139953,0.5143581,0.4518931,-0.08192547,-0.011596488,-0.40598932,0.52612704,0.26454243,-0.19282381,0.16478227,-0.40927202,0.19196522,0.24094193,-0.40117764,0.5048743,0.4739453,-0.15732539,0.36814973,-0.017152287,0.2440025,-0.35619935,-0.3188202,-0.025343303,-0.87184995,-0.3925838,0.46014383,-0.18076009,-0.39530596,-0.06921421,0.22284736,-0.06770114,0.0639118,-0.002620573,-0.036386143,0.36486366,-0.36440632,-0.540055,0.2199719,0.5600672,-0.08202828,-0.08777991,-0.02112616,-0.06512692,-0.045943126,0.3676689,0.042520482,0.1131318,-0.05522724,0.06775885,0.6768586,-0.033840843,-0.32704732,0.46834794,-0.40624586,0.2754282,0.009670583,-0.4239172,0.3108337,0.27533758,0.00093345577,0.3052533,-0.51331925,0.40502182,0.02964442,-0.72265804,0.2364682,-0.20282935,-0.15107864,0.52850646,-0.026476236,0.43913633,-0.3282102,0.33680898,0.23132831,-0.3225351,-0.41133073,0.18423524,0.069507904,0.4999259,0.10322562,0.028110595,-0.5706221,-0.5637538,0.3441303,-0.1456201,-0.09725741,0.2460177,0.027530357,0.08920844,0.60886616,0.23573191,-0.37121397,0.36443356,0.5563625,0.18063205,-0.14839034,-0.30060947,0.04574564,-0.055513244,-0.2001004,-0.14163835,0.087877825,0.50668365,-0.19147174,0.8223354,-0.6017035,-0.16490707,-0.16269584,-0.23277624,0.35321358,-0.02878463,-0.38037476,0.40920478,0.36555892,-0.0911435,-0.1423216,0.33157566,-0.27065364,0.1187971,-0.11967617,0.27848664,0.0041795108,-0.6784748,-0.27490413,0.1668922,0.15968171,0.16114414,-0.17380175,0.31477898,-0.3757186,-0.2626413,-0.6165137,0.23652798,-0.59893894
3,-0.5364731,-0.3360198,-0.66830456,-0.05801299,-0.43062752,0.31935275,0.15283985,0.55302715,-0.0011248813,-0.28545886,0.23384127,0.23359647,-0.14261581,0.3447538,0.39733708,0.3400026,-0.18360399,0.052776147,-0.46125013,-0.3723855,0.09865431,0.18497145,-0.45194125,0.07856185,0.15645188,0.058234878,0.20287988,-0.056725077,-0.3742945,0.004956449,-0.12284756,-0.12507245,0.26325408,0.058936734,-0.26974928,-0.32699025,0.40926296,-0.27912953,-0.5823697,0.045865126,-0.118631355,-0.44432905,-0.25309023,0.16825846,0.09928711,-0.06004249,-0.5562235,0.25118473,-0.3525706,-0.033979543,0.6472546,0.13803844,0.3272835,0.12992404,-0.60612935,0.5793322,0.4399442,0.29436454,-0.5724013,0.11771175,-0.13661277,0.52008265,0.0040945914,-0.17505887,-0.24810408,-0.38720486,0.17865929,0.6159831,0.4878842,0.734661,-0.4389166,0.068044856,0.030432705,0.20398192,0.27152184,0.42871636,0.100218885,0.042922366,0.23088078,-0.16658764,-0.21130304,-0.44028303,-0.8486817,-0.2776017,0.22523838,-0.68712294,0.019642813,0.26780578,0.3689421,-0.20665962,0.35350344,0.038279433,0.08174363,-0.18453266,-0.30500358,0.47322878,-0.43297634,0.12198645,0.74974346,-0.54463774,-0.044389073,-0.38581052,0.17028756,-0.31764638,0.116969414,0.20967133,0.19956292,-0.51451236,-0.28537646,-0.18845296,0.5287205,0.38150358,-0.34099612,0.32544306,0.19599691,0.40922174,-0.44256544,0.39133063,-0.4167789,0.26942682,0.07310329,-0.715001,0.019171398,0.22992519,0.35890335,0.12634976,0.4327327,0.3843769,0.39057013,0.03633333,0.19727701,-0.037576534,-0.42934993,-0.039366506,0.21349734,0.18954922,0.54873484,0.32182503,0.4343218,-0.45927235,-0.22795103,0.5909646,-0.062429838,-0.07995312,0.17794912,-0.4476676,-0.20630603,-0.07522811,-0.29432362,-0.045988135,-0.15912299,0.6071731,-0.28688812,-0.053776078,0.3042354,-0.25991696,-0.14240979,-0.4767616,-0.1516838,-0.03302413,0.4001989,0.33815926,0.016766595,0.3018782,-0.0077852597,0.6625446,0.60632044,-0.027382601,0.20626985,0.28529117,-0.20738705,0.4988322,0.81396246,0.23378634,0.59124196,0.12771821,-0.1509524,-0.06035266,0.36499748,0.038676493,0.3744436,-0.110241,0.40050018,-0.35234293,0.2301245,0.3576982,-0.067199975,0.4223535,0.20811819,0.13048251,0.5270582,-0.30742788,-0.4820255,0.11988903,0.23794591,-0.06025976,-0.37918967,0.23321082,-0.42794293,0.051895916,0.49634737,0.19415224,0.17670065,-0.29466102,-0.142929,0.43843153,-0.14175804,-0.103630744,0.6797601,-0.24950168,-0.39657384,0.50700086,0.376401,0.1292192,-0.12736893,-0.10042237,-0.278578,-0.19694999,-0.4552655,0.50302595,0.3762543,0.23887731,-0.3071011,0.26525012,-0.0076454678,0.1650523,0.2732062,-0.32833758,0.20134929,-0.44140568,0.020125968,-0.20286912,0.68426275,-0.33650526,0.20076875,-0.0066514625,0.3570742,0.11578653,-0.056117248,0.10594947,-0.212105,0.31985894,0.15682076,-0.091018155,-0.5691908,-0.032466576,0.15196368,0.13025603,0.20559673,0.07921808,0.706702,-0.51189554,-0.29397956,0.13303344,-0.4896618,0.002088603
4,0.24189153,0.046017196,-0.33036396,-0.33821523,-0.40557876,-0.2027289,0.3591656,0.36626473,0.013162264,0.08388966,0.3265367,0.18485992,-0.051631715,0.090387635,0.09617124,0.503926,0.10539476,0.0716097,-0.24787349,0.22728711,-0.13736849,0.37932712,0.28330988,0.20754981,-0.004165745,0.0035805698,0.19990352,-0.21176273,0.15514722,-0.15364417,-0.45568502,0.069571406,0.035031445,0.31794888,-0.23900244,0.010472263,0.37143964,-0.4697891,0.18973756,-0.29906556,-0.13842443,0.25253227,-0.32002303,0.39453232,-0.09671144,0.18902396,-0.51637435,-0.07291445,-0.4898516,0.15253788,0.22361927,0.41968095,0.09882099,0.229743,0.25079942,0.38226676,-0.11523228,-0.2807356,-0.34856516,0.16101627,-0.13890184,0.247803,0.18568663,-0.34179273,0.47885674,-0.26435715,0.05504469,-0.031708404,0.38675857,0.3384418,-0.477273,0.14011936,0.21895385,0.17797245,0.30798432,0.22510527,0.22662842,0.21802479,0.10323937,-0.028769827,0.2404788,-0.4528514,-0.27364165,0.13098805,0.1977979,0.15626712,-0.31509694,0.41145626,0.17965233,0.19993281,0.13317531,-0.5206565,-0.24834558,0.15104888,-0.56721956,-0.18462761,0.02072198,0.053874254,0.3382796,-0.22129974,-0.44097647,0.17378864,-0.16356844,-0.06318965,-0.17411967,0.42728826,0.0208113,-0.14083847,-0.47867534,0.21256773,-0.22314678,0.37843984,0.051279526,0.12192379,-0.018242681,-0.07404253,0.027583389,0.2134343,0.11139357,-0.36922443,-0.30950472,-0.40651438,-0.46958038,-0.07625323,0.06984238,0.33398843,-0.28818634,-0.0769518,0.42727238,0.21776736,-0.054983538,-0.31782338,0.26023218,0.26810482,0.073409915,-0.0957423,0.4029477,-0.39813355,0.4151242,-0.22144873,0.12710705,0.18700433,-0.27596,0.09032989,-0.33534184,-0.025546096,0.2487871,0.11162946,-0.78737175,-0.21816604,-0.22117682,0.10611964,0.052222542,0.031886447,0.103494994,0.08033749,0.29053858,0.15198003,-0.3649972,-0.30825987,-0.15158382,-0.46816212,-0.29037678,0.22750786,-0.2301324,0.3423971,0.09682466,0.10437031,-0.1882909,-0.048196573,-0.0475121,0.13621737,0.33738297,-0.34042525,-0.288817,-0.023710603,-0.23141795,-0.18327302,0.038933963,-0.21387006,0.22345535,-0.13774022,0.13172479,-0.35539913,0.2321375,-0.14207427,-0.4411666,0.6228629,-0.13137212,0.42393255,0.37357277,-0.028869925,-0.32845798,0.24947122,-0.09303623,0.030864313,-0.10309024,-0.14888664,0.63863045,-0.08917356,0.44997627,0.45873857,-0.16677864,-0.48386848,-0.26665258,0.26298857,-0.07929575,0.32619232,0.11201041,-0.22928807,0.30278936,-0.18468072,0.06615772,0.07473209,-0.38991758,0.03899241,-0.15352692,0.08226212,-0.1811477,0.27277437,0.4743384,0.14270167,0.28696927,0.26462606,0.097108364,0.20337589,0.2365463,-0.5470797,-0.019649465,-0.1419038,-0.24492705,0.034703046,0.29077506,-0.16370939,-0.020328144,0.0020260622,0.2425758,-0.1528557,-0.21753074,0.06572662,0.31159562,0.34156635,-0.20164841,-0.48278376,0.094630234,0.0071858075,0.36819115,-0.22270721,0.52124685,0.15366301,0.014541714,-0.29567778,-0.5125978,-0.3314189,0.3090097,0.07357707
5,0.46431226,0.15192088,-0.40713835,0.21346904,-0.246699,-0.2192703,-0.08660549,0.3197956,-0.3097031,0.26635703,-0.043407317,-0.18606918,-0.25049365,0.5352643,0.017813379,0.3786558,0.12115135,0.19145238,-0.055566225,0.18746044,-0.087647386,-0.29176274,0.18390693,0.21560562,0.0907193,0.12468644,0.3341728,-0.511722,0.04954441,-0.058346845,-0.5337049,-0.23555417,0.44317588,0.15679355,-0.18475099,-0.085480876,-0.10169288,-0.15076745,0.20485985,0.04345073,0.100867495,0.16287163,-0.5079598,0.48474127,0.1573927,0.7383643,-0.15507963,0.05126292,-0.11268682,0.013961092,0.17984971,-0.10280151,0.14519612,-0.066539116,0.50256926,0.21734,0.1303171,0.21359427,-0.30968395,-0.030965332,0.18631983,0.14383438,0.448765,0.13045995,0.37486094,-0.529746,-0.13636371,-0.036037404,0.47480035,0.5474155,-0.24587257,-0.3941083,0.027483413,0.5497739,0.0011718498,0.07567901,-0.16072597,-0.30121806,-0.08603523,0.44306067,-0.15213916,-0.58985496,-0.041668396,-0.13307418,0.13323852,0.027280292,-0.53819114,0.1662455,0.13391691,0.006281631,0.30370966,-0.33800057,-0.38078457,0.32587433,0.18706988,0.38197237,-0.034251533,0.371911,-0.01994464,-0.0075425813,-0.51229846,-0.3408191,0.11999384,0.27291515,-0.084183626,-0.129692,0.2599427,0.017527679,0.06641367,0.34789136,-0.18790208,0.27625832,-0.34032845,-0.30006972,0.32248232,0.23945855,-0.35860702,0.41710502,0.053082544,-0.04832535,0.3105314,-0.30826783,-0.54437006,0.17506565,0.17252147,-0.08292265,-0.028766759,0.29427403,0.40977326,0.37010324,0.59769523,-0.047760725,-0.15494365,-0.15741757,-0.13007581,0.13391924,0.4718499,0.06300954,0.15985507,0.23850505,-0.14168546,-0.27778697,0.16760138,-0.21187498,0.09518043,-0.17993133,-0.26306382,-0.182758,-0.42004058,-0.6389848,-0.32128626,0.29344678,-0.02476624,0.24310201,0.63760656,-0.17534564,0.3668322,-0.2486525,0.25511014,0.24184363,-0.1260475,-0.07302578,-0.14737196,0.30599067,0.028227087,0.6623709,-0.010276386,-0.21474734,0.012265169,-0.0925988,-0.110170044,0.42192924,-0.5131007,-0.36382717,0.31704915,-0.2742046,0.1153974,0.0075381333,0.15910706,-0.34405237,0.38261548,0.14400694,0.053702004,-0.49207628,0.23832768,0.22068033,-0.38706484,0.514445,-0.083661996,0.45166963,0.42471224,0.25639245,0.27600458,-0.115322225,-0.12900616,0.18946636,-0.10548951,-0.28594878,0.06237044,-0.28362882,0.70509034,0.08242488,0.052620985,-0.66379887,-0.49379584,-0.20072177,0.13789798,0.30968997,0.3879242,-0.46373254,0.45332456,0.007907619,0.49062145,0.19765952,-0.10426535,0.098839894,-0.14120074,0.031910256,0.09256591,-0.06324297,0.17273113,0.43597183,-0.4732533,0.11292273,0.15098186,0.1889777,0.3146011,-0.3056267,0.13580641,-0.41888,0.3037733,-0.026329488,0.1196332,0.14347132,-0.04306688,0.48868155,0.3928938,-0.27903247,-0.21981378,0.11335977,-0.16633336,0.31385928,-0.108755544,-0.08329908,0.20613122,-0.1277461,0.40791443,-0.42107037,0.23351626,0.18535726,-0.4452331,-0.0008451467,-0.45984504,0.071301445,-0.05265432,0.4022857
6,0.37802348,-0.3791644,-0.34561482,0.28637862,-0.45744815,-0.5909102,0.46729472,0.19444038,-0.111396335,0.2544584,-0.06375458,-0.28924727,0.07849942,0.006472009,0.15485668,0.7440616,-0.20963281,-0.024884745,0.28709945,-0.27096242,-0.075234085,0.6171443,0.4586816,-0.75990576,-0.020269217,-0.63931084,0.04834954,-0.21280403,0.25128576,-0.24585907,-0.7626086,-0.37893778,0.30081168,-0.44754606,-0.4373226,0.8979612,0.014691536,0.4560874,-0.21215236,-0.23086911,-0.015692959,0.66644895,-0.20335059,0.87684774,-0.19167319,0.3338214,-0.41491318,-0.10606161,-0.47033945,-0.34619546,0.6086585,0.56293845,0.14056945,-0.12091186,0.24276546,0.16066141,0.48991954,-0.21301387,-0.7275917,-0.21903878,0.08063991,0.2568063,0.48716968,-0.37345502,-0.2723449,-0.21268089,0.2895057,0.61676,0.2841081,0.19575702,-0.5907367,0.092602395,0.0008552937,0.15049194,0.3676342,-0.6098771,0.2547772,0.31574717,-0.17821492,0.1317256,0.15889797,-0.1179845,-0.59519726,-0.37523952,-0.0037042967,-0.23443738,-0.48219457,0.6956033,0.2486864,0.11263869,0.51026183,-0.21788172,0.16133642,-0.13489749,0.418595,0.6766791,-0.39147845,-0.19874677,1.0012583,-0.66966814,-0.857,-0.36897,-0.67639893,0.151835,-0.13183756,0.1881708,0.39454946,-0.6757398,-0.038040325,-0.17113103,-0.07969092,0.5600153,0.2502263,0.28259218,0.04667738,0.41570824,-0.44529307,0.5325969,-0.23242909,-0.4375935,0.43924025,-0.48710862,-0.20326982,0.7270748,0.065327615,0.4231128,-0.47288752,0.24090609,0.7655761,0.24565263,0.5992628,0.47244772,-0.2764593,-0.1840716,0.13811424,-0.029499017,0.6184139,0.02542726,0.10590626,-0.06012448,-0.34679744,0.28100854,-0.13713023,0.09472465,-0.38508672,0.006753182,0.14797717,0.2430505,-0.18538406,-0.6678759,-0.1983573,-0.14449067,-0.09442463,-0.42612603,0.38734397,-0.6373397,0.0058588968,0.3483983,-0.37549692,0.26354137,0.2449556,0.17079006,-0.04505182,0.39084876,0.11162794,0.15361439,-0.052364904,-0.22635712,0.6701089,-0.14090744,0.069411986,0.5907473,0.9581977,0.42083254,0.25312182,-0.22495764,0.11932772,-0.78630877,-0.28522038,0.26279384,0.6338285,-0.2549497,-0.16802499,-0.18839453,-0.293487,0.09880892,-0.27530733,0.8507723,-0.035081763,-0.53320706,-0.1474309,0.15587887,-0.10016812,0.17934991,0.6909131,0.30430815,-0.11576586,-0.3349111,-0.22919312,0.5308784,-0.03176481,-0.06028532,0.31758413,-0.2736441,-0.16175026,-0.010403127,0.6525385,0.5660658,0.24970594,0.18921596,0.23424922,0.5571353,0.42517766,0.5709411,-0.11245095,-0.0071187573,-0.1188445,0.072820134,0.30559,0.37017277,0.05343851,0.31850746,-0.20403075,-0.13986133,-0.24782273,0.026455663,0.5163402,-0.30356765,0.061586622,-0.024833918,0.6402747,-0.66915166,-0.5605779,-0.730819,0.17437394,-0.16507159,0.09812037,0.39531457,-0.4862629,0.04607501,-0.5191681,-0.41908255,-0.52393216,0.24406463,-0.46608067,-0.41605982,-0.20152688,0.33705902,-0.33037284,0.06395806,0.21204352,-0.44871768,0.006226619,0.20669019,-0.33536166,0.09569027
7,0.0797034,0.2402807,0.06497093,0.06542682,-0.24756543,-0.1270565,-0.09800956,0.50643563,-0.17050731,-0.023421768,-0.08986927,0.41372302,0.23908342,0.7880922,-0.43614545,0.71702754,0.46941772,-0.21506567,-0.008546317,0.15002133,-0.17685223,0.10763806,0.03742724,-0.67143077,0.2823896,-0.30621225,-0.22148755,0.28946397,0.40261543,-0.25930583,-0.29156834,0.38777357,0.5171135,0.105162404,-0.42802918,0.28418466,0.5328184,-0.49289215,-0.15423486,-0.3191449,-0.1677499,-0.0746289,-0.47749987,0.07149092,-0.5891101,-0.03408956,0.0004886367,-0.15449414,-0.29639572,-0.15411966,-0.050921906,0.35852402,0.03481558,0.03953288,0.50677264,-0.009342169,0.5470403,-0.26919246,-0.11309368,0.11927225,-0.040092647,-0.030556316,0.08021552,-0.42941788,0.2865792,-0.3410865,0.43574488,0.17982426,0.09604195,0.5738914,-0.02646786,-0.12703109,0.23756436,-0.0037614198,0.38099262,0.36069638,-0.07437689,0.2444547,0.40838045,0.43884838,-0.27541903,-0.4350353,-0.51952755,-0.42357376,-0.2060025,0.115163155,-0.003893607,0.7438711,0.063896075,-0.25905275,0.086329855,-0.4702908,-0.4547405,0.4102447,0.25381786,0.0035010031,-0.3611448,-0.054749787,0.32445818,-0.49524182,-0.46678847,-0.3146366,-0.2113445,0.019426001,0.04661445,-0.28014475,0.100719124,-0.7848671,-0.42439955,0.046253923,0.12161442,0.47186247,-0.0033995456,-0.36982575,-0.23770529,0.6571354,-0.29125255,0.45380992,-0.35092026,-0.40208048,0.020630099,-0.6717671,-0.005732742,0.5605817,0.26785502,0.3407338,0.28160912,0.13484505,-0.28484142,0.5898718,0.31628814,-0.32466072,0.019924128,-0.22566469,-0.018453488,-0.08406289,0.2714098,-0.09066019,-0.25968823,0.1972834,-0.0584565,-0.051544458,-0.10547884,-0.3820496,0.4816796,-0.5838463,-0.3258778,0.5006905,0.32997537,0.20895985,-0.43953946,0.60259885,-0.06143094,-0.011443928,0.05630546,0.013116483,-0.010128603,0.26943922,-0.09037102,0.13082893,-0.06956517,-0.19056778,-0.021312358,0.38862398,-0.22390065,0.4793248,0.12427648,0.09542064,-0.27221498,0.16855699,0.1474803,-0.087400295,0.21706267,-0.6046246,-0.27494732,0.25059766,0.13845299,-0.09138341,0.22517201,-0.47615078,0.5707584,0.017079126,-0.33485088,-0.5983005,0.35553238,0.5181093,-0.24684781,0.75702685,0.50540245,-0.092937335,0.66698116,0.04654897,-0.48875415,-0.18030109,-0.061540972,0.008416671,-0.22240077,-0.33179194,-0.3948608,0.29286754,0.53110594,-0.29260373,0.035490137,-0.64275676,0.24024059,-0.177957,0.24493574,0.38226113,-0.080717385,0.16036397,-0.18829706,-0.26760304,-0.048217345,-0.23543493,-0.26935443,0.15187314,-0.14620525,0.024305895,-0.34106135,-0.11068333,-0.21284422,-0.011306303,0.09487886,-0.21906698,0.43231282,0.062454544,0.536475,-0.34777918,-0.43322983,0.2619089,0.081877574,-0.17591766,0.27754644,0.05707807,0.387546,0.26847178,0.40344226,0.11278474,-0.36047053,0.14099056,-0.4671035,-0.036205247,0.08934664,-0.14561737,0.08835916,-0.4088002,0.3320059,-0.008512745,-0.4096759,0.42764968,0.054455668,-0.62125796,-0.17621525,0.2678242,0.34615475,0.5112961
