sample_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.92316705,0.7302684,0.5860927,-0.25239018,-0.744654,-0.34922114,-0.25003883,0.3438331,-0.07670271,-0.3209857,-0.57566386,0.583924,-0.17792605,0.24152729,0.47435784,0.030821113,0.28537932,0.06889176,-0.6414708,0.28532255,0.45802563,-0.29594445,-0.087134294,-1.0687475,-0.1531063,-0.22516006,0.89842075,-0.08735883,-0.50482965,0.071690634,-0.8457153,-0.9803826,-0.554438,0.020791007,-0.632374,-0.04786945,-0.054432347,0.24946028,0.26179942,-0.64391035,-0.79594207,-0.07033972,-0.59421664,0.3910022,0.54646873,0.10026477,-0.4020605,-0.3339007,0.17559437,-0.75455153,0.6455148,0.86889994,0.24540772,0.6194648,0.1363429,0.6078458,0.06421755,-0.740123,-0.31505919,0.48128283,-0.027186457,0.27804214,0.17721803,0.4228772,0.6436628,0.3240259,-0.30879584,0.28101757,0.5834735,0.07654656,-0.783596,-0.8551431,0.39126757,0.32057172,-0.36284474,-0.3180722,-0.37367684,-0.41607141,-0.18610819,-0.28232518,-0.4630638,-0.31623214,-0.6727756,-0.41974863,-0.033723257,0.78917146,0.3525331,-0.16109861,0.12314477,-0.59589756,0.32187074,0.017611394,-0.593912,0.44693306,-0.22755465,0.335141,-0.226631,-0.07760945,0.21103856,-0.57104313,-0.14989647,-0.5118423,0.23973224,0.527057,1.0143956,0.41660464,0.9061286,-0.68299127,-0.65918416,-0.59590733,-0.46622992,-0.2886033,-0.31182066,-0.035600252,0.34784925,0.25500506,-0.24991563,0.63797116,0.93381625,-0.7724225,0.26879844,-0.059283853,0.38130957,0.7076812,0.056821134,0.80454665,0.17195605,0.11717621
1,0.69760054,1.1759481,-0.81193244,-0.26067087,-0.07092196,-0.5017169,0.17033587,0.17512645,-0.37015074,-0.3476979,0.37667498,0.0031931377,-0.41763395,-0.672463,0.3150495,0.114268236,0.33129466,-0.80639046,-0.21937674,-0.094560444,-0.54502916,0.19333889,0.3579608,-0.39592192,-0.60529596,-0.4148092,0.06263956,-0.6424314,0.6052712,-0.65884024,-0.4679316,-0.506075,0.699899,0.049511787,-0.75117874,-0.67828953,-0.331625,0.133013,0.48988461,0.37629178,-0.24618909,0.33868295,0.045327447,0.27467233,0.49724275,0.4832445,0.16879955,-0.07495049,0.069103085,-0.47574866,0.64275074,0.15913421,1.4188794,-0.37629882,0.6572702,0.519001,0.18046889,-0.20038694,-0.35722682,1.4715708,0.1629925,-0.05998814,0.66978836,0.06198956,0.77332056,-0.31568375,-0.70783186,0.2549316,0.3588138,-0.7855955,-0.35336873,0.32599902,0.77464664,0.049138658,0.45379406,-1.1319653,-0.47128442,-0.82790613,0.09176527,0.65491754,0.3488597,-0.02277007,-0.034842145,-0.4828851,-0.3068113,0.012145785,-0.022819614,0.015736204,0.8305735,-0.92552227,-0.027137242,0.48112142,-0.19912441,-0.7368863,0.741766,0.9389376,0.5387112,0.16503625,1.3683219,-1.5883379,0.6870982,-0.31772453,-0.333932,-0.52516496,0.7808725,-1.1892066,0.84532535,0.071751066,0.52388626,0.22619437,-0.91262454,-0.23864923,0.20505007,-0.3904633,-0.2808972,-0.48651332,-0.44865188,0.37983555,0.39257053,0.16408356,0.006976081,0.4848865,0.33147848,0.49125972,-0.7913905,-0.37451497,0.14976326,0.28957698
2,1.2554132,0.02748879,-0.31484267,0.8055593,0.48125362,-0.8128768,0.51484776,-0.2574637,-0.47423467,-0.14605096,-0.8625764,0.05642395,-0.03393819,-0.20962365,0.6414961,0.20258029,1.282919,-0.22575815,-0.26361462,-0.4261827,-0.76380223,-0.2705445,0.23501018,-0.87469906,-0.16955066,-0.014786803,0.6534351,-0.5952781,-0.14823009,-0.403825,0.15788968,0.23376238,0.48602882,-0.3476537,-0.20600535,0.4045029,0.39987555,-0.011271207,0.16140074,-1.0073164,-0.17924115,0.5860034,0.34020102,-0.20984372,0.4892986,-0.13421382,0.16347304,0.5124823,-0.31953138,0.14834708,1.1077602,0.10641947,0.06778751,-0.17928095,0.34437877,0.69972813,-0.3064905,0.5475154,-0.400121,0.07745468,-0.30661014,-0.6616168,0.25966796,0.5642213,0.37362453,-0.40878835,-0.8539239,-0.68685555,0.71674734,-0.03844463,-0.99233955,0.13926381,-0.18230952,0.60656255,-0.07353774,-1.3301339,-0.3963533,0.33059362,0.7533438,-0.12040735,-0.68825585,-0.8408867,-0.83475125,-0.23675905,-0.123000614,1.0823362,0.6191338,-0.35216478,-0.04010459,-1.104765,-0.4294611,0.1047761,0.34349424,-0.118624255,-0.47965363,0.76740843,0.6696268,-0.6952038,0.59466755,-0.78718626,-0.15477665,-0.7318914,-0.026134372,-0.21467115,-0.13670973,-0.36735114,0.5749825,-0.4250397,0.022697957,-0.5571148,-0.44901213,0.05302069,0.47087058,0.08667602,0.5325996,0.271089,-1.2490007,-0.20577958,0.5737124,-0.15656982,-0.46116257,-0.40950078,-0.5911243,-0.18870752,0.5561807,-0.47278094,-0.5500375,0.6595651
3,1.152254,-0.01360792,-0.2888568,-0.40710542,-0.64084554,0.030072669,0.5355853,-0.42490384,-1.0632399,-0.024626477,0.30647856,0.68316805,0.12944022,0.41634282,-0.15284467,-0.005145423,0.26467767,-0.040771544,-0.19905902,0.7330609,-1.0086088,-0.7291291,0.07275459,0.06310143,-0.19946194,-0.25120124,0.9083443,-0.36802942,-0.5776522,0.38356847,0.020292064,0.26038605,-0.048497498,0.21571767,-0.5646892,-0.15755582,0.47366652,0.37436095,0.2661875,0.026656086,-0.12883879,-0.6581874,-0.90360075,0.6735281,0.6726951,-0.2597098,0.17186332,0.04746457,0.7874986,-0.8531534,0.9538877,-0.4404326,0.24765472,0.42384535,0.20734982,1.0155493,-0.56862,0.570441,-0.7106942,0.56059176,0.80466914,-0.16112117,0.651709,-0.44005236,0.3988077,0.6210107,-0.8186192,-0.5591115,0.64344037,-0.19978978,0.33471173,-0.015916033,0.18671758,-0.26747817,-0.259922,-1.0265728,0.14388233,-0.5350511,0.40160784,0.24445495,0.9179129,-0.5762459,-0.5472417,0.48513022,0.23700963,0.07186198,0.42590725,0.5227507,0.23553196,0.11054134,0.2697023,0.11726105,-0.66689235,0.5838351,0.072450764,0.5693037,0.55916905,-0.15622605,1.3242971,-0.39544186,-0.36351693,-0.5264657,-0.37288663,-0.7449324,1.1861506,-1.0108175,-0.37564188,-0.03257732,0.10216437,-0.013635254,0.055190634,-0.5939685,0.9391019,0.7043599,0.5434954,-0.38109896,-0.8453175,-0.10508678,0.7148065,-0.3234021,0.09791293,-0.010479066,-0.1657268,-0.1319332,-0.07342227,0.57855934,-0.6536894,-0.2977459
4,0.82024854,-0.30887118,-0.5775386,0.022952404,0.17883773,-0.23087166,0.013878377,-0.26835606,0.018576413,-0.54388165,0.79943115,-0.19025068,0.6158807,0.44865987,0.28902447,0.26578423,0.6054286,-0.10126013,-0.66275465,-0.37703258,-0.34625378,-0.4477457,0.18404827,-0.8723531,0.5336746,-0.52670467,1.0741311,0.1749718,0.08845402,0.06343189,-0.1285181,-0.5564837,-0.30556017,0.10762844,0.06109196,0.37184346,0.26435378,-0.1441594,0.6015854,0.515348,-0.36757016,0.08705024,0.10957238,0.5506367,-0.20995922,-0.46916473,0.46458,-0.6662835,-0.051818956,-0.331232,0.034403384,0.050221853,0.66130865,0.6155843,0.066361874,0.31981835,-0.9928557,-0.14297374,-0.19809633,0.31007943,-0.052892223,-0.07389838,0.6706689,0.4619358,0.15639196,-0.40694636,-0.6667687,-0.68816,0.34086296,0.4646359,-0.5040385,-0.2518923,0.16302934,0.44923002,-0.65645087,-0.4090612,-0.0042255735,0.08284588,-0.37901884,0.12951955,0.4795839,-0.45688897,-0.85596055,-0.68505543,-0.083936326,0.13458253,-0.20353281,0.29792455,-0.21718632,-0.8998872,-0.025021467,0.32932115,-0.17542417,-0.16537018,0.121563256,-0.037417103,-0.14781871,0.2674976,0.97679365,-0.38269553,0.5256983,-0.06738511,-0.6153023,-0.2932146,0.37455973,-0.47912952,-0.13765372,-0.37030846,-0.41327745,-0.2376887,-0.22225598,-0.018465428,0.4187606,-0.07519124,-0.017496794,0.67046595,0.30325273,0.5551763,0.9890632,-0.39810112,-0.523056,-0.23370405,-0.2774584,0.9806457,0.6663198,-0.057824925,-0.41822085,-0.47945207
5,1.1837243,0.13129811,-0.491171,0.019063124,-0.35941204,0.071561046,-0.06687164,-0.60643184,0.4820423,0.2548479,-0.42620873,0.41011393,0.032933164,0.5279192,-0.036246855,-0.27730364,0.5181794,-0.7927959,-0.5201634,0.50948024,-0.10568967,-0.79739106,-0.03783215,-0.42123657,-0.15810245,-0.36484995,0.653979,0.5727982,0.34763902,-0.19527192,-0.8124911,0.23946531,-0.069579035,0.018813638,-0.30470672,-0.05144581,0.20009038,0.059723668,0.6479861,0.24733007,-0.24243818,0.33360797,-0.087059796,0.7630732,-0.11605547,-0.79973644,0.6201512,-0.34795174,0.17172267,0.069319725,-0.38184613,0.6631383,0.3633247,0.75645465,0.20427817,-0.15159659,-0.17930244,-0.14653471,-0.8853018,0.12521318,-0.39004004,-0.18123758,0.7165962,0.14225374,1.0441017,-0.6458116,-0.1444873,-0.19160843,-0.14362039,-0.5188722,0.24833815,-0.32719806,0.13869667,0.620594,-0.28291318,-0.82511026,-1.0068054,0.023640508,-0.39516672,-0.1997351,-0.06346866,-0.29787648,0.021238046,0.017551692,0.1503697,-0.074658506,0.69621277,0.83030826,0.03076398,-1.0262883,-0.23220082,0.5756906,-0.070432775,-0.22993062,-0.2584711,0.10401623,0.39493507,-0.36846903,0.6396557,-0.85337055,-0.00505725,-0.35479575,-0.2937615,0.6729607,-0.12263684,-0.47699717,0.7449415,0.39706802,-0.75781506,-0.49974352,0.4493453,-0.50095975,0.4724702,-0.24840547,0.5071956,0.32889026,-0.81095153,-0.15910344,0.61720055,0.10880633,-0.036295976,-0.598577,0.36284292,0.12828489,0.010172871,-0.74118894,0.057996646,-0.6982784
6,0.87591475,-0.4463749,-0.8325097,0.021113772,-1.0675206,0.29801285,0.20565616,0.3535562,0.7549806,-0.11665337,0.285674,0.45456764,-0.9097205,0.31098142,1.197959,-0.02730752,0.035407487,-0.87846464,-0.33960128,-0.34910804,-0.5633894,-0.11109058,-0.73143196,0.21969697,-0.36124617,-0.19932555,0.63897455,-0.5031994,-0.49103868,0.24248387,-0.49027708,-0.13840298,0.30059227,0.380296,-0.2703957,-0.39022028,0.6174652,-0.4375076,-0.45854416,0.4507992,0.034771,-0.08364378,-0.32187277,0.36052635,-0.28235993,-0.57431984,-1.1103336,1.0726687,-0.24109648,-0.58918977,1.409328,-0.43204385,1.3793578,0.9137265,-0.309703,0.7695327,0.6763708,0.9162282,-1.6135185,1.0761725,-0.38132375,0.36352718,-0.13474634,0.01484833,-0.19983253,-0.39994404,-0.06952166,0.16237971,0.8699504,0.3838382,-0.3205739,-0.16823031,0.12589198,1.1942034,0.15255283,-0.25508296,0.25396675,-0.27293918,0.25616333,0.08249588,0.32199416,-1.3263289,-0.3469685,-0.019563658,0.4763794,0.12860501,0.2775401,0.5131943,0.708883,-0.9178493,0.7079318,0.6853343,-0.33344808,-0.4596003,-0.41261858,0.8697304,-0.27576593,0.16837178,1.1510489,-1.2241127,0.4826906,-0.6132893,-0.16496776,-0.059077885,0.7970292,0.02216499,0.8088527,-0.14224473,-0.5075069,0.21728529,0.33270168,-0.16851212,0.36592546,0.8183406,-0.070796624,0.08129734,-1.0716953,0.08273856,-0.033278044,-0.18767641,-0.056955937,-0.8508133,0.17673168,0.758411,0.20165326,0.26447427,0.37228054,0.5110397
7,0.83274823,-0.47362545,-0.0018655737,0.117555134,-0.6380861,0.015754916,-0.12765613,0.062078286,0.53881204,0.24573474,0.11207601,-0.47455287,-0.17046607,1.3987767,0.08894378,-0.5169486,0.7945937,-0.89248514,0.054262787,-0.58938736,-0.10536372,0.14076166,0.17499427,0.095162705,-0.42263323,-0.7353383,1.0018669,-0.5749465,0.03463581,-0.7749702,-0.66163015,-0.057111844,0.37597293,0.5581075,-0.53966886,-0.010482998,0.19055767,0.8148305,0.88199216,0.2300808,-0.5684876,0.6675824,-0.53562117,0.86863744,0.96303916,0.3184765,0.70351857,0.26144585,0.4714754,0.10210035,0.9718464,-0.2065916,0.2728033,0.3003389,0.6162873,-0.25531688,0.6120726,-0.023550881,-0.13275579,0.5057972,0.07928507,0.4941168,0.8452215,0.041649777,-0.4285148,0.22016221,-0.18383422,-0.3731362,-0.5115539,0.17538969,-0.48131457,-0.358151,0.3968878,0.48044443,0.107819654,-0.93260103,-0.38093582,0.39779803,-0.7521578,-0.17614155,0.84120935,-0.39129466,-1.1194066,-0.08459095,0.30935204,0.3700824,0.35276514,-0.54418784,-0.5250662,-0.91811633,-0.61507034,0.54297423,0.2807885,0.27024928,-0.5868545,0.3625776,-0.21861815,0.50519776,0.56323,-0.3009254,0.17255881,-0.74391454,0.46217895,0.53990126,1.097912,-0.66513306,0.01201994,-0.09435936,0.1489104,-0.14595321,-0.17430732,0.22930808,-0.2803888,0.64774626,0.55756724,0.91560453,-0.44330952,-0.23665147,0.54315054,-0.5567702,-0.060525127,-0.19083664,0.6074309,0.22554724,-0.29312202,0.31721428,-0.3024291,-0.35979465
8,1.2524459,0.17721231,-0.71223366,-0.5145209,-0.431878,-0.13835303,0.41074392,-0.0031653969,0.15928751,0.043204296,0.09270335,-0.028890608,-0.616661,0.40044594,0.48885038,0.6071838,0.5531244,-0.37665316,-0.4055227,0.7132245,0.059944123,0.43853658,0.8479754,0.23157944,-0.44164148,-0.40608144,0.35239783,-0.71593094,0.054420367,-0.5906821,-0.17740029,-0.2521382,0.08185734,0.48866135,-0.22946328,-0.13086914,0.45918354,-0.43097863,0.74505323,0.16294052,-0.13436057,0.506197,-0.3671156,0.616103,-0.2616183,0.23459795,-0.39361835,-0.10450237,-0.72796065,-0.25270855,0.5211557,0.7198017,0.18005422,0.47459966,1.0818387,0.42101505,-0.24186829,-0.53382903,-0.5048377,0.5287194,-0.30795348,-0.12600106,0.528073,-0.23702839,0.93157375,-0.26212192,-0.6575782,-0.14492026,0.32076296,0.1863783,-0.4446985,0.25432655,0.3107125,0.4103358,0.23107205,-0.34677762,-0.000956961,0.39067647,0.041327547,0.39906272,0.44546202,-0.74275106,-0.45234984,0.4711829,0.10187139,0.92335343,-0.068245225,0.70823365,0.18842131,-0.48629692,-0.41681767,-0.1441857,-0.73401004,0.11146291,-1.0018535,-0.5026962,0.60272163,-0.103718385,0.6731472,-0.41214198,-0.48638833,0.3246404,-0.5593249,-0.03744219,0.8553446,0.46306255,0.23813568,-0.07360031,-0.64047706,0.42917895,-0.28914136,0.605987,0.27548113,0.28478956,0.26610485,-0.65093035,-0.050527703,0.30018836,0.5283984,-1.0069339,-0.6174309,-0.5027036,-0.4178649,-0.45404044,-0.29725504,0.6896014,-0.6602041,-0.6144285
9,1.0653319,0.4779413,-0.56698954,-0.31492618,0.54890287,0.12044521,0.05154754,-0.6809698,0.46242955,-1.1539187,0.49516702,-0.55143595,-0.29100347,0.8680586,0.24648328,0.44155237,-0.11587149,-0.014462321,0.4978027,0.37967673,-1.146046,-0.2288089,-0.4626568,-0.33269477,0.14391406,-0.043856453,0.6249629,-0.32844213,0.056090776,0.008175506,-0.72829247,-0.9810779,-1.0019517,-0.8013077,-0.58697605,0.44652554,0.2796915,0.33216155,-0.40668717,-0.37474638,-0.5089999,-0.069301575,0.096543364,0.11524911,0.26820165,-0.31031868,-0.6971813,0.2575644,-0.28666326,-0.55816615,0.8722634,-0.122996606,0.1358407,-0.07358041,0.30192706,-0.06937769,-0.055872835,-0.27670395,-0.93055654,0.5636575,-0.9153822,0.36854878,0.36767167,0.1551772,0.013703024,0.46613818,-0.5567791,0.1868878,-0.07046426,-0.33148202,0.33217043,0.27231973,0.38621435,0.70740277,-0.64286685,-1.434711,-0.78204376,0.17022479,0.2423156,0.43007818,-0.13191666,-0.7932903,0.08002452,-0.24948691,-0.29443958,0.7052667,0.14570811,0.33148432,0.26157615,-0.6817121,-0.3730524,0.41317728,0.07682161,0.64917386,-0.15980913,0.2885511,0.22493835,0.8106281,0.7482003,-0.92890096,-0.38348296,-0.2219889,0.4717414,-0.15665936,0.45656693,-0.9156478,0.219247,0.30179638,0.021052448,-0.9138526,-0.6927203,-0.075348526,0.51148,0.6170639,-0.17665067,0.27025416,-0.08188312,-0.25996056,1.0913059,-0.87587935,0.55412453,-0.45338675,-0.35979885,-0.18521531,-0.6043095,-0.536704,0.5084929,0.10834371
