sample_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,0.90138125,0.6999308,0.60116124,-0.22585037,-0.7231008,-0.3195351,-0.22134548,0.33141226,-0.077432215,-0.30618075,-0.57872254,0.5439768,-0.15101805,0.23555957,0.42843926,0.0064341314,0.29444647,0.056959804,-0.609287,0.29108486,0.41384295,-0.30793387,-0.103480875,-1.0143995,-0.16692089,-0.1742393,0.8692581,-0.03553892,-0.5081842,0.058233734,-0.83343446,-0.9465901,-0.53855836,-0.0061401613,-0.5971759,-0.032686383,-0.053913854,0.21896778,0.23768151,-0.6309684,-0.78293085,-0.037368387,-0.5773505,0.38170654,0.5004032,0.091687314,-0.3919326,-0.33512163,0.18195489,-0.75518715,0.6243379,0.8182901,0.2437689,0.5793346,0.159149,0.5675264,0.036925085,-0.71133626,-0.29116705,0.46510005,0.00036421142,0.23631473,0.18487963,0.41268772,0.6117133,0.29257,-0.27470395,0.251724,0.538019,0.10187803,-0.7603894,-0.8373931,0.37061438,0.31331545,-0.35040277,-0.31428683,-0.35469493,-0.38626546,-0.18573985,-0.28438988,-0.44206166,-0.31038627,-0.6407056,-0.39623377,-0.06621363,0.7555567,0.34721756,-0.14428481,0.119112745,-0.5380553,0.31377995,0.035195448,-0.57461107,0.42163897,-0.21373698,0.3200796,-0.20896897,-0.090906665,0.20892002,-0.51372993,-0.15475856,-0.47353432,0.2271936,0.50830734,0.95268804,0.37032765,0.8597042,-0.6624377,-0.5912438,-0.5705067,-0.44254667,-0.2938946,-0.29269698,-0.008560347,0.33584565,0.27130327,-0.24885601,0.6061418,0.92825615,-0.7491943,0.3022659,-0.056141376,0.36808053,0.68418956,0.058515333,0.7956895,0.15182179,0.097489186
1,0.6781016,1.1227124,-0.723681,-0.271717,-0.06900281,-0.48785472,0.20671712,0.18192153,-0.36056563,-0.40963173,0.39191604,-0.0037586314,-0.42388928,-0.67829967,0.2671417,0.078609355,0.29737484,-0.78163517,-0.18709418,-0.10491156,-0.5511902,0.16759142,0.34346625,-0.37062213,-0.56891555,-0.4062952,0.08513651,-0.6462805,0.60927236,-0.64725566,-0.452468,-0.4959007,0.6794227,0.05008411,-0.6804366,-0.6657214,-0.34425724,0.13252029,0.5232588,0.3267095,-0.22104962,0.3345829,0.027225748,0.27579615,0.45626366,0.4721753,0.16906303,-0.04269358,0.08476616,-0.42665538,0.681849,0.14357679,1.3998301,-0.34809327,0.66063684,0.5276292,0.16966881,-0.21871234,-0.3075199,1.4709936,0.1435946,-0.08500238,0.6571532,0.046621367,0.75351244,-0.34709686,-0.6910536,0.26345232,0.30321196,-0.712856,-0.33328965,0.26136658,0.7561046,0.038444955,0.42640665,-1.073782,-0.43214977,-0.745529,0.05578644,0.6462377,0.36025447,0.0063916156,-0.033980552,-0.4608112,-0.2796803,-0.009990934,-0.0030823841,-0.004932139,0.80812335,-0.8682561,-0.042731352,0.48881096,-0.19614364,-0.74202937,0.7134251,0.8754801,0.55458564,0.12209311,1.3258651,-1.52367,0.6905543,-0.32503432,-0.34543446,-0.44831216,0.76234084,-1.231237,0.7743313,0.015716922,0.4494728,0.22012755,-0.85364753,-0.23885286,0.23661566,-0.3780487,-0.28023997,-0.43120012,-0.41264173,0.41548112,0.36816123,0.18982409,0.00014978247,0.45952782,0.30758408,0.540442,-0.7914008,-0.3401885,0.12927727,0.26516533
2,1.2276653,0.07148438,-0.29866663,0.77387387,0.4357842,-0.7892263,0.51515114,-0.19014913,-0.46186316,-0.17301244,-0.81869876,0.035097472,-0.016289342,-0.19153568,0.6333454,0.14531168,1.2255415,-0.19628876,-0.27295145,-0.41454703,-0.73727685,-0.26991197,0.22033447,-0.8816705,-0.18092266,0.029247092,0.61665714,-0.5384702,-0.13338119,-0.3884213,0.12888409,0.2567863,0.4574114,-0.32889438,-0.18992771,0.40567487,0.3780408,-0.024048336,0.15236981,-0.9604356,-0.20523916,0.5719417,0.34809196,-0.21964379,0.47374713,-0.12726453,0.13826525,0.5250096,-0.31183785,0.1598886,1.0779064,0.08874944,0.070073254,-0.1561676,0.33453423,0.6420291,-0.29149988,0.54432315,-0.38469958,0.08679203,-0.30823177,-0.61661196,0.25702968,0.5415326,0.379157,-0.40294433,-0.8177705,-0.6417605,0.685598,-0.03471283,-0.9244884,0.1321357,-0.16200274,0.5495157,-0.1034375,-1.3119793,-0.3970949,0.3164369,0.7219553,-0.094335064,-0.6918212,-0.8199814,-0.7823858,-0.25398457,-0.09327893,1.044627,0.5850456,-0.33789513,-0.036164932,-1.0910287,-0.40611422,0.074981906,0.2979569,-0.10982384,-0.45593035,0.7449742,0.6720612,-0.62576336,0.5851058,-0.7640363,-0.15911572,-0.708072,-0.029041672,-0.21529064,-0.12671319,-0.36564365,0.569307,-0.40736666,0.007774198,-0.5283126,-0.42764157,0.016098334,0.4223886,0.09787879,0.5172183,0.28467765,-1.2206477,-0.20910716,0.5561936,-0.1630568,-0.4148109,-0.37332645,-0.56954885,-0.15069227,0.5265918,-0.4582386,-0.5253245,0.67086196
3,1.0939252,-0.048304625,-0.22270405,-0.37905195,-0.66171736,0.025844771,0.5203777,-0.42509487,-1.0017607,-0.05189325,0.2965579,0.66248345,0.09143815,0.4038889,-0.14774875,-0.00909656,0.27260038,-0.039834928,-0.19393472,0.76027334,-0.9676744,-0.7007105,0.037237015,0.08276657,-0.15902261,-0.2459109,0.8764333,-0.3961212,-0.5860997,0.3717062,0.038680602,0.24495018,-0.018862484,0.20347987,-0.53484106,-0.15757245,0.5091508,0.3645092,0.26531652,-0.009240277,-0.096071966,-0.6594696,-0.88001114,0.6698932,0.6348318,-0.23755853,0.122110754,0.050651744,0.8024735,-0.8278839,0.9293974,-0.44311333,0.23643577,0.42087466,0.2630552,1.012967,-0.51773155,0.5558224,-0.6583226,0.5453092,0.7545245,-0.16949117,0.6425177,-0.4250046,0.3776257,0.55963266,-0.76652884,-0.5170573,0.62667567,-0.17216948,0.2899294,-0.015011901,0.170619,-0.26529238,-0.27888736,-0.97130835,0.1509094,-0.48677874,0.39897338,0.25532606,0.85141957,-0.5623289,-0.59909105,0.46589553,0.19793466,0.05039495,0.44449577,0.49745083,0.24629515,0.1331081,0.2823598,0.09758252,-0.69518036,0.58902305,0.059625868,0.51910067,0.5295959,-0.19439703,1.2579836,-0.36198384,-0.37527785,-0.52235764,-0.35735798,-0.7043364,1.1554008,-0.95857537,-0.3728367,-0.022901868,0.08930249,-0.008807778,0.04836586,-0.5393613,0.89698327,0.69216526,0.54738337,-0.33243278,-0.82105887,-0.07742092,0.6471245,-0.30360755,0.10162539,-0.048030354,-0.17620546,-0.11930196,-0.052310616,0.5495661,-0.62407315,-0.23868708
4,0.8586803,-0.3003785,-0.5796497,0.017036382,0.11863246,-0.23094073,-0.010677687,-0.2617245,0.050994813,-0.53179735,0.7695275,-0.17624563,0.6134917,0.48671827,0.29089996,0.21773559,0.57808447,-0.111530215,-0.6647697,-0.35145256,-0.2984398,-0.42771184,0.21227941,-0.81869876,0.47585544,-0.5160661,1.0066099,0.1336035,0.113003716,0.06634057,-0.13827835,-0.54765886,-0.2863791,0.10044854,0.047175467,0.32974303,0.27583933,-0.113680296,0.6169492,0.50184494,-0.35354972,0.12110964,0.090995915,0.5454934,-0.18437745,-0.41383195,0.41880798,-0.6485873,-0.039074972,-0.29348287,0.04027715,0.06302354,0.6417835,0.5934727,0.10515129,0.29148215,-0.9581703,-0.14855748,-0.23111498,0.27739495,-0.06323243,-0.08048486,0.6066385,0.43238917,0.23223941,-0.39092433,-0.65526706,-0.67623276,0.31017253,0.4352675,-0.46972647,-0.24332377,0.13958345,0.45525536,-0.6494785,-0.4199767,0.002358981,0.03518852,-0.39003626,0.120120786,0.44342318,-0.47314838,-0.8134696,-0.63408977,-0.044198137,0.17763513,-0.19331013,0.2795942,-0.19716507,-0.86735237,-0.021519585,0.36205947,-0.16550821,-0.107314125,0.09728516,-0.07297717,-0.15562944,0.28788748,0.9289685,-0.39535394,0.49824855,-0.06770438,-0.58090526,-0.27964354,0.35753715,-0.44087023,-0.10905446,-0.33561045,-0.41070676,-0.22167051,-0.20256369,-0.0048955316,0.38840425,-0.057031866,0.0042705406,0.6181324,0.26725495,0.5010717,0.9486309,-0.4030606,-0.46776763,-0.22845973,-0.26842755,0.92946416,0.5987801,-0.031666745,-0.38907024,-0.5024592
5,1.132651,0.17573032,-0.45155197,-0.011308729,-0.39068013,0.064206325,-0.07590759,-0.58061785,0.44218484,0.29956758,-0.43257993,0.38508883,-0.008891464,0.5259587,-0.031978488,-0.2510074,0.4890076,-0.7731837,-0.49959823,0.51108384,-0.10120745,-0.77052987,-0.047418613,-0.39603254,-0.19565117,-0.38883188,0.64056087,0.56656706,0.31353045,-0.20272857,-0.7989093,0.2362586,-0.06409277,0.035636205,-0.32234657,-0.05589451,0.22692853,0.056974355,0.5879494,0.19431973,-0.18372193,0.32063526,-0.09937223,0.7631092,-0.11750212,-0.72911227,0.5787422,-0.3387002,0.19954573,0.05499637,-0.3603465,0.67155313,0.345968,0.73328346,0.18308128,-0.15933491,-0.1742079,-0.15420064,-0.86841035,0.14078954,-0.38703844,-0.15110226,0.67119247,0.10722619,1.0138171,-0.60848063,-0.12946212,-0.12931637,-0.14584982,-0.5321131,0.22268298,-0.29312348,0.13738826,0.59443057,-0.26846993,-0.7631634,-0.96926594,0.034528162,-0.33451793,-0.19928037,-0.049141802,-0.28666633,-0.03209666,0.04540957,0.13680913,-0.05544193,0.7009403,0.8007807,0.008579664,-0.9872769,-0.23871897,0.54369354,-0.05150105,-0.20786051,-0.27768216,0.10888336,0.37106553,-0.37148878,0.58690417,-0.84685063,-0.011616929,-0.38078108,-0.2479771,0.6675896,-0.11658196,-0.48839936,0.72903264,0.3793477,-0.73748875,-0.5012745,0.42445433,-0.48865595,0.4422519,-0.22867535,0.46009585,0.29624653,-0.8049896,-0.19650935,0.5800245,0.12182219,-0.03488347,-0.56849724,0.34370062,0.08300002,0.00020475715,-0.70923847,0.045629594,-0.6590517
6,0.82024896,-0.43195707,-0.83135307,0.029205538,-0.9863683,0.3085865,0.23166,0.37482014,0.67569107,-0.104540825,0.30783194,0.4176935,-0.928274,0.3323404,1.1434218,-0.036146205,0.06198554,-0.8450691,-0.2923098,-0.33416158,-0.5971643,-0.09265554,-0.75429094,0.22739176,-0.3698443,-0.1600204,0.60446304,-0.48053753,-0.497268,0.27987903,-0.48111787,-0.08936733,0.2533346,0.32503548,-0.24323829,-0.39451915,0.59723705,-0.4590301,-0.4344302,0.3971851,0.031336572,-0.03843477,-0.308051,0.33190978,-0.24192776,-0.54631376,-1.0755816,1.0810808,-0.26387393,-0.55429924,1.3425418,-0.4280873,1.3385738,0.88613874,-0.3699247,0.72496194,0.6748603,0.9252075,-1.4840511,1.0699803,-0.36943114,0.3355548,-0.1853837,0.02740469,-0.16982241,-0.4023922,-0.0598977,0.1454174,0.8566928,0.3821977,-0.32351667,-0.18873982,0.09835922,1.2043003,0.17185076,-0.1814592,0.2690231,-0.18157983,0.26967138,0.08520363,0.2747067,-1.2949145,-0.34918216,0.04152349,0.49701414,0.1538067,0.24054535,0.5345139,0.699318,-0.94515485,0.6425156,0.595973,-0.30912212,-0.4685931,-0.45439765,0.80156463,-0.2607532,0.13986218,1.1160111,-1.186253,0.48810896,-0.5946314,-0.11789613,-0.06988289,0.7387512,0.037765246,0.8027334,-0.14742307,-0.50309855,0.21196625,0.3277604,-0.12577565,0.33887318,0.8564825,-0.10926423,0.10345466,-1.0393405,0.11936522,0.04165626,-0.17287673,-0.030427316,-0.86389124,0.15431455,0.7062723,0.19943891,0.26141378,0.4103981,0.5064068
7,0.83814645,-0.4534825,-0.00037170158,0.09026927,-0.7049097,-0.00293649,-0.0865726,0.123558514,0.54637676,0.26967424,0.13760164,-0.4327317,-0.21383469,1.3649366,0.11108463,-0.48737526,0.7585976,-0.8912658,0.06966894,-0.5775985,-0.08618031,0.15171352,0.19015746,0.1347025,-0.41927838,-0.668409,0.95624727,-0.55060023,0.0047352673,-0.785476,-0.60939866,-0.08483793,0.36541873,0.4927031,-0.51857394,-0.064782806,0.20518403,0.7434357,0.7813797,0.2067207,-0.56205255,0.6497323,-0.5400798,0.8481175,0.9126238,0.3408377,0.64021647,0.31173536,0.513305,0.08111975,0.9876456,-0.17966141,0.22706744,0.2661491,0.5943227,-0.22798187,0.59127015,-0.011282854,-0.16593835,0.5191943,0.041487962,0.48225492,0.8140941,0.03263318,-0.37370437,0.23262933,-0.18175295,-0.36858496,-0.4581019,0.14314288,-0.4052482,-0.3416773,0.39465818,0.47872096,0.11892257,-0.9095832,-0.34406924,0.41954252,-0.72859657,-0.14403984,0.7902304,-0.3503869,-1.0762575,-0.058565028,0.32152256,0.3635139,0.3212479,-0.5262037,-0.4762211,-0.87850356,-0.56890815,0.49263868,0.22769158,0.2563255,-0.5962627,0.34754753,-0.18320763,0.4841974,0.54899305,-0.34768423,0.1508474,-0.7123443,0.43959823,0.5076056,1.0713848,-0.63089216,-0.025340036,-0.07719632,0.14805137,-0.100964166,-0.14504577,0.25825155,-0.26113915,0.6856,0.5420287,0.86772656,-0.42323026,-0.21566105,0.5010036,-0.5585188,0.043282505,-0.25886008,0.60844135,0.2307712,-0.29146785,0.35302308,-0.3119721,-0.33450156
8,1.1924884,0.1745378,-0.6580607,-0.49572065,-0.40727088,-0.13557737,0.3769991,-0.017330864,0.1846783,0.017549906,0.04498433,0.0016951702,-0.61134404,0.36432114,0.45744166,0.58088183,0.5381634,-0.3983448,-0.38883844,0.7254903,0.08294661,0.43270826,0.831199,0.2688268,-0.41607895,-0.37575564,0.30678758,-0.70804983,0.06427036,-0.6038238,-0.1481995,-0.23761012,0.09257703,0.46696493,-0.25292048,-0.1208871,0.46990734,-0.40036067,0.6781234,0.15127954,-0.15728725,0.4688468,-0.36428502,0.60664976,-0.26313123,0.21493275,-0.3972036,-0.12713486,-0.7079893,-0.26685697,0.5263907,0.6756189,0.16430797,0.45732623,1.0444255,0.4440581,-0.21650617,-0.52043027,-0.5051061,0.52851313,-0.2805784,-0.084527045,0.5325823,-0.21489672,0.87858784,-0.24008782,-0.6363741,-0.104756996,0.25879726,0.15700406,-0.39223433,0.25198337,0.29378,0.38172022,0.20416465,-0.3537173,-0.023191188,0.3069674,0.048023675,0.37682563,0.42931196,-0.7060965,-0.45454213,0.45691365,0.06437605,0.8625699,-0.028781587,0.69352984,0.1932083,-0.46335226,-0.4023803,-0.12430516,-0.7040706,0.11178236,-0.9775492,-0.46232724,0.59353733,-0.09552994,0.6560779,-0.4077417,-0.48851344,0.27636275,-0.5145841,-0.05042455,0.81980866,0.46600193,0.2936333,-0.059262753,-0.5791412,0.3989251,-0.28847432,0.5952636,0.28439614,0.22972472,0.2720861,-0.66259825,-0.0662698,0.23678707,0.46154743,-0.9600176,-0.5531415,-0.49344385,-0.37307277,-0.4992758,-0.32599682,0.6453415,-0.6535992,-0.59205407
9,1.0143145,0.477489,-0.5224412,-0.27518025,0.5086817,0.063649416,0.045295242,-0.6116314,0.42578974,-1.1039693,0.45629117,-0.5126184,-0.29225639,0.8614048,0.24944536,0.42641956,-0.13154659,-0.0023956136,0.50109017,0.38215256,-1.0893263,-0.2095395,-0.4595165,-0.32531467,0.14456192,-0.022840705,0.58491415,-0.31332865,0.025485115,-0.007343123,-0.68862504,-0.9510311,-0.9932932,-0.74546933,-0.56920826,0.4388913,0.27753115,0.30332604,-0.39508516,-0.38054302,-0.49031013,-0.08481336,0.08410047,0.12599145,0.27308998,-0.30847058,-0.7133126,0.24713,-0.27940378,-0.5754368,0.84810245,-0.09089156,0.13408767,-0.09151141,0.30693308,-0.0613201,-0.006345212,-0.28981078,-0.8724814,0.56166863,-0.89653635,0.3653323,0.37909454,0.18242173,0.028216539,0.44957787,-0.5228512,0.19862482,-0.07319135,-0.2945368,0.34000987,0.23396057,0.40430686,0.6931369,-0.6499144,-1.3757979,-0.7860807,0.16922742,0.2509506,0.41003978,-0.12130437,-0.75383055,0.08292966,-0.24491134,-0.30968803,0.73585445,0.14789656,0.2823742,0.2660924,-0.658534,-0.34587047,0.34511334,0.028154582,0.65986055,-0.15271364,0.27462146,0.20550132,0.8008322,0.71641827,-0.88103396,-0.3824308,-0.20914277,0.45413747,-0.15253821,0.46162903,-0.88378423,0.1896187,0.2990011,0.0044154315,-0.88141125,-0.6485423,-0.05929311,0.47945252,0.59001184,-0.19029391,0.25478423,-0.10053581,-0.25973874,1.0550516,-0.8890673,0.57148206,-0.4369208,-0.36840796,-0.16541824,-0.59478444,-0.5348419,0.50628626,0.10432527
