,Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
24,2,-0.1434809,-2.2868881,1.0480145,1.3175843,0.7583875,-0.9854218,-0.33745643,0.90964514,-0.53854746,-1.7253431,2.8327467,-0.36153713,-0.33805907,0.03727335,-0.67134404,-0.26917613,-2.026868,0.34016344,-1.3513227,0.02889492,0.65331674,-1.3220011,0.3120504,0.7386646,-0.09168204,-0.6746209,0.06398438,0.4062617,-1.3476939,1.0581657,-1.5149784,-0.46876517,-1.6972928,0.37223288,0.73564637,0.4038184,0.6836518,-1.5188447,0.46375367,-1.0427867,0.02142437,0.32325983,1.1465026,0.6489304,-0.6986713,0.0960006,0.0079402095,-0.9000359,1.6737149,0.3845407,1.057323,0.26060554,0.12662442,-1.3085139,1.0263432,-0.089515194,-1.1564472,0.035572633,0.5561799,0.6153157,0.33726847,-2.494512,-0.1468276,-0.5760194,0.70390844,-0.45424217,0.665919,-0.03664713,-0.24490768,-0.9408458,-0.919713,1.8523306,0.63152885,1.0524828,1.3854015,1.170379,0.37001848,0.81503415,0.70102113,0.76014805,0.9058918,-0.8370265,1.6574636,-1.127436,0.38764247,-1.1600212,0.77902716,0.25917017,0.82775056,0.6530556,1.4766183,2.3548696,-0.16962934,0.69362587,-1.314307,-1.239395,-1.1327466,0.51342726,1.5592986,-1.6393771,-0.26034456,-0.42871302,-0.9871749,1.5694851,0.5503584,0.5896019,1.8229812,0.96346354,1.5692084,1.5035574,-0.3212128,-0.6668633,-0.50025076,-1.0565848,-2.217944,0.5451965,-1.5499407,-0.105787456,1.4932264,3.303878,0.21435055,1.64051,-2.5315645,0.41073057,-0.1847687,0.35953337,0.68961096,-0.5881776,1.8389883,-1.5247942,-1.1174942,1.2325505,1.1314404,2.1936693,0.18425547,2.262397,-2.4291816,0.52378994,-0.044952497,-1.0484324,1.1477667,0.5445569,0.26745236,1.7902143,-0.32833138,-0.0011954863,-0.46324986,-1.200062,1.3720405,0.25977793,0.3426403,0.57207507,-0.8439666,-1.857478,0.27397043,0.38608897,-0.13658889,2.440278,1.9918343,-0.02956706,0.42515224,-1.601466,0.1557209,-0.18304108,-0.6858044,-0.941882,-0.70131546,-0.6993899,0.7766928,-0.0466235,-0.18352918,-0.8347203,0.29736888,1.2376322,0.005875527,1.7180322,-0.31111202,0.8290787,1.554024,-0.44289526,2.2019749,-2.051794,-1.6024221,0.016137697,1.0947827,-0.20449631,-0.5115447,0.5902855,1.2001908,0.3623344,-0.4461024,0.3082695,-1.4871463,1.5063848,0.28982407,0.8395928,-1.5011241,-1.5905045,1.8389406,1.744423
25,0,0.8215384,-2.2232628,3.0046055,0.5782101,-1.5575422,-1.30517,-0.49127015,1.5605204,-0.50444,-0.27857882,1.3273541,0.39305758,-0.018196387,-1.7141522,-0.33141503,-0.6383157,-1.9303032,1.015232,-0.2941022,-0.17954373,1.1030289,-2.3438673,0.17644992,-0.56850195,0.8403188,0.6192113,1.0313252,0.00029312095,0.73393667,0.8920588,-1.2194155,0.22262828,-0.19616273,1.869709,1.0871631,-0.5225928,0.0056084744,-0.87379044,-1.4783262,-0.770039,1.2449579,0.7685899,1.3056614,-0.009036925,-0.7937857,0.49914846,0.024245337,0.39694673,0.6370899,-1.4285135,0.1388552,-0.4707031,-0.065529145,-1.1434989,0.45644352,-0.894964,-0.2482706,0.34735048,-1.2146101,2.1239462,-0.6115,-0.63184124,-0.43235683,-0.9673816,0.89832926,-0.19223273,0.43681982,-0.46068275,-0.21290082,-0.21672384,-0.77696526,1.2833216,0.8128031,-0.35005426,-0.65389055,0.43026575,-1.0246552,0.1061517,1.1443226,-0.8025498,1.1496457,0.51029426,0.51224995,0.33230186,-1.066842,-1.4547086,-0.1806077,1.2035707,0.05287297,-0.6030028,-0.19541553,1.8200815,-0.6705358,-0.8447064,-0.9965958,-0.22315569,-0.46173966,0.8541245,0.19099925,-0.4291587,-0.118566304,0.913712,0.09240256,-0.037770107,0.83321273,0.07095313,0.7821266,0.9831255,-0.66049254,0.10013783,0.69360024,-1.0796655,-1.3653972,-1.4854555,0.96529984,0.73245394,-0.10293594,-0.3497479,0.47688302,1.621782,0.6768098,0.46605846,-1.9509035,-0.14306973,-0.13477442,0.21226412,1.2397752,0.4938216,1.9475802,-0.064038865,-0.117374524,1.6544815,1.6678278,0.20922191,-0.50636256,1.388424,-1.3254502,-1.234611,-1.1955069,-0.13535714,-1.2105066,-0.11694111,-0.38196236,2.7657366,-0.8122022,0.73973536,-1.0496948,-1.5560585,0.5092722,0.33219352,0.64136416,-0.0589684,-0.704951,-0.66721904,-0.08576482,-0.5621134,-0.9512083,0.2376086,1.4160054,0.006332039,-0.988373,-1.4782333,0.6242476,-0.82087123,-0.042722255,-1.0797452,0.14470191,-0.44306603,-1.2062508,0.66551226,0.5026922,0.8640257,0.7980786,0.3437142,-1.0256938,0.13802087,-0.7836374,-0.1460873,-0.28241086,0.723132,0.3716082,-1.7997797,-0.7799799,-0.4874581,-0.19860768,-0.9178943,-1.9354281,1.4132026,0.10470632,1.3558868,0.079014905,0.028444197,-0.48172668,0.6783167,0.41108087,1.2898377,-1.2219071,-0.38427696,0.52734625,-0.2763846
26,2,1.3714163,-0.63377404,0.886216,0.569415,0.27064735,-0.3488598,0.3551252,1.614141,-0.3778928,0.36743253,2.520932,0.7355982,1.3118229,1.2433119,-0.72736686,-0.89917344,-2.006074,0.5429964,-0.4122122,1.4714261,0.45474097,-0.8412702,0.9760216,-0.060769398,0.27046192,1.0041554,-0.6883444,-0.25234315,-0.0022747212,1.2167124,-1.7809631,0.32133764,-1.068065,1.0412331,1.5480795,-0.5041511,0.47223476,-1.7008699,-1.2761573,-1.2381113,0.7644644,0.18466839,0.9089478,-0.09051423,-0.14768186,0.42645648,0.6664259,-0.38089412,0.93946797,0.71780986,1.3020262,-0.13369702,0.62647325,-0.74970216,1.3240769,-0.20533426,-0.8439718,0.27445677,-0.7218397,0.07536279,0.66757077,-0.69874436,-0.51220626,-0.5258733,0.93406445,0.3272562,0.04473259,-0.7453025,0.45640513,-0.17659132,-0.42537847,0.8130367,-0.44774774,0.020684106,-0.9660032,1.6157267,-0.06354007,-0.22952415,1.0139055,0.14332844,1.2337058,0.016500732,0.35268465,-0.4669645,0.7620311,0.1916926,0.7671224,0.5521068,0.07811416,1.4126763,1.4526756,0.7112683,-1.1484793,0.58036995,-1.2680202,-1.0811442,-0.8509213,1.2244223,1.1521944,0.09430492,-0.47012046,1.9644314,-0.9449357,0.52158433,0.42661363,0.27038848,0.20163961,0.14458577,0.7531965,1.045913,-0.21885385,-0.82934815,0.2705708,-0.043153618,-0.39660966,-0.22788598,-0.6875124,-0.7138156,-0.1706275,2.3700504,-0.65600294,0.5991658,-0.34313682,0.31749523,-1.287747,-0.40199298,0.29286167,-0.45237896,1.1254653,0.17882605,-0.42547283,0.80850226,1.4691038,1.2657658,0.8369508,0.74321234,-0.395168,-0.9948485,-0.080820225,-1.5308172,-0.34203127,-0.23688972,-0.12962079,1.7920363,-0.24008894,-0.18914203,0.9377637,-2.358016,-0.528323,0.20800523,-0.12578645,0.40366638,-1.267267,-1.0570928,0.91674095,-0.73390883,-0.5247887,-0.16114946,0.7450283,-1.3778275,0.14993133,0.5382601,-0.83284163,0.47020385,-0.92699933,-1.2608438,-0.55203515,-0.47806925,-0.07550994,0.5843629,-0.023329314,0.76740986,-0.4278824,0.21509376,-0.64143,0.28761292,-0.9349463,0.5193433,0.18175037,-0.25071526,-0.49185482,-1.3163756,-0.46697375,-0.6942752,-0.22905457,-0.7243188,-0.7024485,0.7612941,1.3392283,0.6353189,-0.43516198,0.98660487,-1.0216593,-0.47847375,0.4508677,1.233818,-0.5636819,-1.6315482,0.8313068,0.40177613
27,0,-0.35180652,-0.6839828,1.1290644,0.3244853,-0.87116474,0.124219246,0.24006881,0.902726,1.2388954,-0.5501247,2.2968955,0.4234364,0.6122714,0.57807255,-0.37601447,-0.93907374,-1.4389493,1.4894037,-0.57408136,0.45061377,0.9817586,-0.8638697,0.35551402,-0.25425133,-0.6499093,1.1756625,1.1195737,-0.45062932,0.38135892,1.8938195,-1.159065,0.13536257,0.1964252,1.2942634,0.63939726,0.46358207,0.8474966,-0.97276056,-1.2070717,-1.835265,1.6298201,-0.22471169,2.2205293,0.070807375,-0.3816332,0.63031644,-0.19030909,0.44402006,0.5756005,0.19814189,1.3036214,-0.6132901,0.19544855,-1.284401,0.014377922,-1.1891581,-0.55829334,-0.82074195,-0.49320635,-0.18216597,-0.4897036,-0.6590684,-0.25993815,0.110514246,1.4309739,-0.40126473,0.045333765,-0.93651474,0.96536726,0.33614156,-0.6796241,1.8169166,0.8664146,0.43738288,-0.59737146,1.919493,-0.67372787,-0.21841899,-0.2056858,0.062272277,0.5250182,1.8188368,1.1174382,-0.22183152,0.71050084,-0.3742632,0.0123696495,-0.33717397,0.41783884,0.36492717,-0.7068306,1.0432545,-1.4296458,0.488871,0.50126916,-0.49840185,-1.693857,2.9482112,0.62384444,0.9482723,0.3028794,-0.23072253,-1.1988789,0.6260115,-0.5252198,-1.499722,0.70879865,0.54077667,-0.7448951,-0.6210081,-0.703651,-0.08113154,0.055323,-0.28750274,-0.06701734,-0.21240264,-0.38825372,-1.2441412,-0.57510877,-0.16365223,-0.43675858,-0.3600975,-1.2853968,1.4370114,-0.83270085,0.38966015,0.8435552,0.4592193,1.3768249,0.429704,0.6390908,0.57152057,0.99326676,-0.15191364,-0.077308126,1.2160388,-0.751899,-0.3668276,-1.029166,-0.49532914,0.80182445,-0.11442046,0.9984526,2.6201136,-1.308478,-0.3138646,-0.7225473,-2.2072694,-1.0196211,1.0731832,-0.49763656,-0.29713154,0.31896856,-0.34461546,0.045364805,-0.7765203,-0.8929793,0.4791405,-0.06560083,-0.8865723,-0.3173146,-0.010123094,0.23267777,0.09599972,-0.12958598,-0.06310493,0.35439637,-1.3135955,1.2255069,0.4354786,0.43284,0.46942633,-0.7881257,0.2211628,-0.22112052,0.5214306,-0.055350915,-0.034097075,0.08763258,-0.43592235,-0.8950875,0.51352096,0.72129595,-1.6946031,-0.32097524,-0.5568824,-1.1130557,0.7158106,1.0329878,0.47308603,0.38737833,-0.53987455,0.3243862,-0.16820404,0.14937899,-0.18172833,-1.8328153,-1.6505675,-0.422565,-0.710982
28,0,0.18747045,-0.2341957,1.4146512,0.09353274,-0.4178723,-0.58505374,0.6126585,2.2183354,0.92764574,0.31102392,2.9133341,-0.11733184,-0.16328284,0.20527397,-0.11608737,-1.3736614,-2.3206172,2.1177268,-1.6556003,0.6220506,1.7884257,-1.1980306,1.0368068,-0.104557075,0.15914205,0.34534058,-0.32853052,-0.09898524,-0.35803205,0.71099097,-2.0670836,-0.29488796,-1.1743404,1.0506636,1.8877,0.11367474,1.813995,-1.6702015,-1.2856714,-0.9486098,0.9863468,-0.607479,0.9021712,-0.23288403,0.35079613,0.9948982,-0.22347264,-1.0300591,0.7979877,0.10051559,1.119784,0.90693945,0.064507246,-1.0749439,0.63218766,-1.2884388,0.30906847,-0.5583221,-0.5380067,0.6734588,-0.16908266,-1.5888597,-0.032833114,-0.18000618,1.9064016,-0.48843473,0.48124173,-1.3662704,-0.35883683,0.032511972,-0.6696301,2.055293,0.64462334,0.07701145,-0.31276906,1.1420765,1.4124422,-0.16442771,-0.25910157,0.36532325,-0.04063243,0.50981647,1.1829203,0.4561298,1.15236,-0.8148263,-0.13553444,0.7961045,1.1147714,0.61005074,-0.4512459,1.8810247,0.39353395,0.112564854,-0.33176538,-0.68417585,-0.6233966,1.5037345,0.5942574,-0.14893521,-0.6287923,0.5030585,-0.904435,1.505246,0.40018168,1.1175945,0.98071986,0.38682312,0.06974946,0.817029,-0.9054951,-1.283523,-1.3477769,-0.77658457,-0.561694,-0.7440366,-0.7151378,-0.41487104,0.8972389,1.8226382,-0.7160077,0.45640764,-2.0240185,0.60456365,-0.099295415,0.07489882,-0.014288536,-0.5874711,1.2778113,-0.6269781,-0.15360516,1.3058442,0.9323531,0.9642462,0.1301592,1.6582737,-1.5710735,0.51633626,-0.5310337,-0.823818,0.2631233,0.43551672,0.5152981,2.726895,-0.15034318,-0.30665636,0.10586405,-1.5252349,-0.59591794,0.1908237,0.62366486,0.14900996,-0.58415663,-1.4377178,1.2741594,-0.06396844,-0.2292255,1.4393525,0.9432611,-0.7260941,-0.47420648,0.15538427,0.40195355,-0.32177693,-0.9664035,-1.2917324,-0.19307204,-1.0038421,0.117388695,-0.50298417,-0.49706364,-0.7836638,0.5619861,1.1892813,0.023137204,1.6322867,-0.56841314,0.03131679,0.82453084,0.2152014,1.6525061,-1.9198319,-0.77681005,-1.1308999,1.2481006,-0.3332195,-0.87858707,1.4265879,1.6028407,0.18924025,-0.3985426,-0.07032035,-0.8688029,0.41243526,0.7479613,0.6027667,-1.969363,-1.1439348,0.66984296,-0.102200285
29,0,-0.2587777,-2.1917117,1.9699581,1.5412756,-0.8174288,-0.22242701,-0.43229368,1.3655431,0.096586905,-0.42495513,1.9664884,-0.25250652,-1.0374229,-1.0714308,0.04331205,-1.810375,-0.81800544,1.4874445,-1.0276618,-0.29734242,1.082971,-1.6014836,0.8412369,-1.0400985,0.16034503,0.13787508,1.53554,0.15023905,0.34850365,1.1785861,-0.66879225,-0.36890537,0.64850384,1.2024008,-0.05093764,-0.51149017,0.8277488,-1.0167536,-0.8552178,-0.9439033,0.84269667,-0.9717453,2.128959,-0.06771928,-0.37537718,-0.38813955,-0.31573913,0.5633742,0.4719429,-0.7566565,1.2614363,-0.9009494,-0.12259544,-1.2582281,-0.6594247,0.23092645,0.059977308,-0.67430586,-0.40070915,-0.062696435,-1.0672209,-2.2362814,0.074000925,-0.9036743,-0.20703076,-0.27414596,0.7608432,0.24617666,0.38983166,-0.5114077,-1.5538538,1.2535061,1.4121237,-0.15982997,0.35127196,2.3507326,-0.8301772,-0.9036476,0.23230623,-0.4869676,-0.35820338,1.3629318,0.55253667,-0.5565709,-0.40039572,-1.0985403,-0.6884596,-0.7650725,0.71568453,-0.1576578,-1.3775641,1.6484786,-0.40486014,-0.80964124,-0.1381068,-0.9843552,-1.2160834,0.635838,0.7210455,-0.3097033,-0.12130365,-0.25181693,-0.6928983,1.5065744,0.048874814,-0.969492,0.66809154,1.0709013,0.28235444,-0.19859768,0.034930017,-1.0314679,-1.0725646,-1.5952137,0.08924999,0.23598874,-0.22518954,-1.5170646,0.84893775,0.8976597,0.95341784,0.73733985,-2.2509654,0.7234863,0.34609538,0.3494113,1.2635192,0.41167703,0.55082965,-0.6386953,0.6309152,1.8001213,0.7707145,0.9154228,0.13656087,0.77288485,-1.1364802,-0.13232759,-0.325727,0.38889647,0.042605147,1.1387118,0.42009732,2.4064877,-1.4841862,-0.46684256,-0.97838295,-1.0118951,1.0680186,0.17707738,0.29877636,-0.73885113,-0.10259381,-1.1609324,0.41028523,-0.8790023,-0.5201863,2.06835,0.5767999,0.061974116,-0.92206514,-0.82144994,1.173036,-1.1335639,-0.08807981,-0.6431039,0.23820655,-1.4270426,1.1871803,0.6806625,1.1252602,0.041162714,0.598064,0.62456554,0.28260288,0.60676813,1.4972339,-0.39913657,0.2923707,-0.6220649,0.53238916,-1.143946,0.7243743,1.0114042,0.038321204,-0.4428122,-1.0668344,1.3590264,-0.088592455,0.47980708,0.35454997,-0.6162196,-0.14541624,0.21602473,0.18105362,0.55061543,-1.9028093,-1.6145023,-0.17287025,-0.24835147
30,0,0.21215153,-0.9384898,1.0994744,1.4122918,0.52472454,-1.0072622,-0.3997815,1.2430831,-1.2110841,-1.0040189,2.875219,-0.94589067,-0.17156443,0.54415834,-1.0920768,-0.61260736,-0.9606658,0.6591696,-1.2676575,1.4257522,-0.0023869278,-0.7190884,1.5931029,0.27770156,-0.01647005,-0.30330876,-0.1862795,0.43918863,-0.6589548,0.8711769,-0.2638431,0.653475,-2.4933162,1.1958262,0.61181134,-0.16588023,0.91030306,-0.5036598,-0.25200966,-0.6181638,-0.05913439,0.28807583,0.22778203,-0.4776223,-1.605149,-0.5600516,-0.70302343,-2.6413321,0.35201314,-0.052427795,-0.25323975,-0.47087756,0.50892305,-0.041629445,-0.36341736,-1.1681812,-1.8330914,0.79303086,-0.45760056,1.8596475,1.5864247,-1.5258017,-1.5245932,-0.6667469,0.8882818,1.3024989,-0.35121036,0.11277447,0.87103105,-1.7526115,-0.20872653,0.8516451,1.3154662,-0.28149313,-0.37029296,2.6696587,0.20081778,1.1943077,2.1329129,0.40097576,1.6492288,-0.26823896,2.1812596,-0.06403674,-0.19986741,-0.13780451,-0.84165996,0.06346312,1.6564635,0.82923526,0.29855645,1.9634684,-0.39182106,-0.09247731,-0.57188636,-1.5429667,-1.1287409,0.7221896,0.12987669,1.5027016,-0.25776652,1.8940889,-0.75123775,0.68098456,0.41067395,0.89934725,2.4290595,0.4489756,0.47052106,1.9170165,0.2385725,-1.3850372,1.2750489,-0.4093738,-1.4488896,0.97231877,-1.6022286,-0.5273569,1.0201237,1.9066975,-0.49407282,0.8369338,-0.75377923,-0.20823674,-0.529162,1.1913366,1.9524442,0.674949,1.3609629,-0.7449954,0.68374336,-0.009100317,0.062163457,1.0864899,0.8462575,0.85375786,-0.35796657,-0.52487636,0.70707184,-0.61903924,0.33784288,-1.3863393,0.28310466,1.048113,-1.1102294,1.4274747,1.1944454,-0.8619693,0.48646742,-0.09521095,0.80130875,1.7255565,-0.5781899,-1.5808755,0.21405078,-0.7836778,-1.9123087,-0.64970934,-0.39897156,0.038426254,-1.4187546,-1.5315989,-0.6955514,-0.51654506,0.73312473,-2.1260686,-0.6775252,0.9698927,-0.064176604,-0.12489019,0.98320484,-1.6205736,-1.9496919,0.64567924,-1.6176183,1.0473651,-0.67030627,0.49382684,-0.177206,-1.133354,1.0617838,-1.9505646,-1.4724337,-0.037231687,1.6882653,-0.17553306,-0.7911571,2.4477139,0.4890813,0.6692107,-0.53274894,0.02898798,-0.5832458,0.11907682,0.785169,0.93460286,0.002164421,-0.71838903,1.4122446,1.1576369
31,2,-1.1492473,1.4066483,1.7035857,-0.62505084,-2.4178712,-2.4177349,-1.6298428,2.2427716,-1.28559,1.0172381,2.1694732,0.5350298,0.04883939,0.6884825,-1.2607144,-1.6657369,-3.3649645,2.9360006,-0.9307737,-2.2594209,-0.04110974,-1.289763,1.3768349,0.23071294,2.621009,0.35910702,0.5848292,-0.26008293,0.8820748,0.44933346,-1.5776461,0.22586733,-0.6758651,1.9210793,0.83861226,-1.8891033,2.4653218,-1.1392984,-1.5523493,0.9858926,1.7669871,0.099076405,0.22771361,-1.6512105,1.8128598,0.47924703,-0.038022865,0.5765049,0.50033164,-0.82131726,0.50987667,-0.26815397,0.14334874,-1.3142722,2.516475,-1.2320731,-2.239606,-1.5546341,-2.36867,2.1495402,0.30533132,-0.57305706,1.2431239,-1.8693619,1.3357286,-0.7140048,1.2404749,1.0131309,1.027866,-0.26666218,-2.4768298,2.4891493,1.3936039,-2.7389107,0.5739588,1.1867503,-1.3604598,-1.3086771,1.6909236,-1.2184234,-1.7751628,0.84576964,1.5676966,1.3255497,0.029347753,-2.0014262,-1.094619,1.0031849,-0.32450655,-1.3957809,-0.59864366,3.8651834,1.6798792,-1.6424114,1.4637849,2.8566062,1.0684111,2.387974,0.7589627,-2.421178,-1.4303899,1.5268791,-0.7770471,1.0582672,-0.6941027,1.0307829,0.5084701,0.54305494,-1.9944491,0.44469348,0.41626662,-2.5904088,-1.3081034,0.38018584,0.85329825,-2.2309248,-0.9151632,-0.4421316,1.2320924,1.0588405,0.9573554,1.0045317,-1.5948321,1.1485976,-1.2488817,-0.60635114,0.9931168,2.0425363,1.990737,-1.4229544,0.597049,4.685658,1.1902826,-0.59598273,-0.55264723,-0.1232895,0.28504238,-1.917589,-3.1742597,-0.6785709,-0.207866,0.69579965,-1.6222142,4.3826127,0.24280515,-1.5992762,2.2084265,-1.2998121,1.0882496,1.055171,2.696302,1.5934628,-1.243939,0.07141854,-0.80282134,0.41198206,-0.23927803,-0.59013724,0.7980647,-0.05572894,0.5707382,-1.9763592,-0.012841941,0.81357044,0.072564654,-0.13449657,-0.8873079,-0.043865595,-0.31465262,-1.2316219,0.82332885,3.5717692,1.5787596,0.35574478,-0.94249225,-0.29383627,-2.5346904,-0.19966643,0.4342008,-2.4648986,0.18979244,-1.1958575,-2.552805,-0.33038798,0.29911357,-0.1195738,0.6556436,1.5615225,0.6520087,0.66206515,1.0627328,1.9886011,-0.34834257,0.34209558,-0.11378402,0.2881187,-2.2266574,-0.8584972,0.8918677,-1.3725269
32,0,1.565593,-1.0153946,1.6046915,0.1716218,-0.5481779,-1.4288218,-1.2606715,0.9562308,-0.4795947,-0.25154155,2.1900873,0.18410411,-0.24815339,-0.28799936,-1.0321369,-1.5272157,-0.855176,0.4229323,-0.5166462,0.7906391,1.6615555,-0.73667186,0.40229136,0.45308232,0.5340631,0.18101996,0.6223406,-0.3822129,0.51170707,1.5984697,-1.7465014,-0.059203744,-0.12474962,2.0894039,0.78843844,0.7609477,0.4517412,-0.47521695,-1.055797,-0.9196887,1.3108292,-0.15317656,0.5569508,-0.7454717,-0.7301462,-0.6125484,0.48348457,-1.145647,0.32277182,-0.96929324,0.5287533,-0.4373556,1.0525904,-0.41474587,0.5178936,-0.7747013,0.37213746,0.14243098,-0.95751405,1.2798827,-0.5226241,-0.25466293,-0.6943093,-0.61337185,1.5507396,-0.1612792,-0.029414173,-1.3041036,0.790584,0.089699924,-0.5433286,1.9680729,1.0022231,-0.82927614,-0.058541365,1.3708129,-0.5559743,0.21686362,1.926733,-1.0001742,1.4138501,-0.6768401,1.2534285,0.3194852,-0.56026655,-0.9593667,-0.53137153,1.2810442,1.3393667,0.9896009,-0.79969466,2.40657,-0.52715397,-0.4307281,0.08411752,0.053953774,-0.9541178,1.109829,0.5520409,-0.13555895,-0.68834955,1.4908614,-0.67165864,0.351248,0.6292514,-0.14015561,0.6963109,1.1214285,-0.12271755,1.1637754,-0.708443,-2.3061268,-1.1945225,-0.5573577,0.66396505,-0.049713492,-0.57176465,-0.6901289,0.34184533,2.556095,1.3165878,0.30186304,-1.8243425,-0.3259969,-0.56599665,-0.9353649,1.1072847,0.67062896,1.7886461,-0.38568428,-0.5350202,0.6963931,0.72899187,0.35239893,-0.19438876,0.8636455,-1.015428,-1.2713561,0.070672244,-0.48531047,-1.1214069,-0.59409845,-0.21721488,2.5692658,-1.0371784,0.2804454,0.2974434,-1.815142,0.6202192,-1.80728,0.69121385,0.59543747,-1.6201036,-0.8152569,-0.18206993,-1.1754415,-1.5294433,-0.23143849,0.40928012,-0.23508222,-1.7955331,0.15151504,0.8080806,0.0016255701,0.23962617,-1.1632185,0.15527517,0.08220601,-0.8807798,0.87287426,0.3458981,0.3355338,-0.5708891,0.9297857,-1.7012358,0.779774,0.049890112,0.6861461,-0.69274795,0.58993256,1.4768281,-2.104135,-0.13041852,-0.04401579,1.3327377,-0.4407652,-0.67478275,1.7839835,1.2908236,1.1445688,-0.49931392,0.81943387,-1.460757,-0.14247495,1.458678,0.8821912,-0.10844603,-0.9762135,0.028878184,-0.4489017
33,0,1.1521337,-0.72243047,1.0384758,1.0476985,-0.30841357,-0.28872988,0.13838606,1.1755893,0.28702715,0.90985924,2.0879898,-0.42950535,0.957415,0.79892933,-0.61610264,-0.63667786,-1.0854194,0.19976051,-0.64573014,1.1358827,1.2852052,-1.160268,0.75210166,-0.91472673,-0.1223491,2.0066173,0.35943714,0.9500903,-0.7491708,1.4618167,-1.5517472,-0.051843684,0.13492905,0.77531874,0.391544,-1.1631054,0.9211171,-1.7694355,-0.6817621,-1.0124048,2.0816312,-0.36902872,1.4645433,0.10186971,0.12510207,0.59900254,0.6645809,-0.8128232,-0.13166757,0.22378108,0.46613556,-0.32998627,0.7590208,0.5590202,0.5028639,-0.43946144,-0.16232304,0.43501666,-0.7794575,-0.70550054,0.044009786,-0.057381768,-0.08968564,0.054771107,1.1509008,0.4617126,-0.570364,-0.31851587,0.1276695,-0.7623363,-0.3979165,1.3173672,0.8221508,-0.57050973,-0.6675776,1.8807676,-0.6918017,-0.4335509,2.2701035,0.4166849,1.4146273,-1.1654823,1.2318488,-1.172568,0.7508355,-2.1639903,0.023768798,1.0767032,1.2442006,0.81935215,0.34636542,2.1998372,-0.6078595,-0.07274631,-0.5443961,-1.6583803,-0.2870507,2.5045874,1.324928,0.28441516,-0.60470474,1.6773064,0.008109761,0.2613984,1.0895488,0.29312503,0.7823287,0.88246304,-0.44559762,0.16590478,-0.14069209,-2.282602,0.574239,-8.233329e-05,-0.7790793,-0.94521606,-0.49922118,-1.2280711,0.36332268,1.5060627,-0.07304832,-0.62511516,-0.49973378,0.12410636,0.23202832,0.27831757,1.3484991,-0.47598505,1.0856395,0.00510096,-0.3867012,0.7037161,0.64324987,0.8137681,0.35984054,1.5105196,-0.95140487,-0.73602873,-1.503367,-0.90735525,-0.37218893,-0.14239022,-0.53859437,2.7162592,-0.6674379,-0.71644926,0.6105573,-2.3893626,-0.7850586,-0.968459,0.4077078,0.23164535,0.23922014,-0.18791777,0.6560228,-0.41739336,0.32735756,-0.588945,1.1607639,-0.35018116,-1.5415069,-0.23490156,-0.6952097,0.705512,0.06000668,-0.5484267,1.074367,-0.5447605,0.73185945,-0.15247223,1.1178112,0.34295177,-0.49192652,0.16218166,-0.045099206,-0.6482069,0.4352351,0.8019234,0.859089,-0.6185791,-0.6609007,-0.8249673,-0.8615673,-0.21453728,0.09529172,-0.51534486,-0.18763922,0.2582213,0.9293496,0.18301861,0.15934989,-1.0278069,0.20449574,0.10208681,0.74529785,0.5188808,-0.8604382,-0.6156258,-1.40361,-0.4757761
