,Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
48,2,0.52023757,1.3222396,-0.1948961,-0.3911134,1.4990786,-0.8763577,-0.112187244,-0.41214284,-0.33896706,0.77490073,0.31576437,0.34619054,-0.33702368,1.0201911,-0.31419694,1.1574471,0.10418108,-0.17398645,0.2377307,0.6593715,0.24633938,0.061006065,0.56855845,-0.25481364,0.49823996,-0.26471877,-0.28291622,0.63601124,-0.15787995,0.22847931,0.86563987,-0.10512018,-1.2434217,0.42101294,0.9696882,0.76297003,0.5283321,-0.96818656,-0.25774816,0.5846606,-0.2759316,1.0653733,1.4191831
49,0,0.627217,0.4801854,-1.3045087,0.30243105,0.96801794,-0.25732931,-1.0363754,0.24480318,-0.017517304,1.1758939,0.3100575,0.8936513,-0.14939232,-0.7404905,1.0933834,1.1531292,0.33446464,-0.28718174,0.14074916,-1.0143003,0.37524396,0.8311844,0.020295857,-0.6015885,-0.07892534,-0.43673608,0.77689886,-0.37972903,-0.8312589,0.1891494,-0.68300873,-1.7150452,0.22931361,-0.20041242,0.9225961,1.5208274,0.61636215,-0.9094177,0.13649307,1.5064083,-1.7089248,-0.20643601,-0.17536055
50,1,0.026497396,-1.6609852,-0.22607253,-2.2687957,-1.3991847,0.16097707,0.034767658,-1.2286607,-1.0971152,0.26635215,-0.86913896,0.47433108,0.14313053,-0.07447123,-0.02903148,-0.32730716,-0.07825687,-0.0010827584,1.3491012,-1.0023234,-0.4118477,0.8145685,-0.66852874,0.77124256,0.09585751,-1.557658,0.040660165,0.95411867,-0.30323282,-0.3330084,0.018519558,0.14573343,0.22344336,-0.782848,-2.5980437,0.9400467,-0.13258572,0.36439666,-0.25035667,0.20084952,0.0024239095,-1.297054,0.80181515
51,1,1.0016452,-0.8859809,-1.6923531,-0.50480896,-0.99799556,-0.65348697,1.1212847,0.34120342,-2.2265642,0.841728,0.787934,0.99301904,-0.95216066,-1.2638056,1.4492737,1.2585686,0.028840136,-1.1735748,2.308896,-0.52550066,0.2828527,0.037441824,-0.7062635,0.29684725,-0.41492486,0.57355857,0.38984105,-0.2769671,-1.3136367,0.45732403,-1.4206847,-1.5931889,-0.6055906,-0.7100587,-0.50336057,0.97687036,0.25692645,-1.0974628,-0.711959,1.3287686,-0.59738666,-0.35805243,0.5752113
52,2,-0.02710086,2.143862,-0.30519167,0.854904,1.4702997,0.2589504,0.86825156,0.40323323,-0.84518284,0.025437191,-0.67493117,-1.1549371,-0.8005181,0.3594039,-1.4329213,0.6631245,-0.25124767,-0.79028344,0.42116666,1.8930897,1.1846832,-0.8009068,0.787059,0.37387413,0.8142268,-0.4830352,1.2579468,1.1562335,0.22245924,0.37513787,1.2673248,0.65489286,0.30500966,-0.037574574,-0.04513401,1.1442258,-0.87235945,-0.1390223,-0.5648399,0.5840896,-0.85796577,-0.3068996,1.1859223
53,0,-1.0113329,1.6192878,-0.30860022,2.006183,-1.2178789,-1.7132112,0.37425303,0.59378874,-1.1068624,1.2269459,0.3001911,-2.1025057,-0.13245706,-0.901596,-0.19429941,0.27266732,-2.697751,-0.2873858,-0.38659188,1.3694997,0.3225031,0.014831926,-0.5192,0.793049,1.1300807,0.93244493,2.3278859,2.0496702,0.7545877,0.594672,1.9728174,0.47755256,0.33066586,-0.017162273,0.20628583,-1.0070744,-1.5218148,-1.0007378,-0.13482146,-0.32555348,0.2367082,-0.4387056,-0.0038474896
54,2,1.5470103,-0.4215533,-1.0398902,-0.3434739,-0.4674451,-0.07071723,-0.6849263,0.5739248,0.20800917,1.535098,0.9793996,0.6706703,0.6267586,0.13414986,0.28266218,-0.04571874,1.3987672,0.5519044,0.15982096,-1.3872706,-0.5168181,-0.8148698,-0.72521067,-0.6849426,1.343931,-1.4644033,-0.1965214,-0.09113156,0.048239626,-0.52599627,-0.0732734,-2.6344056,-0.13529243,0.39031902,-0.12827744,0.09005827,0.68521476,-1.4315528,0.24612898,-0.12862025,-1.1563181,-0.31256065,-1.4099959
55,1,-0.07318801,-0.19386077,0.13486688,2.2840848,-0.30566135,-0.79323596,1.9772722,1.2072238,-1.0189285,1.1149517,-1.2596333,-1.5593913,-0.3738861,-1.8804007,-1.9835205,0.48683512,-1.456863,-0.8900874,0.5176004,1.8521019,0.14185192,-1.7531487,0.7454363,0.974419,0.8307961,0.97853726,0.9554686,-0.3784836,0.26412022,0.14620847,0.9944843,0.8260936,1.3722677,0.11848344,0.42743492,-0.89557713,-0.53305006,-0.7891469,0.51591057,-0.6062019,-0.22420414,-0.44154504,-0.26785675
56,1,1.03992,2.6511428,-0.49736828,0.25322917,-0.74077564,-0.16817364,-1.3800825,-0.62047744,0.23691694,2.5669522,-0.017724605,-0.9707297,-0.21013527,-0.4478664,-0.59243804,0.45806566,1.864165,0.73579186,-0.39095122,-0.30619204,-0.9451233,-2.0457125,1.0116066,-0.87362814,1.2485915,-0.08629292,0.77109456,0.87805945,0.6427162,0.6005473,0.41985294,-1.7418286,-0.17856005,-0.714153,-0.295486,1.2461442,-0.093391664,-1.9745122,-0.100960344,0.4787621,-0.5804773,0.572408,-0.96358657
57,1,0.23085585,-0.32479435,-0.6308316,-0.8522523,0.49048707,-0.34741,0.17453581,-0.5660869,-1.1560631,0.3623955,0.046745017,0.5662784,-0.44234416,-0.8174024,0.7332034,1.6391969,0.09395528,0.34796652,0.42305374,-1.1082293,1.0260715,1.2191498,0.5357729,0.09853264,-0.6113005,-0.5028658,0.6461889,0.2712652,-0.87405175,0.90378153,-1.2913704,-1.1856432,-0.39272758,-1.0046257,0.5645487,1.349146,0.0120677035,0.20433195,0.1433547,1.4629391,-1.1309736,-0.11588724,0.45583135
58,2,-0.90746105,-0.92344254,0.08403816,-1.4048265,-1.3721687,0.83790636,-0.11464411,0.73694956,-1.3846974,0.39401478,-2.8694973,-1.3594462,1.2556946,-0.41147313,1.0091163,-1.2430252,-0.19840123,-1.8711692,0.26929203,0.29464042,-1.0276293,-1.046548,-0.6744129,-0.8499476,2.373908,0.38526505,0.7592669,0.7437729,-0.17963003,-1.4885657,2.2371912,0.9837441,1.1031889,0.7508298,-1.4315834,0.7866662,0.78007734,1.1490625,-0.022198556,-0.13674201,1.2701377,-0.7673197,1.689964
59,2,2.167085,-1.0330496,-1.7951559,-2.0827236,-2.1377833,-0.47765815,-0.17695144,-0.83001477,0.11695715,0.8330556,2.0751386,0.33635148,0.07210031,-0.25117153,2.6711576,-1.9810473,1.810813,-0.37713492,1.5993034,-0.47058925,0.6458128,-0.33240542,0.19497274,-1.2903434,1.6613964,-0.02542293,-0.03197906,1.8175199,1.3765407,-2.5370169,-1.3105582,-0.5295747,-2.07406,-1.8496263,-1.6696858,-0.48476183,1.7779346,0.058935024,-0.16217741,1.1050829,-0.405022,-0.3845588,0.03058752
60,0,-0.40632775,1.2300124,-0.82993144,0.19325478,2.4441195,-0.20196238,-0.2352358,-1.2759525,0.81205046,1.2434745,-0.798749,1.5922133,-0.2585051,0.7664791,0.48880023,1.0255073,0.39795005,0.7022103,0.3142822,-0.21092063,1.207897,-0.025327243,0.8680541,0.22183332,-0.593589,-0.5608706,0.14167826,0.14023744,0.4142583,1.6441272,1.0490472,0.55046827,0.52361846,-1.1942506,2.5873191,1.610946,-0.522146,0.14025941,1.6698811,0.02069684,-1.2566202,0.1300202,1.6881313
61,2,1.1540523,0.4665821,-0.7424844,0.3287417,-1.137748,0.66148406,0.25523603,1.7909936,-0.18804117,1.7326164,1.4018661,-0.4960009,0.81807935,-0.05036964,0.17085098,0.1527699,0.7317564,-0.22803618,-0.14901027,-0.8490678,-1.0569111,-1.1009839,-1.6252106,0.27508697,1.3758322,-0.94845337,-0.18402807,0.33307618,0.3871987,-0.3479412,1.0019453,-1.7953165,-0.7204826,0.82206774,-0.30756155,-0.4869143,-0.35301232,-1.072212,-0.14200933,-0.046842955,-0.6105056,-0.12188803,-1.3375998
62,0,1.2474909,0.34574983,0.9724054,-0.3762994,0.12409558,-0.7547242,1.1159227,-0.12727968,-0.22053553,1.4850215,0.41506594,-0.3133,-0.21445398,0.48293442,-1.2257775,0.9429421,-0.82927287,-0.10988686,-0.23007059,0.9378334,-0.6415927,-1.9701134,0.120946966,0.0014112772,0.34900564,0.20339927,-1.0630851,-0.065625295,-1.4335269,0.58898634,1.6186863,-0.7039935,-1.1095076,-0.04595356,1.1657555,0.16661046,-0.13632755,-1.0293181,0.122258976,0.5507017,0.79117674,0.32855758,1.0645672
63,2,0.429677,0.578033,-0.57420665,0.52078575,-1.6151952,-2.1346724,-0.5448879,-0.15020433,-1.268094,1.5321307,0.58154935,-0.80111086,-0.45785075,-0.621455,0.49256212,-0.10935679,0.1737553,0.31167474,0.372811,0.09621703,-0.7999964,-1.3740299,0.026000699,-0.47646353,1.3900906,0.3385773,0.7588214,0.8342685,0.40970153,0.34438494,0.9448854,-0.5076833,-0.3422152,0.65553284,-1.3282384,-0.48852026,0.041155476,-1.405402,-0.47518435,-0.09976257,0.40964422,1.2178072,-0.45084438
64,1,0.34318528,0.0555675,-0.7638632,0.17542602,0.20560747,-0.37155223,-0.17417006,-0.15946387,-0.38025635,0.6961915,-1.0802655,0.5028678,-0.7457015,-0.36599213,-0.3919727,1.378096,0.67339104,0.9597892,0.28877974,-1.4885412,-0.35108,1.3467253,0.4805141,0.3993883,0.6028908,-1.7309618,0.43148816,-0.51880944,-0.37949538,1.2052606,0.58429265,-0.57676977,0.8923684,-0.22787341,0.12352472,0.90299344,-0.8074519,-0.3884137,0.50632983,0.36994502,-1.1287626,-0.47924215,-0.7533503
65,0,0.68742347,1.777459,0.1569909,-1.0472176,1.9648246,-0.98127687,-0.7037434,-1.3037679,-0.44004878,0.76687104,0.20126109,0.69947386,-0.44023833,0.96830046,-0.7046806,0.97140056,-0.1829207,0.6655892,-0.5413087,-0.89693135,0.37796146,0.49780926,0.14329703,-0.4976128,0.21426503,-0.9970328,0.16711146,0.6050008,-0.45667657,0.98464125,0.8431989,-0.6222539,-0.9167547,0.3916596,0.79373425,1.3547841,0.014374131,-0.6053752,0.16380428,0.6992623,-0.6992566,0.74130946,1.1290547
66,2,-0.24115938,-0.13427912,-0.85949475,-0.23561318,-0.32120797,0.03531264,0.8406562,0.5843212,-1.5362781,2.0748713,-0.8468737,-2.8658054,0.59220386,-1.7705289,-1.1715437,1.9668698,0.045207553,0.26076043,-0.6886768,0.34736878,0.06800551,-0.71830356,1.5290208,1.5944513,1.7464257,-0.082720354,0.62006855,1.6217967,1.0860755,-0.24354258,-0.42640096,-0.036298864,-1.2662317,0.0012675418,0.9161507,1.6875806,0.46669355,-3.3659282,2.4453282,0.9627504,-0.9893155,1.2766025,-0.006531761
67,2,0.30608714,-0.36758345,-0.5987314,-2.013521,0.2869591,1.0167751,0.546483,-0.6473583,-1.2406609,-0.8669125,-2.4574387,0.45283374,-0.7495171,-0.30998734,-1.0361162,0.589982,0.50554013,-1.9466739,0.5569711,1.0312531,0.27455017,0.37703097,1.6900252,-1.2097559,1.5916957,0.44854575,-0.935529,0.53552896,0.2049416,-0.13647005,1.1405277,2.240658,1.8014538,-2.091821,0.08770186,0.3624125,0.1280319,1.8356879,0.70991087,1.2686384,1.0577404,-0.5158471,1.4050999
68,2,0.93041605,-0.7814276,-1.6027,-1.7276963,0.7384115,0.31381163,-0.79011333,-0.20064968,-1.327919,0.59853846,1.0537902,0.76481926,1.4927185,0.12511854,1.4431628,1.1399664,0.03085544,0.19199295,1.4370837,-1.4872551,0.017836088,1.3763462,-0.8995661,-0.14024854,-0.11116856,-1.5378717,0.88828474,0.6327929,-1.1210618,-0.78157854,-1.5636362,-2.1601229,-1.180054,-0.29047823,0.5727497,1.2509283,-0.2208876,-1.8474044,0.7288513,1.4199343,-1.1724457,-0.02370177,1.1699015
69,2,1.1592352,-0.28797972,-1.0543108,-0.2884581,-1.962045,-0.47498316,0.13329634,0.3594017,-0.07642969,2.4949386,1.4243999,0.6822971,-0.4557528,-0.7029023,0.95592195,1.1189735,1.4764867,0.56316507,1.1970935,-1.2453659,-0.49020708,-0.5862365,-0.694319,-0.034282807,1.1377953,0.24523915,-0.44493663,0.43385583,0.31158713,0.13345996,-0.98496675,-1.9701793,-0.7723933,-0.78956383,-0.65673697,0.5481028,0.9012058,-1.8927749,-0.21362616,-0.052198537,-1.6806144,-0.031101316,-1.4298983
70,1,-0.117917515,-1.6127359,-0.7240189,-1.803821,-1.2495284,-0.45777825,-0.4017456,0.66956615,0.41622454,3.1773198,-0.6546468,-0.83357435,-0.6864151,-2.3840942,1.1622105,-0.67143494,-0.5362441,-0.9167704,-0.32924148,-1.0067033,-0.518472,-2.0620246,0.90470207,-1.9443141,1.6031926,2.1460562,-0.98703736,0.7306401,-0.010161987,-1.5820636,0.9442153,-0.1234008,1.2111605,-0.9154475,-1.2477098,1.2590847,1.6951253,-0.46970713,0.4434049,-0.1341754,0.5893113,-1.2613101,-0.18661886
71,0,-0.21851902,0.056258384,-0.8294184,-1.1032512,0.2650139,0.31070447,-1.5459752,-1.9405104,-1.0838277,0.5066608,-3.0615263,0.41038024,-0.5554857,-1.5903221,0.416573,0.3051995,-0.6756828,-1.7637762,-0.5250143,-0.56833583,-0.13016164,1.6933866,1.6992683,-1.4991117,0.956915,-0.054348767,1.3167531,0.1589375,-0.5677997,0.57631016,1.4432555,0.9813683,3.099435,-2.451012,0.11813371,0.47251436,0.47481483,1.775854,0.7205202,2.914259,0.05417672,-1.6324705,0.35629272
72,1,1.2502283,1.2067555,-0.50251776,-0.8653705,0.7315471,0.5313549,-1.0834572,-0.8189454,0.580643,1.1301463,1.0326622,1.4753042,-0.15098225,1.102538,-0.5808277,0.6187057,2.007895,0.7476224,-0.0049051275,-0.9342991,-0.7421953,0.29149395,-0.5300711,0.32978198,1.0436344,-0.93094414,-1.4151964,0.15321389,0.70364904,-0.007618026,-0.47811913,-1.9107503,-1.7827561,0.45400745,0.9454301,0.09195743,2.3895216e-05,-2.308026,0.64300925,0.38386533,-1.0430053,0.54464346,0.030820686
73,2,1.1486897,-0.03146137,-0.9926566,0.61760217,0.2577581,-0.38909635,1.1342379,1.5207876,-0.35178718,0.1237646,0.3563859,0.34897643,0.4690152,0.72877663,-0.045962427,-0.16313303,-0.079764694,-1.7981468,1.648461,1.849879,0.6596486,-0.82224816,-1.6096015,-0.3380027,1.5853593,0.20884034,0.24471991,0.8671924,-0.6638529,-0.9297377,1.703022,-0.7296675,0.46133575,0.013160689,1.0376248,-0.775954,-0.73787916,0.5389165,-0.048831813,-0.5991734,0.5224574,-0.644681,1.6827811
74,0,0.8550136,-0.3419882,-1.1828921,-1.6673144,0.04242832,-0.9964459,-0.14385058,-1.0234551,-1.1124461,0.34549108,0.67595327,0.93337685,-0.64552826,0.076039694,1.7962842,1.5735284,0.6136318,-0.42015225,-0.05022681,-1.3740995,0.83513135,1.3256255,0.073418744,-0.70898294,0.31513906,-0.3496037,-0.12003573,0.92479146,-0.8551759,1.0971166,-0.14124824,-1.3827233,-1.294241,-0.8181668,1.2056587,1.2006052,1.2574127,0.36252347,0.5522198,1.7240961,-0.3565131,0.9572174,0.9299823
75,1,0.30784386,-0.48027593,-1.8962076,0.9461778,-0.50549865,1.0831482,-0.61313045,0.24649598,-0.65858054,-0.41857618,-1.7136261,1.3822038,-0.94023716,-1.4063861,0.15174668,0.9200743,1.2012985,-1.4622164,2.238422,0.76875657,-0.4253313,1.884074,1.0723062,-0.608049,0.9050369,-0.63422686,0.27624318,-0.78489697,0.5034332,-0.029875178,0.7247372,0.6129117,1.4607162,-1.9802506,-0.45203122,-0.347078,-0.41402373,0.86124724,-0.3290318,1.6811286,-0.38623503,-1.841685,-0.047732126
76,2,-0.25439832,0.23055346,-1.9134165,0.18933313,-1.7993224,1.0007535,-1.9294362,-0.95943075,0.39554513,1.8436004,-1.6875713,-0.0866951,0.49318588,-1.0713085,0.88958514,-0.14677691,1.6879689,-0.62881154,-1.0280206,0.09092145,-1.7296693,-0.5005958,1.022566,-0.2641929,0.97285324,-1.0811523,-0.47730562,-0.2435379,1.4582648,0.18046963,2.9656553,0.5822615,1.1743437,-1.2343854,0.084952615,-0.8809631,0.89981866,-0.16336149,0.7781192,1.2700789,0.75524014,-0.53039974,-0.77187806
77,1,0.30941704,1.1700054,-0.616692,1.2662178,0.38170785,-0.6158325,1.4633383,0.47532022,0.39730635,0.31764755,0.090091966,-1.0263157,-0.68823373,-0.07907568,-0.21010132,0.40320966,0.51109,-0.32060468,1.8803241,0.89392084,0.5579733,-0.75513947,-0.4849525,0.112273574,2.757856,0.42463723,0.84724116,0.9805553,2.2574842,-0.772338,-0.18004476,1.4653786,-0.42464834,0.50781864,0.45030242,0.40167043,-0.15537699,-1.87323,0.751002,-0.5336677,-2.3216014,1.0123608,0.4888376
78,0,-0.22996753,3.431405,-1.0748494,-0.060270853,0.5473256,-1.8321778,-1.970338,-2.995784,-0.4590623,0.46045014,0.812766,1.0052525,0.09944215,0.8032001,0.80202013,0.15308198,0.12074094,0.6115297,-0.8815929,0.11840592,0.36047742,0.43012688,0.11815695,0.67690814,0.14964326,-0.7069704,0.65005237,0.44433975,0.64570266,1.8091886,1.2020156,-0.63300985,-0.80908436,-0.23795892,2.3079689,-0.6530608,-0.73307204,-0.73959523,0.4114806,0.6038623,0.43923378,0.9172732,0.37398684
79,0,-0.22834839,-1.4735719,-2.809869,1.892331,-0.7838593,0.16052033,-1.16877,0.95660055,1.2487411,2.2524567,-0.72983223,1.9650599,-1.4840106,-2.8182588,-0.10719221,0.17466117,1.5097753,-0.80384934,4.124467,-0.2395933,-0.4917315,2.0945516,0.054573756,0.36920193,2.4402533,0.71249753,0.2493164,-0.6585567,1.2226313,-1.5766449,0.026210802,0.03143583,2.367554,-1.9049593,-0.5268612,-0.28102055,-1.150854,-0.9424643,0.3794049,-1.0935515,-2.4808457,-2.6924405,-0.22372718
80,2,0.4325728,-0.7074346,-0.5014577,-0.58052534,-0.41289535,1.375976,-0.20631602,-0.11263676,-0.8271493,0.30871505,-2.2607908,0.16499102,-0.25023365,-1.0512661,-1.4775584,0.7569106,0.58749473,-1.1544946,0.13075957,0.4908476,-0.81347567,1.3043143,1.009398,-0.28325847,0.6384619,-0.60805506,-0.5571885,0.10047184,0.2084467,-0.15933485,1.9338337,0.90997154,1.239096,-1.4330016,-0.703331,-0.7450915,0.24834198,1.3754361,0.053840432,1.1341958,0.8732951,-1.3857956,0.22189742
81,2,1.9293312,1.4731816,-0.124515966,0.29206,1.7675438,0.014334624,1.2441459,1.502262,-0.43110743,0.62993115,-0.1397499,-1.5496426,-0.12418266,0.30744746,-1.6028277,0.12498365,-0.33383673,-0.81546587,-0.066119745,0.69036096,0.50380605,-2.2129128,0.50765574,-1.7199835,1.7598289,-0.34352314,1.1784118,1.2964938,-0.19870816,-0.46469086,1.5945201,-0.41865307,0.6351724,0.095935695,0.048351537,1.414136,0.3517062,0.050736353,0.36561292,-0.13209979,-0.8645808,-0.23214705,0.39726618
82,0,0.5642883,0.5968448,-1.1869675,1.2921149,1.3925626,-1.152835,1.4165505,1.0205203,-2.657457,-0.5879472,0.09315798,-0.59678817,-0.31282726,-1.2330151,-1.1660018,1.1577855,-3.0726867,-2.0876145,1.8654375,1.8098403,1.1933784,0.1251283,1.088674,0.13475324,0.801042,0.36113334,2.2815678,0.12360029,-1.3875966,-0.10788024,0.5321556,0.835328,0.6042326,-0.78456044,0.96376085,0.20806566,-1.5085572,-0.2164465,-0.018264055,0.9406567,-0.6929323,-1.0626065,1.5349785
83,0,1.2272658,0.5077904,-1.2206366,-0.1329602,-0.03240812,0.10266313,0.39067036,1.0684618,-0.7479283,-0.2642512,0.19470035,-0.057070665,0.22771354,0.3629179,1.5061009,1.3683698,1.1815996,-1.0539718,0.8979658,-0.19716462,0.056781325,0.12713578,-0.94701624,-1.0596455,1.029276,-1.0290189,0.091260575,0.13953152,-0.8619803,-0.290324,0.16047138,-1.1239928,-0.50217426,0.117701344,0.076942116,0.9369124,0.7115124,-0.3496434,-0.8429865,1.5551075,-0.74531144,0.056180857,-0.2001434
84,0,-0.092576966,0.6422547,-0.03961031,0.3229259,0.9353414,-0.65219754,-0.13524203,0.1471292,0.41808355,0.97266024,0.2024799,-0.15872364,-0.027736083,0.09774468,-0.051659755,0.50621176,0.35913217,0.2651768,0.1779886,0.13335244,1.1020542,-0.04090105,0.5265103,-0.32112443,0.616104,-0.22640339,0.57242805,1.086098,0.65034145,-0.08640771,-0.07458409,-0.06007926,-0.57682574,-0.1624598,0.17725264,1.0489314,0.61119986,-0.18942182,-0.08172733,0.1051389,-1.2136481,0.26726738,0.17540194
85,0,1.0227647,0.4918854,0.21987113,-1.0507599,0.077080294,-1.4256834,1.3243802,-0.3458276,0.42357662,-0.1224677,0.7745426,-0.3155823,-0.37728044,1.8301272,0.9373847,-0.10381056,-0.057856523,-0.43099782,1.1339443,0.9012781,1.12815,-1.1807142,-1.1339916,0.1600782,1.1254973,-0.29250777,-0.2896496,1.2983476,-0.069847606,-0.9151945,0.10881167,0.09801781,-1.6814371,0.3403655,-0.076935224,1.5393592,0.24218345,-0.9252767,-0.6727922,-0.20928259,-0.51461565,0.3172131,1.7529994
86,2,0.38664553,0.7665402,-0.75902027,0.1766752,0.9880165,-0.5965034,0.52592546,0.6261934,-0.08443739,0.90168256,0.88047934,0.068836085,-0.2538288,-0.282984,0.3796096,1.3531023,-0.58720285,-0.08632506,-0.0052129934,-0.18222412,0.9930149,0.8338354,0.17097194,-0.081443615,-0.057581685,-0.07458772,0.19393456,0.8733347,-0.07773488,-0.017421851,-0.0327011,-0.12945049,-1.1530173,-0.50203645,1.2420303,0.59928507,0.1199683,-1.2134807,0.4686286,0.7843008,-0.8199599,-0.4255915,0.23268953
87,0,0.27937543,-0.17919198,-1.0669609,0.4450513,-0.06955753,-1.5537438,0.5961366,0.5541255,-0.65621084,1.3088979,0.82447875,0.016557502,-0.14194961,-1.9005151,1.4082435,0.43583003,-0.6747019,0.10151407,0.5280297,-0.8099864,0.59234136,-0.3389975,-0.020607539,-0.26019007,0.30730802,0.9974357,0.4102251,-0.40937045,-0.21047926,0.44549617,0.3287235,-0.38456762,-0.16659331,-0.2927258,1.6847404,0.061688162,0.0069034193,-1.1245588,1.4238714,0.34339055,-0.104915924,0.06546741,-0.40936634
88,0,0.45656124,0.02968033,-0.9325042,-0.98981965,-0.49564636,0.96663755,1.2942481,0.81733733,-0.8718592,-0.6892734,-0.23580328,-0.12198214,-0.19723256,0.28885174,-0.22378305,0.3833667,0.22988005,-2.3304908,1.2702467,0.9864926,-0.6115263,0.43635455,-0.6507736,0.35127902,1.0056348,0.08621563,-1.0616437,0.22636588,0.072184645,-1.4912907,0.76055133,1.7286558,-1.4340827,0.5622848,-0.8855168,-0.15877639,0.519286,-0.4199752,-1.2137736,0.39863288,0.5337605,-0.31766516,1.9074965
89,2,0.92366225,-0.07275221,-0.105711736,-0.18841243,0.099854864,0.04886059,0.8432392,1.1076272,0.34805748,1.8405873,-0.44239843,-1.0278635,0.6775512,-0.36210582,0.12751023,0.014448269,0.90375113,0.003787029,0.8462101,0.48138258,-0.64577913,-2.0379746,-0.5315544,0.33123833,0.972066,-0.49307263,-0.29780003,-0.4184621,0.1851647,-1.044205,0.895412,-0.8308982,0.019007958,0.86702275,0.23704499,0.6098365,-0.011925748,-2.0588694,0.5883316,0.30452386,-0.092105515,0.10494567,-0.0462393
90,2,-0.07858527,-0.21566838,-1.1028156,-0.31247842,-0.5381498,0.1736587,-1.4241756,-0.4926717,0.18290722,0.28148842,-0.6278438,1.344068,-0.26430216,0.19444013,1.2144996,-0.08280918,0.87524796,-1.0927104,0.047120787,0.43111748,-0.2889019,0.6232845,0.8259989,-1.337863,0.55717385,0.06633731,-0.71310735,0.16306207,1.1148077,-0.08612056,1.5617093,0.88075185,0.28848282,-0.81675774,-0.33850202,-0.45259175,1.2626555,0.85310763,-0.52375305,0.48058975,0.7015247,-0.32869643,0.47984162
91,0,0.88444066,0.5802828,-0.7941764,-0.5866422,0.22087198,0.26545724,0.1941151,-0.017310461,0.31473106,0.04881595,0.7922093,0.31112027,-0.30039516,0.44367576,0.6303643,0.94745696,1.2914565,0.60401815,0.615533,-0.6452809,0.36548513,0.18107396,0.291765,-0.5714464,0.87678844,-1.0097446,-0.004106647,0.35092592,0.6306858,-0.2503287,-1.5037899,-0.8260911,-1.0358237,-0.20953912,0.31022978,1.2339888,0.3144216,-1.5052105,-0.040783517,0.9224645,-1.7148075,0.3492914,-0.4063298
92,0,0.35308462,2.405777,-1.2030547,0.627151,1.5416446,-0.34627432,-0.3277998,-0.81480855,-1.9584812,-0.856372,-1.1700449,0.07440633,-0.8571553,-0.532257,-0.63189197,1.9824893,0.102653705,-0.7245245,-0.010782824,-0.78005546,0.3148802,1.3087838,0.25168797,-0.5831285,0.94739044,-1.436556,1.2700151,0.10869984,-0.3877989,1.6927052,0.60682666,0.43882245,0.6344838,-0.43104714,0.3060674,1.1981047,-0.19256508,-0.004871469,0.09099855,1.9729869,-1.5447494,-0.26565775,-0.4065289
93,2,0.72470933,2.416588,-0.22146124,0.40497205,2.8728065,-0.775461,0.26376188,-0.03928368,0.0858745,0.35860115,-0.26147363,-0.11624788,-0.78025967,0.82046926,-0.5196892,1.5041567,-0.08010087,0.19122176,0.31338382,0.47203887,0.367288,0.31371936,0.9457858,-0.723455,0.92944956,-1.0117075,0.6773995,-0.038841892,0.6154952,0.3060459,0.7985155,0.6512256,-0.481216,0.8192601,1.3284531,1.4114493,0.19962549,-1.5519136,-0.020396767,1.3756369,-1.5876735,0.93817747,0.73527753
94,2,1.1344866,-1.2525086,-0.32314754,-1.4703904,1.5065337,0.9841405,0.23732169,0.33177057,0.28794673,-0.5531627,-0.67032284,1.9302344,-0.6855273,0.7518438,-1.1224557,-0.07797731,0.41037148,-1.3994412,1.7114335,0.12560178,0.078606546,1.8907936,0.2108702,-0.423061,1.663699,0.34602806,-1.2887815,0.06671939,1.1337947,-1.6286914,0.085031904,0.83515835,-0.61697066,-0.24376833,0.07212176,0.3823762,0.5625753,0.11972376,0.648273,-0.49419117,-0.70991594,-0.95400953,1.9435763
95,0,1.2436775,1.6717927,-1.0849265,-0.66340643,1.2698221,0.6967478,1.0925905,0.4814618,-0.2541075,-0.137589,0.06703499,0.2686345,-0.6547025,1.0398612,-0.26579008,1.0801578,0.8811817,-0.6478562,1.5686746,0.73304397,-0.30362153,-0.7082602,-0.18233867,-0.20624667,1.0243167,-1.0734934,-0.7318303,-0.39526495,-0.7976591,-0.08301488,1.3123878,0.2993767,-0.23625095,0.09840075,0.8346403,1.0286386,-1.1052141,-1.4393857,-0.25983807,0.93153447,-0.34306052,-0.25810727,1.3411278
96,0,0.2549162,-0.30651164,-1.0139487,-0.44936278,-0.45549822,-0.4625566,-0.10526751,-0.30728596,-0.43837634,0.9088534,0.89091474,0.89644545,-0.14230353,-0.84568095,1.4015912,1.1983298,0.8622804,0.5068465,0.80814993,-1.1311429,0.592803,0.75942576,0.23056357,0.0009682758,-0.1462564,0.026012417,0.35000584,0.22547686,-0.19203836,0.51338154,-1.6400836,-1.3948723,-0.9196358,-0.8703576,0.65891296,0.810016,0.38237754,-0.51378584,0.109875254,0.6639107,-1.1473438,0.13373682,-0.12638797
