,feature_idx,cv_scores,avg_score,feature_names
72,"(132, 399, 435, 1591, 2524, 3224, 3443, 3929, 4041, 6223, 6523, 7891, 8301, 9532, 10307, 10942, 11056, 12317, 12364, 12659, 12875, 13056, 13282, 13431, 13965, 14654, 15522, 15554, 16055, 16185, 16233, 20137, 20728, 20825, 21089, 21792, 24848, 26014, 26518, 26781, 26832, 27895, 28206, 29507, 29708, 29827, 29908, 31712, 31846, 33261, 33826, 33916, 34317, 34378, 34521, 34861, 35420, 35659, 35978, 36380, 36522, 37184, 38495, 39660, 39768, 39780, 39814, 41104, 41244, 42368, 42731, 43567)",[0.96878582],0.9687858198381483,"('ABHD5', 'AC005307.1', 'AC005550.3', 'AC090957.2', 'AGAP3', 'AP001055.6', 'AQP7P4', 'ATP5G2P1', 'AVIL', 'CFL1P1', 'CLDN8', 'CTD-2012J19.2', 'CTD-2337A12.1', 'DLGAP4', 'EIF4A1P9', 'FAM172BP', 'FAM224A', 'GJA9', 'GLIS3-AS1', 'GPR155', 'GS1-388B5.2', 'GYPE', 'HERPUD2', 'HKR1', 'HSF1', 'IL25', 'KLHL10', 'KLHL5', 'LANCL1-AS1', 'LEMD1', 'LGSN', 'NPAP1P4', 'OR13K1P', 'OR2J4P', 'OR5BK1P', 'PCMT1', 'RN7SL581P', 'RP1-151B14.6', 'RP11-108F13.2', 'RP11-116O18.3', 'RP11-120J4.1', 'RP11-20G6.3', 'RP11-241F15.7', 'RP11-349G13.2', 'RP11-363J17.1', 'RP11-374M1.2', 'RP11-382A20.1', 'RP11-536C10.21', 'RP11-548K12.2', 'RP11-728K20.3', 'RP11-812E19.9', 'RP11-834C11.7', 'RP11-95G17.2', 'RP11-96O20.4', 'RP13-258O15.1', 'RP3-508I15.10', 'RP5-827C21.1', 'RPL10P13', 'RPL29P14', 'RPS12P26', 'RPS27P20', 'SDR42E1', 'SNORD113-5', 'SYT10', 'TARBP2', 'TAS1R3', 'TAT', 'TRAV41', 'TRIM43B', 'VN2R17P', 'XPC', 'ZNF608')"
73,"(132, 399, 435, 1591, 2524, 3224, 3443, 3929, 4041, 6223, 6523, 7891, 8301, 9532, 10307, 10942, 11056, 12317, 12364, 12659, 12875, 13056, 13282, 13431, 13965, 14654, 15522, 15554, 16055, 16185, 16233, 20137, 20728, 20825, 21089, 21792, 24848, 26014, 26518, 26781, 26832, 27895, 28206, 29507, 29708, 29827, 29908, 31712, 31846, 33261, 33826, 33916, 34317, 34378, 34521, 34741, 34861, 35420, 35659, 35978, 36380, 36522, 37184, 38495, 39660, 39768, 39780, 39814, 41104, 41244, 42368, 42731, 43567)",[0.97034515],0.9703451452631026,"('ABHD5', 'AC005307.1', 'AC005550.3', 'AC090957.2', 'AGAP3', 'AP001055.6', 'AQP7P4', 'ATP5G2P1', 'AVIL', 'CFL1P1', 'CLDN8', 'CTD-2012J19.2', 'CTD-2337A12.1', 'DLGAP4', 'EIF4A1P9', 'FAM172BP', 'FAM224A', 'GJA9', 'GLIS3-AS1', 'GPR155', 'GS1-388B5.2', 'GYPE', 'HERPUD2', 'HKR1', 'HSF1', 'IL25', 'KLHL10', 'KLHL5', 'LANCL1-AS1', 'LEMD1', 'LGSN', 'NPAP1P4', 'OR13K1P', 'OR2J4P', 'OR5BK1P', 'PCMT1', 'RN7SL581P', 'RP1-151B14.6', 'RP11-108F13.2', 'RP11-116O18.3', 'RP11-120J4.1', 'RP11-20G6.3', 'RP11-241F15.7', 'RP11-349G13.2', 'RP11-363J17.1', 'RP11-374M1.2', 'RP11-382A20.1', 'RP11-536C10.21', 'RP11-548K12.2', 'RP11-728K20.3', 'RP11-812E19.9', 'RP11-834C11.7', 'RP11-95G17.2', 'RP11-96O20.4', 'RP13-258O15.1', 'RP3-403A15.1', 'RP3-508I15.10', 'RP5-827C21.1', 'RPL10P13', 'RPL29P14', 'RPS12P26', 'RPS27P20', 'SDR42E1', 'SNORD113-5', 'SYT10', 'TARBP2', 'TAS1R3', 'TAT', 'TRAV41', 'TRIM43B', 'VN2R17P', 'XPC', 'ZNF608')"
74,"(132, 399, 435, 1591, 2524, 3224, 3443, 3929, 4041, 6223, 6523, 7891, 8301, 9532, 10307, 10942, 11056, 12317, 12364, 12659, 12875, 13056, 13282, 13431, 13965, 14654, 15522, 15554, 15965, 16055, 16185, 16233, 20137, 20728, 20825, 21089, 21792, 24848, 26014, 26518, 26781, 26832, 27895, 28206, 29507, 29708, 29827, 29908, 31712, 31846, 33261, 33826, 33916, 34317, 34378, 34521, 34741, 34861, 35420, 35659, 35978, 36380, 36522, 37184, 38495, 39660, 39768, 39780, 39814, 41104, 41244, 42368, 42731, 43567)",[0.97178656],0.9717865589669707,"('ABHD5', 'AC005307.1', 'AC005550.3', 'AC090957.2', 'AGAP3', 'AP001055.6', 'AQP7P4', 'ATP5G2P1', 'AVIL', 'CFL1P1', 'CLDN8', 'CTD-2012J19.2', 'CTD-2337A12.1', 'DLGAP4', 'EIF4A1P9', 'FAM172BP', 'FAM224A', 'GJA9', 'GLIS3-AS1', 'GPR155', 'GS1-388B5.2', 'GYPE', 'HERPUD2', 'HKR1', 'HSF1', 'IL25', 'KLHL10', 'KLHL5', 'LA16c-17H1.3', 'LANCL1-AS1', 'LEMD1', 'LGSN', 'NPAP1P4', 'OR13K1P', 'OR2J4P', 'OR5BK1P', 'PCMT1', 'RN7SL581P', 'RP1-151B14.6', 'RP11-108F13.2', 'RP11-116O18.3', 'RP11-120J4.1', 'RP11-20G6.3', 'RP11-241F15.7', 'RP11-349G13.2', 'RP11-363J17.1', 'RP11-374M1.2', 'RP11-382A20.1', 'RP11-536C10.21', 'RP11-548K12.2', 'RP11-728K20.3', 'RP11-812E19.9', 'RP11-834C11.7', 'RP11-95G17.2', 'RP11-96O20.4', 'RP13-258O15.1', 'RP3-403A15.1', 'RP3-508I15.10', 'RP5-827C21.1', 'RPL10P13', 'RPL29P14', 'RPS12P26', 'RPS27P20', 'SDR42E1', 'SNORD113-5', 'SYT10', 'TARBP2', 'TAS1R3', 'TAT', 'TRAV41', 'TRIM43B', 'VN2R17P', 'XPC', 'ZNF608')"
75,"(132, 399, 435, 1591, 2524, 3224, 3443, 3929, 4041, 6223, 6523, 7891, 8301, 9532, 10307, 10942, 11056, 12317, 12364, 12659, 12875, 13056, 13282, 13431, 13965, 14654, 15522, 15554, 15965, 16055, 16185, 16233, 20137, 20728, 20825, 21089, 21792, 24848, 26014, 26518, 26781, 26832, 27895, 28206, 29291, 29507, 29708, 29827, 29908, 31712, 31846, 33261, 33826, 33916, 34317, 34378, 34521, 34741, 34861, 35420, 35659, 35978, 36380, 36522, 37184, 38495, 39660, 39768, 39780, 39814, 41104, 41244, 42368, 42731, 43567)",[0.97318083],0.9731808308116965,"('ABHD5', 'AC005307.1', 'AC005550.3', 'AC090957.2', 'AGAP3', 'AP001055.6', 'AQP7P4', 'ATP5G2P1', 'AVIL', 'CFL1P1', 'CLDN8', 'CTD-2012J19.2', 'CTD-2337A12.1', 'DLGAP4', 'EIF4A1P9', 'FAM172BP', 'FAM224A', 'GJA9', 'GLIS3-AS1', 'GPR155', 'GS1-388B5.2', 'GYPE', 'HERPUD2', 'HKR1', 'HSF1', 'IL25', 'KLHL10', 'KLHL5', 'LA16c-17H1.3', 'LANCL1-AS1', 'LEMD1', 'LGSN', 'NPAP1P4', 'OR13K1P', 'OR2J4P', 'OR5BK1P', 'PCMT1', 'RN7SL581P', 'RP1-151B14.6', 'RP11-108F13.2', 'RP11-116O18.3', 'RP11-120J4.1', 'RP11-20G6.3', 'RP11-241F15.7', 'RP11-334E6.10', 'RP11-349G13.2', 'RP11-363J17.1', 'RP11-374M1.2', 'RP11-382A20.1', 'RP11-536C10.21', 'RP11-548K12.2', 'RP11-728K20.3', 'RP11-812E19.9', 'RP11-834C11.7', 'RP11-95G17.2', 'RP11-96O20.4', 'RP13-258O15.1', 'RP3-403A15.1', 'RP3-508I15.10', 'RP5-827C21.1', 'RPL10P13', 'RPL29P14', 'RPS12P26', 'RPS27P20', 'SDR42E1', 'SNORD113-5', 'SYT10', 'TARBP2', 'TAS1R3', 'TAT', 'TRAV41', 'TRIM43B', 'VN2R17P', 'XPC', 'ZNF608')"
76,"(132, 399, 435, 1591, 2524, 3224, 3443, 3929, 4041, 6223, 6523, 7891, 8301, 9532, 10307, 10942, 11056, 12317, 12364, 12659, 12875, 13056, 13282, 13431, 13965, 14654, 15522, 15554, 15965, 16055, 16185, 16233, 20137, 20728, 20825, 21089, 21792, 24848, 26014, 26518, 26781, 26832, 26943, 27895, 28206, 29291, 29507, 29708, 29827, 29908, 31712, 31846, 33261, 33826, 33916, 34317, 34378, 34521, 34741, 34861, 35420, 35659, 35978, 36380, 36522, 37184, 38495, 39660, 39768, 39780, 39814, 41104, 41244, 42368, 42731, 43567)",[0.97458002],0.9745800157332223,"('ABHD5', 'AC005307.1', 'AC005550.3', 'AC090957.2', 'AGAP3', 'AP001055.6', 'AQP7P4', 'ATP5G2P1', 'AVIL', 'CFL1P1', 'CLDN8', 'CTD-2012J19.2', 'CTD-2337A12.1', 'DLGAP4', 'EIF4A1P9', 'FAM172BP', 'FAM224A', 'GJA9', 'GLIS3-AS1', 'GPR155', 'GS1-388B5.2', 'GYPE', 'HERPUD2', 'HKR1', 'HSF1', 'IL25', 'KLHL10', 'KLHL5', 'LA16c-17H1.3', 'LANCL1-AS1', 'LEMD1', 'LGSN', 'NPAP1P4', 'OR13K1P', 'OR2J4P', 'OR5BK1P', 'PCMT1', 'RN7SL581P', 'RP1-151B14.6', 'RP11-108F13.2', 'RP11-116O18.3', 'RP11-120J4.1', 'RP11-128P17.1', 'RP11-20G6.3', 'RP11-241F15.7', 'RP11-334E6.10', 'RP11-349G13.2', 'RP11-363J17.1', 'RP11-374M1.2', 'RP11-382A20.1', 'RP11-536C10.21', 'RP11-548K12.2', 'RP11-728K20.3', 'RP11-812E19.9', 'RP11-834C11.7', 'RP11-95G17.2', 'RP11-96O20.4', 'RP13-258O15.1', 'RP3-403A15.1', 'RP3-508I15.10', 'RP5-827C21.1', 'RPL10P13', 'RPL29P14', 'RPS12P26', 'RPS27P20', 'SDR42E1', 'SNORD113-5', 'SYT10', 'TARBP2', 'TAS1R3', 'TAT', 'TRAV41', 'TRIM43B', 'VN2R17P', 'XPC', 'ZNF608')"
77,"(132, 399, 435, 1591, 2524, 3224, 3443, 3929, 4041, 6223, 6523, 7891, 8301, 9532, 10307, 10942, 11056, 12317, 12364, 12659, 12875, 13056, 13282, 13431, 13965, 14654, 15522, 15554, 15965, 16055, 16185, 16233, 19692, 20137, 20728, 20825, 21089, 21792, 24848, 26014, 26518, 26781, 26832, 26943, 27895, 28206, 29291, 29507, 29708, 29827, 29908, 31712, 31846, 33261, 33826, 33916, 34317, 34378, 34521, 34741, 34861, 35420, 35659, 35978, 36380, 36522, 37184, 38495, 39660, 39768, 39780, 39814, 41104, 41244, 42368, 42731, 43567)",[0.98141734],0.9814173426800741,"('ABHD5', 'AC005307.1', 'AC005550.3', 'AC090957.2', 'AGAP3', 'AP001055.6', 'AQP7P4', 'ATP5G2P1', 'AVIL', 'CFL1P1', 'CLDN8', 'CTD-2012J19.2', 'CTD-2337A12.1', 'DLGAP4', 'EIF4A1P9', 'FAM172BP', 'FAM224A', 'GJA9', 'GLIS3-AS1', 'GPR155', 'GS1-388B5.2', 'GYPE', 'HERPUD2', 'HKR1', 'HSF1', 'IL25', 'KLHL10', 'KLHL5', 'LA16c-17H1.3', 'LANCL1-AS1', 'LEMD1', 'LGSN', 'NDUFA5P8', 'NPAP1P4', 'OR13K1P', 'OR2J4P', 'OR5BK1P', 'PCMT1', 'RN7SL581P', 'RP1-151B14.6', 'RP11-108F13.2', 'RP11-116O18.3', 'RP11-120J4.1', 'RP11-128P17.1', 'RP11-20G6.3', 'RP11-241F15.7', 'RP11-334E6.10', 'RP11-349G13.2', 'RP11-363J17.1', 'RP11-374M1.2', 'RP11-382A20.1', 'RP11-536C10.21', 'RP11-548K12.2', 'RP11-728K20.3', 'RP11-812E19.9', 'RP11-834C11.7', 'RP11-95G17.2', 'RP11-96O20.4', 'RP13-258O15.1', 'RP3-403A15.1', 'RP3-508I15.10', 'RP5-827C21.1', 'RPL10P13', 'RPL29P14', 'RPS12P26', 'RPS27P20', 'SDR42E1', 'SNORD113-5', 'SYT10', 'TARBP2', 'TAS1R3', 'TAT', 'TRAV41', 'TRIM43B', 'VN2R17P', 'XPC', 'ZNF608')"
78,"(132, 399, 435, 1591, 2524, 3224, 3443, 3929, 4041, 6223, 6523, 7891, 8301, 9532, 10307, 10942, 11056, 12317, 12364, 12659, 12875, 13056, 13282, 13431, 13965, 14654, 15522, 15554, 15965, 16055, 16185, 16233, 19692, 20137, 20728, 20825, 21089, 21792, 24848, 26014, 26518, 26781, 26832, 26943, 27895, 28206, 29291, 29507, 29708, 29827, 29908, 30048, 31712, 31846, 33261, 33826, 33916, 34317, 34378, 34521, 34741, 34861, 35420, 35659, 35978, 36380, 36522, 37184, 38495, 39660, 39768, 39780, 39814, 41104, 41244, 42368, 42731, 43567)",[0.9825908],0.982590804597635,"('ABHD5', 'AC005307.1', 'AC005550.3', 'AC090957.2', 'AGAP3', 'AP001055.6', 'AQP7P4', 'ATP5G2P1', 'AVIL', 'CFL1P1', 'CLDN8', 'CTD-2012J19.2', 'CTD-2337A12.1', 'DLGAP4', 'EIF4A1P9', 'FAM172BP', 'FAM224A', 'GJA9', 'GLIS3-AS1', 'GPR155', 'GS1-388B5.2', 'GYPE', 'HERPUD2', 'HKR1', 'HSF1', 'IL25', 'KLHL10', 'KLHL5', 'LA16c-17H1.3', 'LANCL1-AS1', 'LEMD1', 'LGSN', 'NDUFA5P8', 'NPAP1P4', 'OR13K1P', 'OR2J4P', 'OR5BK1P', 'PCMT1', 'RN7SL581P', 'RP1-151B14.6', 'RP11-108F13.2', 'RP11-116O18.3', 'RP11-120J4.1', 'RP11-128P17.1', 'RP11-20G6.3', 'RP11-241F15.7', 'RP11-334E6.10', 'RP11-349G13.2', 'RP11-363J17.1', 'RP11-374M1.2', 'RP11-382A20.1', 'RP11-390K5.6', 'RP11-536C10.21', 'RP11-548K12.2', 'RP11-728K20.3', 'RP11-812E19.9', 'RP11-834C11.7', 'RP11-95G17.2', 'RP11-96O20.4', 'RP13-258O15.1', 'RP3-403A15.1', 'RP3-508I15.10', 'RP5-827C21.1', 'RPL10P13', 'RPL29P14', 'RPS12P26', 'RPS27P20', 'SDR42E1', 'SNORD113-5', 'SYT10', 'TARBP2', 'TAS1R3', 'TAT', 'TRAV41', 'TRIM43B', 'VN2R17P', 'XPC', 'ZNF608')"
79,"(132, 399, 435, 1591, 2524, 3224, 3443, 3929, 4041, 6223, 6523, 7891, 8301, 9532, 10128, 10307, 10942, 11056, 12317, 12364, 12659, 12875, 13056, 13282, 13431, 13965, 14654, 15522, 15554, 15965, 16055, 16185, 16233, 19692, 20137, 20728, 20825, 21089, 21792, 24848, 26014, 26518, 26781, 26832, 26943, 27895, 28206, 29291, 29507, 29708, 29827, 29908, 30048, 31712, 31846, 33261, 33826, 33916, 34317, 34378, 34521, 34741, 34861, 35420, 35659, 35978, 36380, 36522, 37184, 38495, 39660, 39768, 39780, 39814, 41104, 41244, 42368, 42731, 43567)",[0.98366178],0.9836617840596944,"('ABHD5', 'AC005307.1', 'AC005550.3', 'AC090957.2', 'AGAP3', 'AP001055.6', 'AQP7P4', 'ATP5G2P1', 'AVIL', 'CFL1P1', 'CLDN8', 'CTD-2012J19.2', 'CTD-2337A12.1', 'DLGAP4', 'EEF1DP4', 'EIF4A1P9', 'FAM172BP', 'FAM224A', 'GJA9', 'GLIS3-AS1', 'GPR155', 'GS1-388B5.2', 'GYPE', 'HERPUD2', 'HKR1', 'HSF1', 'IL25', 'KLHL10', 'KLHL5', 'LA16c-17H1.3', 'LANCL1-AS1', 'LEMD1', 'LGSN', 'NDUFA5P8', 'NPAP1P4', 'OR13K1P', 'OR2J4P', 'OR5BK1P', 'PCMT1', 'RN7SL581P', 'RP1-151B14.6', 'RP11-108F13.2', 'RP11-116O18.3', 'RP11-120J4.1', 'RP11-128P17.1', 'RP11-20G6.3', 'RP11-241F15.7', 'RP11-334E6.10', 'RP11-349G13.2', 'RP11-363J17.1', 'RP11-374M1.2', 'RP11-382A20.1', 'RP11-390K5.6', 'RP11-536C10.21', 'RP11-548K12.2', 'RP11-728K20.3', 'RP11-812E19.9', 'RP11-834C11.7', 'RP11-95G17.2', 'RP11-96O20.4', 'RP13-258O15.1', 'RP3-403A15.1', 'RP3-508I15.10', 'RP5-827C21.1', 'RPL10P13', 'RPL29P14', 'RPS12P26', 'RPS27P20', 'SDR42E1', 'SNORD113-5', 'SYT10', 'TARBP2', 'TAS1R3', 'TAT', 'TRAV41', 'TRIM43B', 'VN2R17P', 'XPC', 'ZNF608')"
80,"(132, 399, 435, 1591, 2524, 3224, 3443, 3929, 4041, 6223, 6523, 7891, 8301, 9532, 10128, 10307, 10942, 11056, 12317, 12364, 12659, 12875, 13056, 13282, 13431, 13965, 14654, 15522, 15554, 15965, 16055, 16185, 16233, 19692, 20137, 20728, 20825, 21089, 21792, 21816, 24848, 26014, 26518, 26781, 26832, 26943, 27895, 28206, 29291, 29507, 29708, 29827, 29908, 30048, 31712, 31846, 33261, 33826, 33916, 34317, 34378, 34521, 34741, 34861, 35420, 35659, 35978, 36380, 36522, 37184, 38495, 39660, 39768, 39780, 39814, 41104, 41244, 42368, 42731, 43567)",[0.98465937],0.9846593723306936,"('ABHD5', 'AC005307.1', 'AC005550.3', 'AC090957.2', 'AGAP3', 'AP001055.6', 'AQP7P4', 'ATP5G2P1', 'AVIL', 'CFL1P1', 'CLDN8', 'CTD-2012J19.2', 'CTD-2337A12.1', 'DLGAP4', 'EEF1DP4', 'EIF4A1P9', 'FAM172BP', 'FAM224A', 'GJA9', 'GLIS3-AS1', 'GPR155', 'GS1-388B5.2', 'GYPE', 'HERPUD2', 'HKR1', 'HSF1', 'IL25', 'KLHL10', 'KLHL5', 'LA16c-17H1.3', 'LANCL1-AS1', 'LEMD1', 'LGSN', 'NDUFA5P8', 'NPAP1P4', 'OR13K1P', 'OR2J4P', 'OR5BK1P', 'PCMT1', 'PCP2', 'RN7SL581P', 'RP1-151B14.6', 'RP11-108F13.2', 'RP11-116O18.3', 'RP11-120J4.1', 'RP11-128P17.1', 'RP11-20G6.3', 'RP11-241F15.7', 'RP11-334E6.10', 'RP11-349G13.2', 'RP11-363J17.1', 'RP11-374M1.2', 'RP11-382A20.1', 'RP11-390K5.6', 'RP11-536C10.21', 'RP11-548K12.2', 'RP11-728K20.3', 'RP11-812E19.9', 'RP11-834C11.7', 'RP11-95G17.2', 'RP11-96O20.4', 'RP13-258O15.1', 'RP3-403A15.1', 'RP3-508I15.10', 'RP5-827C21.1', 'RPL10P13', 'RPL29P14', 'RPS12P26', 'RPS27P20', 'SDR42E1', 'SNORD113-5', 'SYT10', 'TARBP2', 'TAS1R3', 'TAT', 'TRAV41', 'TRIM43B', 'VN2R17P', 'XPC', 'ZNF608')"
81,"(132, 399, 435, 1591, 2524, 3224, 3443, 3929, 4041, 6223, 6523, 7891, 8301, 9532, 10128, 10307, 10942, 11056, 12317, 12364, 12659, 12875, 13056, 13282, 13431, 13965, 14654, 15522, 15554, 15965, 16055, 16185, 16233, 19692, 20137, 20728, 20825, 21089, 21792, 21816, 23443, 24848, 26014, 26518, 26781, 26832, 26943, 27895, 28206, 29291, 29507, 29708, 29827, 29908, 30048, 31712, 31846, 33261, 33826, 33916, 34317, 34378, 34521, 34741, 34861, 35420, 35659, 35978, 36380, 36522, 37184, 38495, 39660, 39768, 39780, 39814, 41104, 41244, 42368, 42731, 43567)",[0.98547931],0.985479306602816,"('ABHD5', 'AC005307.1', 'AC005550.3', 'AC090957.2', 'AGAP3', 'AP001055.6', 'AQP7P4', 'ATP5G2P1', 'AVIL', 'CFL1P1', 'CLDN8', 'CTD-2012J19.2', 'CTD-2337A12.1', 'DLGAP4', 'EEF1DP4', 'EIF4A1P9', 'FAM172BP', 'FAM224A', 'GJA9', 'GLIS3-AS1', 'GPR155', 'GS1-388B5.2', 'GYPE', 'HERPUD2', 'HKR1', 'HSF1', 'IL25', 'KLHL10', 'KLHL5', 'LA16c-17H1.3', 'LANCL1-AS1', 'LEMD1', 'LGSN', 'NDUFA5P8', 'NPAP1P4', 'OR13K1P', 'OR2J4P', 'OR5BK1P', 'PCMT1', 'PCP2', 'PTGER3', 'RN7SL581P', 'RP1-151B14.6', 'RP11-108F13.2', 'RP11-116O18.3', 'RP11-120J4.1', 'RP11-128P17.1', 'RP11-20G6.3', 'RP11-241F15.7', 'RP11-334E6.10', 'RP11-349G13.2', 'RP11-363J17.1', 'RP11-374M1.2', 'RP11-382A20.1', 'RP11-390K5.6', 'RP11-536C10.21', 'RP11-548K12.2', 'RP11-728K20.3', 'RP11-812E19.9', 'RP11-834C11.7', 'RP11-95G17.2', 'RP11-96O20.4', 'RP13-258O15.1', 'RP3-403A15.1', 'RP3-508I15.10', 'RP5-827C21.1', 'RPL10P13', 'RPL29P14', 'RPS12P26', 'RPS27P20', 'SDR42E1', 'SNORD113-5', 'SYT10', 'TARBP2', 'TAS1R3', 'TAT', 'TRAV41', 'TRIM43B', 'VN2R17P', 'XPC', 'ZNF608')"
82,"(132, 399, 435, 1591, 2524, 3224, 3443, 3929, 4041, 6223, 6523, 7891, 8301, 9532, 10128, 10307, 10942, 11056, 12317, 12364, 12659, 12875, 13056, 13282, 13431, 13965, 14654, 15522, 15554, 15965, 16055, 16185, 16233, 19692, 19800, 20137, 20728, 20825, 21089, 21792, 21816, 23443, 24848, 26014, 26518, 26781, 26832, 26943, 27895, 28206, 29291, 29507, 29708, 29827, 29908, 30048, 31712, 31846, 33261, 33826, 33916, 34317, 34378, 34521, 34741, 34861, 35420, 35659, 35978, 36380, 36522, 37184, 38495, 39660, 39768, 39780, 39814, 41104, 41244, 42368, 42731, 43567)",[0.98634111],0.9863411092883322,"('ABHD5', 'AC005307.1', 'AC005550.3', 'AC090957.2', 'AGAP3', 'AP001055.6', 'AQP7P4', 'ATP5G2P1', 'AVIL', 'CFL1P1', 'CLDN8', 'CTD-2012J19.2', 'CTD-2337A12.1', 'DLGAP4', 'EEF1DP4', 'EIF4A1P9', 'FAM172BP', 'FAM224A', 'GJA9', 'GLIS3-AS1', 'GPR155', 'GS1-388B5.2', 'GYPE', 'HERPUD2', 'HKR1', 'HSF1', 'IL25', 'KLHL10', 'KLHL5', 'LA16c-17H1.3', 'LANCL1-AS1', 'LEMD1', 'LGSN', 'NDUFA5P8', 'NEIL3', 'NPAP1P4', 'OR13K1P', 'OR2J4P', 'OR5BK1P', 'PCMT1', 'PCP2', 'PTGER3', 'RN7SL581P', 'RP1-151B14.6', 'RP11-108F13.2', 'RP11-116O18.3', 'RP11-120J4.1', 'RP11-128P17.1', 'RP11-20G6.3', 'RP11-241F15.7', 'RP11-334E6.10', 'RP11-349G13.2', 'RP11-363J17.1', 'RP11-374M1.2', 'RP11-382A20.1', 'RP11-390K5.6', 'RP11-536C10.21', 'RP11-548K12.2', 'RP11-728K20.3', 'RP11-812E19.9', 'RP11-834C11.7', 'RP11-95G17.2', 'RP11-96O20.4', 'RP13-258O15.1', 'RP3-403A15.1', 'RP3-508I15.10', 'RP5-827C21.1', 'RPL10P13', 'RPL29P14', 'RPS12P26', 'RPS27P20', 'SDR42E1', 'SNORD113-5', 'SYT10', 'TARBP2', 'TAS1R3', 'TAT', 'TRAV41', 'TRIM43B', 'VN2R17P', 'XPC', 'ZNF608')"
83,"(132, 399, 435, 1591, 2524, 3224, 3289, 3443, 3929, 4041, 6223, 6523, 7891, 8301, 9532, 10128, 10307, 10942, 11056, 12317, 12364, 12659, 12875, 13056, 13282, 13431, 13965, 14654, 15522, 15554, 15965, 16055, 16185, 16233, 19692, 19800, 20137, 20728, 20825, 21089, 21792, 21816, 23443, 24848, 26014, 26518, 26781, 26832, 26943, 27895, 28206, 29291, 29507, 29708, 29827, 29908, 30048, 31712, 31846, 33261, 33826, 33916, 34317, 34378, 34521, 34741, 34861, 35420, 35659, 35978, 36380, 36522, 37184, 38495, 39660, 39768, 39780, 39814, 41104, 41244, 42368, 42731, 43567)",[0.98719286],0.9871928613714804,"('ABHD5', 'AC005307.1', 'AC005550.3', 'AC090957.2', 'AGAP3', 'AP001055.6', 'AP003025.2', 'AQP7P4', 'ATP5G2P1', 'AVIL', 'CFL1P1', 'CLDN8', 'CTD-2012J19.2', 'CTD-2337A12.1', 'DLGAP4', 'EEF1DP4', 'EIF4A1P9', 'FAM172BP', 'FAM224A', 'GJA9', 'GLIS3-AS1', 'GPR155', 'GS1-388B5.2', 'GYPE', 'HERPUD2', 'HKR1', 'HSF1', 'IL25', 'KLHL10', 'KLHL5', 'LA16c-17H1.3', 'LANCL1-AS1', 'LEMD1', 'LGSN', 'NDUFA5P8', 'NEIL3', 'NPAP1P4', 'OR13K1P', 'OR2J4P', 'OR5BK1P', 'PCMT1', 'PCP2', 'PTGER3', 'RN7SL581P', 'RP1-151B14.6', 'RP11-108F13.2', 'RP11-116O18.3', 'RP11-120J4.1', 'RP11-128P17.1', 'RP11-20G6.3', 'RP11-241F15.7', 'RP11-334E6.10', 'RP11-349G13.2', 'RP11-363J17.1', 'RP11-374M1.2', 'RP11-382A20.1', 'RP11-390K5.6', 'RP11-536C10.21', 'RP11-548K12.2', 'RP11-728K20.3', 'RP11-812E19.9', 'RP11-834C11.7', 'RP11-95G17.2', 'RP11-96O20.4', 'RP13-258O15.1', 'RP3-403A15.1', 'RP3-508I15.10', 'RP5-827C21.1', 'RPL10P13', 'RPL29P14', 'RPS12P26', 'RPS27P20', 'SDR42E1', 'SNORD113-5', 'SYT10', 'TARBP2', 'TAS1R3', 'TAT', 'TRAV41', 'TRIM43B', 'VN2R17P', 'XPC', 'ZNF608')"
