,Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
35,1,-0.032425813,-0.035970766,1.0711354,0.3835607,1.5154716,-1.3511038,-0.4578007,0.781167,-2.2149227,-0.1343553,0.2424624,0.4735361,0.96183705,-0.22603914,-1.3812671,-0.39451632,-0.021547884,0.71797967,0.26750624,0.26301947,1.0439913,-0.48082492,1.175715,0.24469462,0.307901,-0.83847964,-0.8317255,0.5435921,-2.3186364,1.4996425,-0.42296678,-0.6826278,0.82215756,-1.0570452,-1.7224879,-0.1863706,0.19481283,-0.5675943,1.2973646,-0.6447462,-0.37596214,2.0058577,0.31325907,1.014769,0.523277,1.6244327,-0.81846136,-0.95373756,-0.5278821,-0.41215086,1.0772066,1.5697814,-0.15269692,1.2911128,0.043190986,0.87413585,0.37503088,-0.088991694,-0.0986722,-0.31565648,0.79855824,1.1569927,-0.6201627,0.17587261,0.49541616,1.1295744,-1.3336145,-0.4764932,-0.089879505,-0.7621431,0.04061077,-1.0995098,-0.25542098,0.14498882,1.1909959,-0.29097846,-0.39015403,-1.4736725,1.1594243,0.66276014,-0.76788735,0.39200777,0.5827646,-0.92612845,0.60441124,-0.69607633,0.24276422,-0.85302746,-1.4605521,0.3897227,1.421401,-0.10993429,-1.042724,1.9457645,-0.07733657,0.85803074,0.46573097,-0.57387584,0.049413573,0.39889544,0.18207766,-0.7481047,-1.3359478,0.3320312,-1.2543638,-0.31472796,1.433083,-0.67865354,0.26264194,0.32889515,-0.9927373,1.2796304,-0.77082515,0.15282394,-2.0141878,-1.0950917,0.5495862,0.74283314,1.2135231,-0.10771503,0.100183465,0.8640695,-0.71805775,0.32481232,-1.3604206,2.1037474,-0.65004516,1.5979673,1.0554543,-0.07380959,-0.87665945,0.15837926,-0.181866,0.3680189,1.5201218,-1.3958222,1.2526805,1.0898873,0.080650434,-0.35578582,-0.16600437,-0.112845756,-1.3977234,2.2060325,0.4244897,0.863815,1.5978725,-0.18931188,0.81209123,0.42223424,-0.88624173,-0.084975824,1.9134161,1.2667593,1.10182,-0.13137406,-1.3579923,1.0713259,-1.0052124,0.23623691,1.4875245,-0.0190699,-1.2229209,0.8500573,-0.45514342,0.8785891,0.29151356,0.081011295,0.25618395,0.23928007,0.3389447,-0.07859712,2.0348935,0.34460232,-0.9251077,0.4923854,1.1369202,-0.28860074,1.9811816,-1.2049752,2.4870546,-0.5321325,1.5120534,0.27245167,-0.17622486,0.07685112,-1.6553687,-0.07776851,-1.9716401,0.81901145,0.42521152,-1.4776665,1.9373085,0.62196577,-2.2409506,0.045898523,2.2573793,1.4787862,2.1967432,1.3326725
36,1,0.5613866,-0.0867496,0.47887638,0.42887178,0.031461213,-0.8925848,-1.9321333,-0.07841317,-1.5252285,-0.32954073,0.8906668,0.8229931,-0.13496195,-0.63588303,-1.1871407,0.24341063,0.16202484,0.6170024,-0.40058985,1.0098344,0.70757955,-0.20936775,0.79378206,-0.33873367,-0.84093493,-1.3229473,-1.7352653,0.74380547,-0.5827866,1.30347,-0.3442377,0.23735642,-1.451175,-1.2764872,-0.2504507,-0.083122745,-0.5975205,-1.4703649,0.605609,-0.43176302,-0.0021300581,1.6397902,0.7926826,1.2585306,-0.1810143,1.8978356,-0.41742322,-0.96136624,-0.3957343,-0.6209868,0.6305644,0.56180745,-0.20842043,0.9197707,-0.3669829,0.61426735,0.75980806,0.5690745,-0.606198,0.3391387,1.416124,0.7914518,1.3243209,-1.3701981,-0.0457352,1.4100366,-0.3386924,-0.8910109,-0.1523249,-0.3530351,-0.15157725,-1.1562092,0.82546574,1.8757757,1.2925605,0.5467307,0.9882452,-2.2283673,-0.41519752,1.2430313,-0.8837288,-0.04324799,-0.86356485,-0.43472612,-0.9885718,1.5813819,0.9897041,0.16948146,-1.2483131,-0.55019736,-0.26571628,1.3221762,-0.5628573,1.3977131,0.29301807,-0.18951522,-0.34379905,-0.5545744,-0.97423774,0.6238001,-0.17643572,-0.41345128,-0.6295566,0.85668445,-0.24109997,-1.33298,-0.62445587,0.66701543,-0.36973247,0.32123885,0.3490901,0.67981076,-0.8825957,-0.6344361,-0.9422642,-0.7157352,-0.42091012,0.278193,0.69248074,0.041897636,-0.2907042,1.4569507,0.42558378,0.58890337,-0.8516812,1.420939,0.110921964,0.61584216,0.8041236,-0.8435909,-1.7738861,-0.8531093,-0.5295071,0.046345297,1.1385275,0.1400116,0.17245993,0.7474507,0.6307022,-0.39285073,1.005366,0.26463363,-1.2581923,0.4679749,0.6543191,1.2747362,0.4811158,-1.7470506,0.15613009,-0.32582808,-0.0128753865,-0.096554786,1.0272243,1.0397508,1.5020332,-0.015482694,-0.6976925,0.24913397,-0.775438,0.09262133,-1.185792,-0.078302816,0.2476972,-0.09428947,-0.3648749,0.988547,-1.7808403,-0.59904104,-0.7812417,0.25155628,0.49388322,-0.60077244,3.1336656,0.37690786,-0.0553666,-0.9775386,-0.6380164,0.1481062,1.298422,-1.3778481,1.8115746,0.86559635,1.5961083,0.42074203,-0.058976047,-0.72184086,-0.12625733,0.2655696,-0.21130429,0.8736203,0.48022497,-1.0454684,2.8951404,1.6249813,-1.8847394,0.84696895,0.80289084,1.6493797,1.113534,0.5012491
37,1,-1.7994837,1.6390433,-0.36870995,0.10958007,-1.6201348,-1.676021,-2.3071394,1.0362835,-1.1770383,-1.9414028,-0.8514699,4.685983,-1.4916141,-0.4203166,-2.911899,0.05592035,-0.0023848321,2.4260025,-0.92837447,2.3106782,0.42075846,0.8014817,0.9788684,-1.9605372,-1.7849802,-0.14142561,-3.5623374,0.16638096,0.42528158,1.9518526,0.66918194,-0.5829667,-2.1384256,0.3208319,-2.751064,1.0743365,-1.6229608,-2.4043787,1.1681648,1.3093714,-1.2304713,0.27591413,1.2390705,1.1709808,-0.91557324,3.2975862,0.45240375,-1.5070328,-1.1034957,0.3319682,0.95257884,0.95748955,-0.9254545,1.8672363,0.42262658,2.2949476,1.7620302,0.46536893,-0.7774869,-2.1144779,1.8440635,-0.05904736,-2.660927,-0.6460225,-0.61686134,1.4156969,-2.2792025,-0.93905324,-1.3130581,1.2637843,0.008317817,-2.9996607,1.2178231,1.6384468,2.7752576,0.3718965,3.5254428,-2.1143432,0.39331913,3.3242953,-0.97519857,-0.58137214,-0.7152689,0.3009374,0.82168293,1.5515268,2.4785714,0.8126083,-0.3341622,0.30819803,-1.087277,-0.3094905,-0.022936089,2.45057,-0.80361533,0.117022224,-1.4994668,2.0888832,1.0998058,0.8461492,1.2420338,0.06121025,-1.0684732,2.8538353,-3.285832,-2.5004997,-1.3182555,-0.26297116,0.26088312,-0.8864038,0.5738487,0.15726042,-0.41396883,-1.4433105,0.5526168,0.9419692,0.81822187,0.781391,0.79840934,-0.59897214,2.6329749,2.4438238,-0.57433957,0.43668482,-2.659676,0.82555807,0.20762537,1.3952943,2.4400432,-0.40844923,-0.4043258,0.259971,0.24797803,0.21988294,1.4595526,1.5659219,0.29043886,-0.52061504,0.70295215,0.021431759,2.7464478,-0.37148887,-0.010831581,3.659612,1.621807,1.2388836,-0.06641686,0.9628478,0.22629063,-0.6557365,-0.30777165,0.73694694,2.427731,0.13364772,2.2456093,0.15274654,-1.83444,1.9717337,-2.2521346,0.6418693,-3.041191,0.3920753,0.702737,-1.8306447,1.4975793,2.3158238,-2.2850294,0.34209827,0.29514974,2.8070767,-0.099398494,-2.2007554,2.1418183,-1.0865632,-0.56058455,-0.023496782,0.32914692,0.7008123,1.6489867,-3.035372,2.1667538,-1.4770449,2.9383032,-2.0402079,-1.5056987,-1.174434,1.9254162,-0.75068754,-0.21162654,-0.319574,-0.12759113,-2.9903219,1.840312,1.1627513,-1.1887879,0.7507439,-0.047594354,1.211067,1.7661556,1.2269149
38,1,-0.012874261,0.23474872,1.020506,1.2832785,0.12214129,-0.6382624,-1.391869,-0.48313892,-0.5845392,-0.64111805,0.5368269,0.23321982,-0.21559064,-0.2855721,-1.5933363,-0.21232657,-0.26317337,1.0120991,-0.8794201,0.3775939,1.1017786,-0.55710894,0.2641114,-0.57389987,-0.10635253,-1.6080801,-1.7367504,-0.23769245,-0.5213632,1.9301257,-0.3290999,0.2695576,-1.5567424,-0.58080035,-0.23005365,-0.05148368,0.36689425,-0.8476581,0.20465189,-0.32296145,1.1085442,0.34667265,-0.29431608,0.67861444,-0.3135565,1.0725099,-1.1608162,0.67180467,-0.9724396,-0.91204023,1.7027154,0.81501335,-0.8204288,-0.077945694,0.20382074,1.1075413,-0.022487322,0.4536276,-0.7076676,0.14517225,1.137229,1.2973888,0.7669596,-1.1481042,0.56503737,1.0300101,-0.6179167,-1.6740465,-0.20228294,-0.32687652,-0.93640035,-0.9506741,0.38380677,1.9183633,0.22534662,0.1353047,1.7279227,-1.3963486,-0.5226879,0.89140993,-0.054951724,-0.48385206,-0.1972387,-0.44369325,-1.8695475,-0.0299046,0.6464621,-1.2444707,-1.7297516,-0.5284795,0.15366404,0.59101146,-0.4619434,1.8150705,0.3513861,0.10270228,-0.6025936,0.09109454,-0.74894124,-0.4813801,0.8407667,-0.32585278,-1.5006707,1.4437222,0.39473146,-0.47136295,-0.2013972,1.3081769,0.38019127,-0.24352081,-0.043114174,-0.2732457,-0.96233505,0.21818131,-0.5831587,0.46073395,0.29150325,0.1647917,-0.19586396,-0.7068451,-0.8334989,1.0208739,0.3187237,0.9688823,0.03434893,0.8313099,0.07523518,0.056670293,0.18967097,-0.054138128,-0.27661645,-1.0134968,0.24964273,-0.009324163,0.58606076,-0.47327864,1.4079757,0.7782928,0.8963138,-0.6844061,0.87869346,0.23711133,-0.72535956,0.6652651,0.2774857,2.373225,1.2586985,0.23688065,0.09030226,-0.31066173,-0.54698104,0.08246726,1.6251996,0.82571185,1.2740967,-0.5291572,-0.31632116,0.48512658,-1.9005934,0.61033326,-0.94987696,-0.58095247,-0.46974167,0.5016352,-0.47251815,0.59767646,-1.0482416,-0.7601301,-0.3476368,-0.12959054,-0.47275108,0.062071864,2.019579,0.079470545,1.0474298,-0.19726662,0.118504025,0.06554854,1.0794873,-1.725985,2.332559,0.4584241,1.463068,-0.26932132,-0.23087646,-0.3105834,-1.022841,-0.61893314,-0.055041395,0.26066443,-0.11130701,-2.030603,2.2045596,1.0802608,-1.3084638,1.3337559,0.9276828,1.2813973,0.67788553,0.7055838
39,1,0.71672887,0.9356759,0.06235539,0.35928115,-0.70392215,-0.8027786,-1.3250186,1.2521085,-1.2524687,0.71525383,1.0445712,0.910647,0.47295794,-1.0739411,-0.57066894,-0.025905823,-1.1190171,0.9777643,-0.8738704,0.3922701,0.05076706,0.27368006,1.0425289,-0.31523484,-0.5480202,-1.2951581,-1.2405126,-0.88326687,0.3868371,0.42347294,-0.8323631,0.45736063,-1.2653869,-1.1010517,-1.2719415,-0.34538198,0.048556756,-1.0963061,1.5752013,0.43208456,0.6577279,1.4429115,0.2099949,0.78097826,0.3198246,1.2745582,-0.6859937,-0.5360891,0.25947338,-0.72153485,0.32225904,0.50263494,1.099704,0.69075304,-0.10843963,-0.32578173,0.16643123,1.9389747,0.47183353,-0.2049,1.204034,-0.3485146,0.71828705,-1.1285408,0.1280937,-0.23174608,-1.1300077,-0.5181808,-0.96086377,-0.7123065,-0.3640507,-1.1842637,1.0170015,0.83811903,1.5137588,0.62311715,0.61702734,-0.5442265,-0.21440986,0.84699196,-0.048334744,0.4496209,-0.10587072,-1.8642461,-0.120529845,0.67170227,-0.038613826,-0.058690146,-0.76512104,0.54705215,0.12171948,0.72059095,-0.15837277,1.3917359,-0.034885667,-0.13411036,-1.1406344,0.25626442,-0.11619256,1.144093,-0.07449842,-0.86413556,0.21735649,1.9041117,-0.27960348,-0.1656055,-0.017755214,0.2058831,-1.2174294,0.41365418,0.41568047,0.7301995,-1.5824535,0.26702887,-1.4835455,-0.12897445,-1.001329,0.34967104,1.2591002,-0.793976,0.45658353,0.5137267,-0.21481659,0.4168457,-1.8855408,2.4676545,-1.1320623,0.43352428,1.5133697,-0.34884873,-2.197448,-0.63816166,-0.056601476,-0.21590574,0.4287914,0.036135145,0.05086758,1.8378494,0.05533273,-0.600883,1.2223138,0.49487412,-0.6851824,0.10286546,0.11131344,1.5800743,-0.35470048,-1.8945253,1.0888467,1.427074,-0.16758236,0.37315992,0.76429504,0.6071742,0.95507765,0.6495266,-0.07637458,0.15003058,-1.032268,0.41372955,-0.09730783,0.67226654,-0.6576877,0.22731511,-0.3738683,0.23987694,-0.79202586,-0.25845638,-1.5604829,0.56859314,-0.33955076,0.92280453,1.3937169,0.69563466,-0.36629355,-0.27720055,0.76658016,-0.18955544,1.6282688,-1.2554858,2.0912156,-0.3208254,1.1987575,-0.5515465,1.6928848,-1.4773806,-0.5922151,0.017437683,-0.4895908,0.6903105,-1.0506787,-0.825259,3.0299718,1.384734,-1.4798893,-0.15061882,0.24933283,1.2950993,0.86407316,0.6771702
40,0,0.37262437,2.2778873,0.53778565,0.13854626,-2.5702262,-0.31017748,0.17932372,1.2701104,-0.063283265,-0.8518372,-0.020546883,1.9989536,1.2339417,-1.4640571,-2.4561071,0.25725788,-1.1082634,0.97548366,-1.2213569,0.97181207,0.6756092,1.7957907,0.49804962,-0.9020544,0.5770428,-0.41155216,-2.1140294,-0.059290335,1.8816146,0.9892603,0.9595441,0.3749299,-0.90399235,-0.2570336,-0.73581845,0.4287816,-0.8605686,-1.0412776,0.69161826,0.08036861,1.5071867,1.3172632,0.9075526,0.29980388,0.029832825,1.5663813,-1.2423044,1.257629,-0.62775683,-0.8039429,-0.72509235,1.1686187,-2.0672958,-0.75681204,1.1988097,0.68292296,0.52363926,0.28383657,-0.14144287,-0.4981369,-0.008703282,-0.9502154,-0.5893888,0.67069185,0.94331706,-0.19260703,-0.9656416,-0.6822904,-2.4811532,1.0801644,-1.3350465,-1.4451629,-0.4385707,1.3029445,1.3557898,0.43861696,1.2488209,-0.8355557,0.02611713,1.7055699,0.52218443,0.3190724,0.068500705,0.22890833,-0.41162986,-0.7984403,0.5586693,-1.4694368,0.32025477,0.08485235,-0.6109219,0.12260245,-0.29750592,-0.19108726,-0.22497569,-0.6576543,-1.1362476,0.6916314,0.13935317,-0.536071,2.5158176,0.042039335,-1.7178926,1.7242585,0.39324015,-1.2750318,-1.1008699,-0.3527183,-0.46648568,0.6328231,1.3008803,1.0227513,-2.0843866,0.6705795,0.58810914,1.6282243,1.856272,-1.2961496,-0.0021509894,-2.5942724,-0.4877938,1.2468878,-0.4408582,1.2269456,-0.8216261,-0.35119346,0.5042447,2.3585753,1.4522482,1.6357954,-0.77861834,0.30969974,0.9892327,1.2698053,0.6072854,-0.92411995,1.6805793,-0.93116516,0.34237286,-0.74757844,1.7937175,-0.20122388,-0.31728727,1.6827826,0.51153564,2.586847,0.3611852,1.8616112,-1.4585253,1.6565338,-0.57708454,2.2336133,1.5252944,1.0816637,0.70782715,-1.186897,-0.22271807,0.3993556,-1.1557488,0.023639748,0.2139805,-0.19845264,-0.99694496,1.0312734,0.88035923,0.8343599,-0.7325237,-0.04175724,1.1788802,1.113358,-1.2374129,-0.5046051,-0.36899132,-0.37825456,-0.4825779,1.6763502,2.2342541,-0.42890653,1.64335,-3.204526,0.93510234,0.11753866,0.33373722,-2.5276277,0.64923847,1.2234215,-0.105863765,-0.24870998,-0.92001146,-0.38964412,-0.49014297,-1.2023702,2.2729878,0.31070876,-0.54278564,0.26797262,0.82543415,-0.14972378,0.43865004,0.51453334
41,0,-0.50860196,-0.1697176,0.52723885,1.6810172,-0.3790087,-1.0765468,-0.97800845,0.22417702,-0.5557868,-0.6428974,0.4195733,-0.2348531,0.03394698,-0.5821607,-0.9104716,0.07025826,-0.6921898,1.3379474,-1.4495698,-0.7699369,1.4612801,-0.15286027,0.5155916,-0.7983509,-0.14378637,-0.42567065,-0.5504447,0.5899683,-1.3101262,1.3159074,0.06966635,0.4193141,-1.5267466,-0.3754562,-0.99045223,-0.2945145,0.12508754,-0.5427286,1.2094743,0.3544371,0.8089083,1.1002977,0.26424214,1.2247763,-0.14323553,0.9758691,-0.1256962,0.34522226,-0.35965988,-0.609236,0.8053519,0.80866736,-0.52080774,1.151382,-0.108765624,1.4629142,0.15969,0.6504215,-0.9764455,0.172894,1.5961114,-0.16297452,-0.11583597,-0.56717473,-0.55469215,0.38932168,-0.44755703,-0.6300377,-0.15389605,-1.0459437,-0.07870319,-0.7439819,0.44639033,0.8436077,1.1634698,0.40841225,1.5540813,-1.1946405,-0.69927084,0.37338096,-0.12376105,-0.44777465,-0.7158341,-0.27908245,-0.42319334,0.7063751,1.4999182,-0.114384666,-1.2996447,0.14365293,0.38366932,0.79639465,0.06759946,1.8412958,0.23242205,0.12732561,-0.7086358,0.51028484,-0.3188004,0.8859102,0.6718015,0.37836602,-0.61728305,0.8257705,-0.32999393,-0.7510881,-0.051794946,-0.21803948,0.033085115,-0.1592602,-0.53053373,0.5436894,-1.1363738,0.2348589,-1.055797,0.24887536,0.45248035,0.31313026,-0.13642426,0.04399142,-0.565577,1.301325,-0.11761084,0.8743132,-0.11031056,0.68547916,-0.10419678,1.0013825,0.44526213,-0.5138377,0.042056523,-0.19680578,-0.2296831,-0.5607513,0.94085646,-0.08938647,1.2434398,0.063327335,0.44847748,-0.2855999,0.6896311,-0.11719764,-1.0172707,0.7926914,0.25564957,1.2373149,0.9830497,0.009111451,0.095877655,0.32515037,0.1983746,-0.4608643,1.0986803,0.542552,1.6705481,0.08059177,-0.1336502,1.4411736,-1.5394883,0.7619131,0.57993877,-0.04214422,-0.66417587,-0.71712756,0.42217547,0.7330143,-0.39280453,-0.25177398,-1.0447011,-0.007561256,-0.5525856,-0.056075525,1.8529179,-0.7874004,-0.08181181,-1.1030062,-0.23146915,0.46977216,0.49002013,-2.3943982,0.86731756,-0.5695271,1.3587357,-0.3848765,0.39534873,-0.52283543,-1.3727614,-0.61658007,-0.5072199,-0.7873226,0.08406028,-1.2605537,1.7491926,1.4472303,-1.5181425,0.29108533,0.6271948,0.8421452,0.48215255,1.3444165
42,1,-0.016692663,0.7857072,0.22776906,0.40709367,-0.7683924,-1.0114957,-1.1681912,0.5460335,-1.4932029,0.46086198,1.2708164,-0.6382045,0.9328818,-1.6153965,-1.9195899,-1.1418881,-0.15862446,0.79917216,-1.18453,1.217046,0.3949888,0.62861174,0.7053659,0.60210687,0.45658654,-0.6995916,-0.9547921,0.93139243,0.64415836,1.217462,-0.21979958,-0.43262023,-0.17538226,-1.3877566,-1.3173729,-0.2808854,0.39286906,-0.06492626,1.1875882,0.3678586,0.11360944,1.8344071,1.7369149,-0.4344941,-0.87802637,1.4624876,-0.030791467,-0.8134476,0.074448355,-1.0798177,-0.88942724,0.28133655,0.5487092,1.2535031,-0.55589306,0.56475246,0.75709784,0.5382987,0.20144448,0.5733744,-0.27152228,0.82311976,2.0820768,0.6843457,0.6050929,-0.15012664,-0.31957638,-1.0822135,-0.35110906,0.13708736,0.5241501,-2.0601728,0.6420716,0.61921066,1.3965733,1.0111558,0.16323611,-0.84834605,0.46926555,0.99857223,-0.5753015,0.38205996,-0.27723992,-0.5020004,-0.27792695,0.077386074,0.41434187,-1.6572195,-0.70037353,0.33641085,0.5394904,-0.33784866,-0.8175441,1.4852322,0.7195933,0.474081,-0.7475866,-0.74132574,0.79278225,-0.10896445,0.62894285,-0.8043811,0.18751912,0.6723649,-0.6067775,-1.4623665,-0.5691726,0.24159968,0.11167821,0.3824864,0.95791173,2.08384,-1.7164747,0.22136748,-1.9942911,-1.8250117,0.55298465,0.31802547,3.1710703,-1.3620687,-0.1952036,1.8890513,-1.6774868,0.90415937,-1.7431319,2.0515695,-0.05312589,1.3225769,0.6014947,0.094697736,-2.7444437,-1.3722305,0.47366127,1.111668,1.856945,-0.77091235,0.7560701,1.7457436,-0.011733499,-0.7800945,0.85398054,0.15589447,-0.9617624,0.99690855,0.9815089,2.3811877,1.0990973,-1.9667759,0.8666551,1.2359438,-0.8319848,0.13190234,1.8513216,1.1297567,1.0961739,-0.32595748,-0.3973432,-0.61031336,-0.60319227,0.4360532,-0.13336962,0.050117042,0.041149516,0.9460284,-0.6391424,-0.1911628,-1.4964933,0.055486787,-1.2603389,-0.21368136,0.08766462,-0.12729019,1.8046176,0.03328393,-0.105903774,-0.41104168,0.49627057,-0.16598876,2.6236696,-2.0176096,2.0836217,0.4746081,0.43872246,0.32738334,1.629619,0.15319765,-0.58300316,0.35987985,-0.30885354,1.5340931,-0.81124943,0.27988908,2.6008687,1.0341935,-2.4723008,1.3385345,0.70481926,2.317325,0.75321805,1.3274835
43,1,0.057964265,1.0342683,-0.08420271,1.4533868,-1.0978019,-0.50986916,-0.55159277,0.64724094,-1.8366252,0.7866619,0.2701323,0.31106606,0.38404542,-1.7193944,-2.0740752,-0.56682664,-1.6440156,-0.25490212,-1.2777814,0.44321302,0.62334985,1.430118,1.944799,-0.48104247,0.5577582,-1.0890656,-0.9859539,1.5080584,0.32286003,0.99848604,-0.7841205,-0.16892889,-1.4623874,-1.163656,-0.8114089,-0.5124147,0.030192913,0.074821144,0.15762873,0.12605308,-0.4676708,2.074732,1.6955266,-2.2409167,0.4578528,0.31742063,0.8905312,-1.3911897,-0.08703401,-0.888253,-0.44797122,0.40018928,0.5279957,0.82038677,-0.24497585,1.0973022,-1.7081995,0.5012332,-0.382204,1.4577808,0.80553955,0.08225961,2.0970526,-0.65378505,-0.81837296,-0.43141294,0.5192729,-1.2085764,1.3271513,0.08870289,1.0936882,-0.8388669,0.6666608,0.323524,1.2955748,-0.030541407,1.1582966,-0.20592636,-0.017503228,-0.1888426,0.44993883,-0.7797315,-0.47843292,-1.2343824,-0.396246,0.63907784,2.1282587,-0.72494596,-0.4232604,0.22220843,1.6212757,0.63397485,-0.03905491,1.0694386,-0.09730217,0.5906448,-1.8150282,0.2572397,1.6496431,1.3634962,1.1172873,-1.3187954,0.18465294,0.44165283,-0.82500803,-1.206575,-0.83881986,0.06610173,-0.4117925,-0.49900362,-0.058333978,1.3670056,-1.1891762,0.8460179,-1.6832327,-0.35641608,0.047971223,0.1540876,3.2110744,-0.15058795,-1.3196857,0.50101715,-1.0181214,1.3058884,-1.1887639,0.991837,0.44154155,1.8975263,1.4594318,-0.5621525,-1.6418389,-0.92036873,1.3729963,0.7566686,1.7569443,-0.16258673,1.2480619,1.4459139,-0.49014005,-1.2563232,1.3196926,-0.64210933,-0.24703872,1.2008781,1.5840464,1.7460387,0.037301186,-1.9086295,1.7131191,0.08625007,-0.34597346,-0.32533693,2.1848059,-0.06406081,0.088074744,0.33954698,1.143347,0.6363526,-0.03233293,1.5687284,-0.02184357,-1.4371382,1.0410755,0.03468168,0.018492935,-0.6533358,-2.164937,-0.80633944,-2.1064365,-1.950493,1.507278,-0.40467033,1.3935598,0.17889617,0.15660264,0.109776996,-0.3015942,0.6775758,2.0349808,-1.5513035,1.2041748,-0.030696249,0.34501123,0.7138405,-0.10700728,-0.62307256,-0.57415897,-0.9699447,-0.9822669,0.8228379,-0.7542866,1.5791718,1.6743985,1.1460997,-1.7375411,0.95238984,1.3096884,1.7647343,-0.41683796,1.2192698
44,0,-0.21229674,1.1601785,0.18093474,1.0715544,-0.68869436,-1.5050038,-1.4226999,0.4238295,-0.9808539,0.29222852,1.1118134,1.1789558,0.62042177,-0.28077003,-0.46001548,-0.10896444,-0.5882008,1.4161874,-0.68610334,0.37856415,0.11741121,-0.4463154,0.36401477,-0.1278529,-0.59902877,-1.4385061,-1.1247822,-0.9318077,-0.34025243,1.2364014,-0.54789156,0.7741445,-1.8063874,-0.1867479,-1.3178641,-0.20012502,-0.45020452,-1.7567778,1.7407026,0.87802476,1.1732957,1.5051557,0.2553643,1.4123113,-0.8492325,1.9164767,-0.8161831,-0.36893046,0.098641224,-0.8568475,0.9097045,0.77888715,-0.2450113,0.652976,0.033273548,-0.3600307,0.62375647,0.97597086,-0.44695303,0.0060445354,1.8412321,-0.112787396,0.4496339,-0.7759114,0.4625064,0.21126606,-1.286383,-0.55807894,-1.0444508,-0.80955935,-0.12441385,-0.9279191,0.12984169,1.4657582,1.7883947,0.33808327,0.7044061,-0.7426839,-0.53156984,0.92185885,0.14174934,-0.4324611,0.36356938,-1.3798579,-0.8705445,0.33592343,0.8619792,-0.44406894,-1.0827184,-0.3152963,-0.2285352,0.97899145,-0.048057456,2.005491,0.23829658,-0.448547,-1.3351512,-0.49339432,-0.26639846,0.72766626,0.006276998,-0.6668729,-0.65261185,2.044102,-0.052266233,-0.1619727,0.493131,0.18120831,-0.21461855,0.18208581,-0.97573936,0.08422531,-0.73988795,0.4049881,-0.2705685,-0.23108535,0.107784234,0.7188737,0.1437777,-0.3476651,0.057433646,0.4861958,0.44725728,-0.06607015,-2.2279704,2.259926,-1.6220906,-0.02057432,1.4013962,-0.4085323,-1.2399211,-0.45479155,0.02543351,-1.2237465,0.2711723,-0.47586077,0.5706429,1.0399306,0.48586342,-0.93338335,0.7728563,0.6705374,-0.3595909,-0.23081797,-0.04237389,1.1549526,0.30871707,-0.57902074,0.42708594,0.40161505,0.4024039,0.30662602,1.4670335,0.86234426,1.7482008,0.6302591,-0.37301692,0.44020635,-1.0721451,0.37156126,0.10682589,0.3780558,-0.8904808,0.45670053,-0.2822376,0.33672512,-0.7917103,-1.638734,-0.73367876,1.1935064,-0.5339333,0.10622039,1.8136001,0.73289394,-0.7627809,0.2879613,0.64598477,-0.067300744,0.5172294,-2.2415836,2.6475713,-0.36962658,1.1574883,-0.28462476,1.937351,-0.78477347,-0.106853284,-1.1491578,-0.69543374,0.7417054,-0.3002306,-1.628075,3.2129319,1.5707117,-1.3975542,-0.05578694,-0.02282356,0.9165694,1.4533689,1.6223125
